"sub","task","selfconf","coh","rt","resp","cor","cj","RTconf"
15,"dotcolour","mediumSC","hard",0.485,1,1,4,0.145
15,"dotcolour","mediumSC","easy",0.402,1,1,6,0.214
15,"dotcolour","mediumSC","hard",0.469,-1,1,4,0.165
15,"dotcolour","mediumSC","easy",0.368,1,1,5,0.155
15,"dotcolour","mediumSC","average",0.452,1,1,6,0.189
15,"dotcolour","mediumSC","hard",0.384,-1,1,4,0.178
15,"dotcolour","mediumSC","average",0.585,-1,0,3,0.222
15,"dotcolour","mediumSC","easy",0.551,-1,1,6,0.202
15,"dotcolour","mediumSC","average",0.435,1,1,6,0.187
15,"dotcolour","mediumSC","hard",0.569,-1,1,4,0.488
15,"dotcolour","mediumSC","average",0.452,-1,1,5,0.237
15,"dotcolour","mediumSC","average",0.436,-1,1,5,0.205
15,"dotcolour","mediumSC","average",0.419,1,1,5,0.207
15,"dotcolour","mediumSC","average",0.485,-1,1,4,0.303
15,"dotcolour","mediumSC","average",0.451,1,1,5,0.187
15,"dotcolour","mediumSC","average",0.734,-1,1,4,1.425
15,"dotcolour","mediumSC","easy",0.568,-1,1,6,0.204
15,"dotcolour","mediumSC","hard",0.452,1,1,3,0.22
15,"dotcolour","mediumSC","average",0.669,1,1,5,0.227
15,"dotcolour","mediumSC","average",0.585,1,1,5,0.27
15,"dotcolour","mediumSC","hard",0.602,1,0,4,0.294
15,"dotcolour","mediumSC","hard",0.618,1,0,3,0.204
15,"dotcolour","mediumSC","average",0.518,1,1,5,0.218
15,"dotcolour","mediumSC","easy",0.569,1,1,5,0.229
15,"dotcolour","mediumSC","average",0.435,1,1,5,0.182
15,"dotcolour","mediumSC","easy",0.401,-1,1,6,0.058
15,"dotcolour","mediumSC","easy",0.401,-1,0,1,0.258
15,"dotcolour","mediumSC","easy",0.518,1,1,6,0.19
15,"dotcolour","mediumSC","easy",0.568,1,1,6,0.219
15,"dotcolour","mediumSC","easy",0.435,-1,1,5,0.236
15,"dotcolour","mediumSC","easy",0.419,-1,1,5,0.252
15,"dotcolour","mediumSC","hard",0.602,1,0,3,0.373
15,"dotcolour","mediumSC","easy",0.668,-1,1,6,0.15
15,"dotcolour","mediumSC","hard",0.686,-1,1,4,0.223
15,"dotcolour","mediumSC","hard",0.686,1,1,4,0.214
15,"dotcolour","mediumSC","average",0.469,1,0,1,0.197
15,"dotcolour","mediumSC","easy",0.567,-1,1,6,0.209
15,"dotcolour","mediumSC","hard",0.652,1,0,4,0.281
15,"dotcolour","mediumSC","easy",0.903,1,1,5,0.212
15,"dotcolour","mediumSC","hard",0.619,-1,0,4,0.206
15,"dotcolour","mediumSC","average",0.668,-1,1,4,0.23
15,"dotcolour","mediumSC","average",0.568,-1,1,4,0.208
15,"dotcolour","mediumSC","average",0.685,1,1,4,0.136
15,"dotcolour","mediumSC","average",1.786,1,1,4,0.26
15,"dotcolour","mediumSC","hard",0.418,-1,1,4,0.244
15,"dotcolour","mediumSC","average",0.985,-1,0,4,0.318
15,"dotcolour","mediumSC","average",0.619,1,1,4,0.211
15,"dotcolour","mediumSC","hard",0.685,1,1,4,0.234
15,"dotcolour","mediumSC","easy",0.468,1,1,4,0.217
15,"dotcolour","mediumSC","easy",0.401,-1,1,4,0.267
15,"dotcolour","mediumSC","hard",0.802,1,1,4,0.107
15,"dotcolour","mediumSC","average",0.485,-1,1,4,0.606
15,"dotcolour","mediumSC","easy",0.569,-1,1,4,0.265
15,"dotcolour","mediumSC","average",0.535,-1,0,1,0.18
15,"dotcolour","mediumSC","easy",0.401,1,1,6,0.199
15,"dotcolour","mediumSC","easy",0.401,1,1,6,0.218
15,"dotcolour","mediumSC","hard",0.667,1,1,3,0.289
15,"dotcolour","mediumSC","easy",1.053,1,1,5,0.278
15,"dotcolour","mediumSC","average",0.635,1,1,6,0.205
15,"dotcolour","mediumSC","easy",0.669,-1,1,5,0.228
15,"dotcolour","mediumSC","hard",0.585,1,1,4,0.223
15,"dotcolour","mediumSC","hard",0.752,-1,1,4,0.082
15,"dotcolour","mediumSC","hard",0.785,1,0,4,0.234
15,"dotcolour","mediumSC","average",0.819,-1,1,4,0.251
15,"dotcolour","mediumSC","average",0.418,1,0,3,0.379
15,"dotcolour","mediumSC","average",0.917,-1,1,5,0.097
15,"dotcolour","mediumSC","easy",0.984,-1,1,5,0.384
15,"dotcolour","mediumSC","average",0.685,-1,1,4,0.432
15,"dotcolour","mediumSC","hard",1.036,-1,0,4,0.239
15,"dotcolour","mediumSC","easy",1.003,-1,1,4,0.264
15,"dotcolour","mediumSC","hard",0.736,1,1,4,0.186
15,"dotcolour","mediumSC","easy",0.535,-1,0,1,0.216
15,"dotcolour","mediumSC","hard",0.752,1,1,4,0.156
15,"dotcolour","mediumSC","average",0.501,-1,1,4,0.253
15,"dotcolour","mediumSC","hard",0.652,-1,1,3,0.179
15,"dotcolour","mediumSC","hard",0.635,-1,1,4,0.206
15,"dotcolour","mediumSC","average",0.569,-1,1,4,0.282
15,"dotcolour","mediumSC","average",0.452,-1,1,4,0.199
15,"dotcolour","mediumSC","hard",0.402,-1,0,4,0.186
15,"dotcolour","mediumSC","hard",0.485,-1,1,3,0.058
15,"dotcolour","mediumSC","average",0.619,1,1,4,0.378
15,"dotcolour","mediumSC","easy",0.518,1,1,4,0.225
15,"dotcolour","mediumSC","easy",0.551,1,1,4,0.125
15,"dotcolour","mediumSC","easy",0.952,-1,1,5,0.029
15,"dotcolour","mediumSC","hard",0.552,1,1,5,0.081
15,"dotcolour","mediumSC","average",0.519,1,1,4,0.227
15,"dotcolour","mediumSC","hard",1.019,-1,1,4,0.188
15,"dotcolour","mediumSC","hard",1.536,1,1,4,0.176
15,"dotcolour","mediumSC","easy",0.652,1,1,5,0.185
15,"dotcolour","mediumSC","hard",0.551,1,1,5,0.343
15,"dotcolour","mediumSC","average",0.501,1,1,4,0.384
15,"dotcolour","mediumSC","average",0.503,1,1,4,0.215
15,"dotcolour","mediumSC","hard",0.652,1,1,4,0.175
15,"dotcolour","mediumSC","hard",0.535,1,0,4,0.189
15,"dotcolour","mediumSC","hard",0.552,-1,1,5,0.219
15,"dotcolour","mediumSC","average",0.452,-1,1,5,0.219
15,"dotcolour","mediumSC","hard",0.635,1,1,4,0.435
15,"dotcolour","mediumSC","average",0.752,1,1,5,0.206
15,"dotcolour","mediumSC","hard",0.618,-1,1,4,0.232
15,"dotcolour","mediumSC","hard",0.535,1,1,5,0.196
15,"dotcolour","mediumSC","hard",0.734,-1,1,4,0.298
15,"dotcolour","mediumSC","average",0.551,-1,1,4,0.258
15,"dotcolour","mediumSC","easy",0.418,1,1,6,0.322
15,"dotcolour","mediumSC","hard",0.601,-1,1,5,0.264
15,"dotcolour","mediumSC","hard",0.735,1,0,4,0.202
15,"dotcolour","mediumSC","average",0.586,1,1,5,0.229
15,"dotcolour","mediumSC","hard",0.584,-1,0,4,0.255
15,"dotcolour","mediumSC","average",0.568,1,1,5,0.201
15,"dotcolour","mediumSC","easy",0.452,1,1,5,0.25
15,"dotcolour","mediumSC","easy",0.403,-1,1,4,0.251
15,"dotcolour","mediumSC","average",0.469,-1,1,4,0.313
15,"dotcolour","mediumSC","average",0.402,1,1,4,0.199
15,"dotcolour","mediumSC","average",0.468,-1,1,4,0.231
15,"dotcolour","mediumSC","average",0.568,1,1,4,0.226
15,"dotcolour","mediumSC","average",0.485,-1,1,5,0.497
15,"dotcolour","mediumSC","easy",1.369,-1,1,5,0.223
15,"dotcolour","mediumSC","hard",0.535,-1,1,4,0.252
15,"dotcolour","mediumSC","easy",0.669,1,1,5,0.706
15,"dotcolour","mediumSC","hard",0.652,-1,0,4,0.214
15,"dotcolour","mediumSC","average",0.519,1,1,5,0.243
15,"dotcolour","mediumSC","easy",0.468,1,1,6,0.21
15,"dotcolour","mediumSC","easy",0.385,1,1,5,0.213
15,"dotcolour","mediumSC","average",1.553,-1,1,5,0.216
15,"dotcolour","mediumSC","average",0.551,1,1,4,0.276
15,"dotcolour","mediumSC","easy",0.618,-1,1,5,0.459
15,"dotcolour","mediumSC","average",0.502,1,1,5,0.112
15,"dotcolour","mediumSC","easy",0.568,-1,0,1,0.208
15,"dotcolour","mediumSC","hard",0.953,1,0,4,0.22
15,"dotcolour","mediumSC","average",0.736,-1,1,5,0.192
15,"dotcolour","mediumSC","average",0.535,-1,1,4,0.334
15,"dotcolour","mediumSC","hard",0.435,-1,1,4,0.25
15,"dotcolour","mediumSC","easy",0.501,-1,1,4,0.903
15,"dotcolour","mediumSC","easy",0.568,-1,1,4,0.454
15,"dotcolour","mediumSC","hard",1.153,1,1,4,0.352
15,"dotcolour","mediumSC","hard",0.969,1,1,4,0.261
15,"dotcolour","mediumSC","hard",1.353,-1,1,4,1.295
15,"dotcolour","mediumSC","average",0.901,1,1,4,0.481
15,"dotcolour","mediumSC","average",0.486,-1,1,4,0.468
15,"dotcolour","mediumSC","easy",0.502,1,1,4,0.216
15,"dotcolour","mediumSC","easy",0.502,1,1,4,0.214
15,"dotcolour","mediumSC","easy",0.385,-1,1,4,0.233
15,"dotcolour","mediumSC","easy",0.402,-1,1,4,0.202
15,"dotcolour","mediumSC","average",0.402,-1,1,4,0.045
15,"dotcolour","mediumSC","average",0.635,-1,0,2,0.205
15,"dotcolour","mediumSC","easy",0.985,1,1,4,0.248
15,"dotcolour","mediumSC","easy",0.551,-1,1,4,0.243
15,"dotcolour","mediumSC","easy",0.451,-1,1,4,0.258
15,"dotcolour","mediumSC","easy",0.434,-1,1,4,0.241
15,"dotcolour","mediumSC","hard",1.136,-1,0,4,0.181
15,"dotcolour","mediumSC","easy",0.568,1,1,4,0.337
15,"dotcolour","mediumSC","hard",0.685,-1,1,4,0.195
15,"dotcolour","mediumSC","average",0.485,-1,1,4,0.403
15,"dotcolour","mediumSC","easy",0.468,-1,1,4,0.283
15,"dotcolour","mediumSC","easy",0.719,1,1,4,0.333
15,"dotcolour","mediumSC","average",0.469,-1,1,3,0.264
15,"dotcolour","mediumSC","hard",0.702,1,1,4,0.219
15,"dotcolour","mediumSC","easy",0.384,-1,1,6,0.174
15,"dotcolour","mediumSC","hard",0.602,1,1,4,0.298
15,"dotcolour","mediumSC","hard",0.603,-1,1,4,0.193
15,"dotnumber","lowSC","hard",0.952,1,1,3,0.679
15,"dotnumber","lowSC","average",0.467,1,1,3,0.469
15,"dotnumber","lowSC","easy",0.568,-1,1,4,0.262
15,"dotnumber","lowSC","average",0.885,-1,1,3,0.228
15,"dotnumber","lowSC","easy",0.552,1,1,4,0.241
15,"dotnumber","lowSC","average",0.485,-1,1,4,0.303
15,"dotnumber","lowSC","average",0.552,1,1,4,0.216
15,"dotnumber","lowSC","easy",0.568,-1,1,6,0.196
15,"dotnumber","lowSC","easy",0.585,-1,1,4,0.224
15,"dotnumber","lowSC","average",0.535,-1,1,4,0.222
15,"dotnumber","lowSC","easy",0.518,-1,1,4,0.283
15,"dotnumber","lowSC","easy",0.501,1,1,6,0.216
15,"dotnumber","lowSC","hard",0.584,-1,1,4,0.899
15,"dotnumber","lowSC","average",0.852,-1,1,3,0.231
15,"dotnumber","lowSC","easy",0.468,-1,1,4,0.247
15,"dotnumber","lowSC","easy",0.685,1,0,3,0.253
15,"dotnumber","lowSC","average",0.519,1,1,5,0.202
15,"dotnumber","lowSC","average",0.534,-1,1,4,0.231
15,"dotnumber","lowSC","hard",0.651,1,0,3,0.335
15,"dotnumber","lowSC","easy",0.568,1,1,4,0.214
15,"dotnumber","lowSC","average",0.719,1,0,3,0.237
15,"dotnumber","lowSC","easy",0.469,1,1,4,0.316
15,"dotnumber","lowSC","hard",0.618,1,0,3,0.257
15,"dotnumber","lowSC","average",0.801,1,1,3,0.21
15,"dotnumber","lowSC","hard",0.952,1,1,4,0.271
15,"dotnumber","lowSC","hard",0.685,1,0,3,0.308
15,"dotnumber","lowSC","easy",0.451,1,1,4,0.257
15,"dotnumber","lowSC","hard",0.45,1,1,4,0.257
15,"dotnumber","lowSC","hard",0.484,1,1,4,0.207
15,"dotnumber","lowSC","hard",0.634,-1,0,4,0.216
15,"dotnumber","lowSC","hard",0.452,1,1,4,0.297
15,"dotnumber","lowSC","hard",0.669,1,1,4,0.494
15,"dotnumber","lowSC","average",0.685,-1,0,4,0.266
15,"dotnumber","lowSC","hard",0.468,1,0,4,0.248
15,"dotnumber","lowSC","average",0.518,1,1,4,0.245
15,"dotnumber","lowSC","average",0.652,1,1,4,0.22
15,"dotnumber","lowSC","easy",0.45,1,1,4,0.301
15,"dotnumber","lowSC","easy",0.619,-1,1,4,0.323
15,"dotnumber","lowSC","easy",0.451,-1,1,4,0.32
15,"dotnumber","lowSC","easy",0.517,1,1,4,0.202
15,"dotnumber","lowSC","average",0.533,-1,1,4,0.247
15,"dotnumber","lowSC","hard",0.718,-1,0,4,0.268
15,"dotnumber","lowSC","hard",0.585,1,0,4,0.229
15,"dotnumber","lowSC","hard",0.452,1,1,4,0.326
15,"dotnumber","lowSC","hard",0.535,-1,1,4,0.288
15,"dotnumber","lowSC","easy",0.585,-1,1,4,0.152
15,"dotnumber","lowSC","average",0.452,1,0,4,0.219
15,"dotnumber","lowSC","average",0.501,1,1,4,0.218
15,"dotnumber","lowSC","hard",0.485,-1,1,4,0.265
15,"dotnumber","lowSC","hard",4.405,1,0,3,0.229
15,"dotnumber","lowSC","average",0.502,-1,1,4,0.356
15,"dotnumber","lowSC","easy",0.618,-1,1,4,0.248
15,"dotnumber","lowSC","average",0.385,-1,1,4,0.202
15,"dotnumber","lowSC","easy",0.334,-1,1,4,0.24
15,"dotnumber","lowSC","hard",0.852,-1,1,4,0.416
15,"dotnumber","lowSC","average",0.635,-1,1,4,0.289
15,"dotnumber","lowSC","easy",0.435,1,1,4,0.239
15,"dotnumber","lowSC","average",0.501,1,1,4,0.253
15,"dotnumber","lowSC","hard",0.769,-1,1,4,0.304
15,"dotnumber","lowSC","easy",0.384,-1,1,4,0.272
15,"dotnumber","lowSC","easy",0.401,1,1,4,0.272
15,"dotnumber","lowSC","hard",0.452,1,1,4,0.287
15,"dotnumber","lowSC","average",0.751,1,1,4,0.16
15,"dotnumber","lowSC","hard",0.535,-1,0,4,0.336
15,"dotnumber","lowSC","average",0.719,1,1,4,0.193
15,"dotnumber","lowSC","average",0.501,1,1,4,0.241
15,"dotnumber","lowSC","hard",0.752,-1,1,4,0.501
15,"dotnumber","lowSC","average",0.735,1,0,3,0.302
15,"dotnumber","lowSC","easy",0.785,-1,0,4,0.254
15,"dotnumber","lowSC","easy",0.435,1,1,6,0.206
15,"dotnumber","lowSC","easy",0.434,1,1,5,0.224
15,"dotnumber","lowSC","hard",0.684,1,1,4,0.135
15,"dotnumber","lowSC","hard",1.552,1,1,4,0.312
15,"dotnumber","lowSC","average",0.401,-1,1,4,0.311
15,"dotnumber","lowSC","easy",0.418,1,1,4,0.23
15,"dotnumber","lowSC","easy",0.384,-1,1,5,0.217
15,"dotnumber","lowSC","average",0.351,1,1,5,0.222
15,"dotnumber","lowSC","average",0.351,1,1,5,0.211
15,"dotnumber","lowSC","hard",0.435,-1,0,4,0.149
15,"dotnumber","lowSC","hard",0.568,1,1,4,0.227
15,"dotnumber","lowSC","average",0.401,-1,1,5,0.214
15,"dotnumber","lowSC","hard",0.452,1,0,5,0.183
15,"dotnumber","lowSC","average",0.635,-1,1,5,0.21
15,"dotnumber","lowSC","average",0.735,-1,1,4,0.151
15,"dotnumber","lowSC","easy",0.435,1,0,3,0.251
15,"dotnumber","lowSC","hard",0.668,1,0,4,0.194
15,"dotnumber","lowSC","hard",1.369,1,0,4,0.19
15,"dotnumber","lowSC","average",2.036,-1,0,4,0.271
15,"dotnumber","lowSC","easy",0.452,1,1,4,0.206
15,"dotnumber","lowSC","easy",0.685,1,1,4,0.182
15,"dotnumber","lowSC","easy",0.518,-1,1,4,0.181
15,"dotnumber","lowSC","easy",0.369,1,1,4,0.219
15,"dotnumber","lowSC","easy",0.485,-1,1,4,0.186
15,"dotnumber","lowSC","easy",0.384,-1,1,4,0.207
15,"dotnumber","lowSC","easy",0.318,1,1,4,0.182
15,"dotnumber","lowSC","average",0.652,1,0,4,0.111
15,"dotnumber","lowSC","average",0.501,1,1,4,0.243
15,"dotnumber","lowSC","hard",0.417,1,0,3,0.084
15,"dotnumber","lowSC","easy",0.485,1,1,4,0.185
15,"dotnumber","lowSC","easy",0.668,-1,1,4,0.242
15,"dotnumber","lowSC","easy",0.719,1,1,4,0.231
15,"dotnumber","lowSC","hard",0.552,1,1,4,0.275
15,"dotnumber","lowSC","average",0.451,-1,1,4,0.162
15,"dotnumber","lowSC","average",0.435,-1,1,4,0.198
15,"dotnumber","lowSC","easy",0.435,1,1,5,0.184
15,"dotnumber","lowSC","hard",0.468,-1,1,4,0.249
15,"dotnumber","lowSC","average",0.684,1,0,4,0.223
15,"dotnumber","lowSC","average",0.435,-1,1,5,0.24
15,"dotnumber","lowSC","hard",0.585,1,0,4,0.203
15,"dotnumber","lowSC","hard",0.652,1,0,4,0.18
15,"dotnumber","lowSC","hard",0.501,1,1,4,0.18
15,"dotnumber","lowSC","average",0.568,-1,0,4,0.178
15,"dotnumber","lowSC","hard",0.501,1,1,4,0.195
15,"dotnumber","lowSC","average",0.518,-1,1,4,0.274
15,"dotnumber","lowSC","hard",0.585,1,1,4,0.235
15,"dotnumber","lowSC","average",0.568,1,1,4,0.23
15,"dotnumber","lowSC","hard",0.701,-1,1,4,0.253
15,"dotnumber","lowSC","easy",0.468,1,1,4,0.235
15,"dotnumber","lowSC","hard",0.585,-1,0,4,0.182
15,"dotnumber","lowSC","average",0.636,1,1,4,0.224
15,"dotnumber","lowSC","hard",0.435,-1,1,4,0.274
15,"dotnumber","lowSC","easy",0.584,-1,1,4,0.267
15,"dotnumber","lowSC","hard",0.434,1,0,4,0.298
15,"dotnumber","lowSC","hard",0.518,1,1,4,0.26
15,"dotnumber","lowSC","hard",1.386,-1,0,4,0.253
15,"dotnumber","lowSC","hard",0.601,-1,1,4,0.246
15,"dotnumber","lowSC","easy",0.584,-1,1,4,0.273
15,"dotnumber","lowSC","hard",0.485,1,1,4,0.286
15,"dotnumber","lowSC","hard",0.385,1,0,3,0.319
15,"dotnumber","lowSC","average",0.401,1,1,4,0.221
15,"dotnumber","lowSC","hard",0.702,1,1,3,0.228
15,"dotnumber","lowSC","average",0.885,1,1,3,0.195
15,"dotnumber","lowSC","easy",0.501,-1,1,5,0.082
15,"dotnumber","lowSC","easy",0.417,-1,1,6,0.186
15,"dotnumber","lowSC","easy",0.351,1,1,5,0.384
15,"dotnumber","lowSC","average",0.568,1,1,4,0.197
15,"dotnumber","lowSC","average",0.418,1,1,4,0.376
15,"dotnumber","lowSC","average",1.053,-1,0,4,0.17
15,"dotnumber","lowSC","easy",0.534,-1,1,5,0.121
15,"dotnumber","lowSC","easy",0.368,-1,1,5,0.13
15,"dotnumber","lowSC","easy",0.435,1,1,5,0.183
15,"dotnumber","lowSC","easy",0.634,1,1,4,0.386
15,"dotnumber","lowSC","average",0.569,-1,1,4,0.262
15,"dotnumber","lowSC","average",0.484,1,0,5,0.244
15,"dotnumber","lowSC","easy",0.752,1,0,3,1.092
15,"dotnumber","lowSC","easy",0.417,1,1,4,0.194
15,"dotnumber","lowSC","average",0.551,-1,0,4,0.176
15,"dotnumber","lowSC","average",0.435,-1,1,4,0.228
15,"dotnumber","lowSC","hard",0.585,-1,0,4,0.287
15,"dotnumber","lowSC","easy",0.451,1,0,4,0.221
15,"dotnumber","lowSC","easy",0.418,1,1,4,0.255
15,"dotnumber","lowSC","hard",0.601,1,1,4,0.248
15,"dotnumber","lowSC","hard",0.618,-1,1,4,0.065
15,"dotnumber","lowSC","easy",0.468,1,1,4,0.055
15,"dotnumber","lowSC","hard",0.669,-1,0,4,0.23
15,"dotnumber","lowSC","easy",0.402,1,1,4,0.424
15,"dotnumber","lowSC","average",0.552,1,1,4,0.204
15,"dotnumber","lowSC","average",0.451,-1,1,4,0.366
15,"dotnumber","lowSC","easy",0.718,-1,1,4,0.221
15,"dotnumber","lowSC","average",0.818,-1,1,4,0.511
15,"dotnumber","lowSC","average",0.451,1,1,4,0.292
15,"dotnumber","lowSC","easy",0.451,-1,1,4,0.226
15,"dotnumber","lowSC","hard",0.501,-1,1,4,0.336
15,"dotnumber","lowSC","easy",0.435,1,1,4,0.301
15,"dotnumber","lowSC","average",0.418,-1,1,4,0.267
15,"dotnumber","lowSC","hard",0.635,-1,1,4,0.243
15,"dotnumber","lowSC","hard",0.568,1,1,4,0.238
15,"dotnumber","lowSC","hard",0.451,-1,1,4,0.446
15,"dotnumber","lowSC","easy",0.402,-1,1,4,0.311
15,"dotnumber","lowSC","average",0.669,1,1,4,0.332
15,"dotnumber","lowSC","hard",1.136,-1,1,4,0.124
15,"dotnumber","lowSC","hard",1.002,1,1,3,0.282
15,"dotnumber","lowSC","easy",0.486,-1,1,4,0.262
15,"dotnumber","lowSC","easy",0.451,1,1,5,0.181
15,"dotnumber","lowSC","average",0.535,1,1,4,0.228
15,"dotnumber","lowSC","average",0.418,-1,1,4,0.166
15,"dotnumber","lowSC","hard",0.969,1,1,5,0.179
15,"dotnumber","lowSC","average",0.402,1,1,4,0.328
15,"dotnumber","lowSC","average",0.501,-1,1,4,0.099
15,"dotnumber","lowSC","easy",0.384,1,1,5,0.171
15,"dotnumber","lowSC","average",0.402,-1,1,4,0.351
15,"dotnumber","lowSC","easy",0.435,-1,1,4,0.395
15,"dotnumber","lowSC","average",0.535,1,1,4,0.37
15,"dotnumber","lowSC","hard",1.186,-1,1,4,0.174
15,"dotnumber","lowSC","hard",0.736,1,0,3,0.229
15,"dotnumber","lowSC","easy",0.436,-1,1,5,0.198
15,"dotnumber","lowSC","easy",0.452,1,1,4,0.568
15,"dotnumber","lowSC","hard",1.503,1,0,3,0.271
15,"dotnumber","lowSC","hard",0.434,1,1,4,0.238
15,"dotnumber","lowSC","easy",0.502,-1,1,5,0.204
15,"dotnumber","lowSC","average",0.784,-1,0,3,0.288
15,"dotnumber","lowSC","average",0.468,1,1,4,0.221
15,"dotnumber","lowSC","average",0.402,-1,1,4,0.272
15,"dotnumber","lowSC","easy",0.535,1,1,4,0.219
15,"dotnumber","lowSC","hard",0.717,-1,1,4,0.256
15,"dotnumber","lowSC","easy",0.435,-1,1,4,0.256
15,"dotnumber","lowSC","average",0.669,1,0,3,0.247
15,"dotnumber","lowSC","easy",0.685,1,1,4,0.077
15,"dotnumber","lowSC","easy",1.103,-1,1,5,0.105
15,"dotnumber","lowSC","easy",0.635,1,1,5,0.215
15,"dotnumber","lowSC","hard",0.652,1,1,4,0.399
15,"dotnumber","lowSC","hard",0.852,-1,0,4,0.328
15,"dotnumber","lowSC","average",1.336,1,1,4,0.449
15,"dotnumber","lowSC","hard",1.486,-1,1,4,0.141
15,"dotnumber","lowSC","average",0.468,1,1,4,0.193
15,"dotnumber","lowSC","easy",0.769,-1,1,4,0.214
15,"dotnumber","lowSC","hard",0.752,-1,1,4,0.267
15,"dotnumber","lowSC","hard",0.418,1,0,4,0.251
15,"dotnumber","lowSC","average",0.501,1,1,4,0.184
15,"dotnumber","lowSC","average",1.368,-1,1,4,0.196
15,"dotnumber","lowSC","easy",0.601,1,1,4,0.241
15,"dotnumber","lowSC","hard",0.535,1,1,4,0.221
15,"dotnumber","lowSC","hard",0.702,-1,0,3,0.195
15,"dotnumber","lowSC","hard",0.485,1,1,4,0.26
15,"dotnumber","lowSC","average",0.418,-1,1,5,0.244
15,"dotnumber","lowSC","average",2.085,-1,1,5,0.241
16,"dotcolour","mediumSC","easy",0.635,1,1,6,1.344
16,"dotcolour","mediumSC","average",1.168,1,1,5,0.469
16,"dotcolour","mediumSC","easy",0.619,-1,1,6,0.276
16,"dotcolour","mediumSC","easy",0.569,1,1,6,0.301
16,"dotcolour","mediumSC","hard",0.752,-1,1,4,1.566
16,"dotcolour","mediumSC","average",1.535,-1,1,6,0.826
16,"dotcolour","mediumSC","easy",0.518,1,1,6,0.271
16,"dotcolour","mediumSC","easy",0.718,1,1,6,0.259
16,"dotcolour","mediumSC","easy",0.535,1,1,6,0.382
16,"dotcolour","mediumSC","hard",1.102,-1,1,5,0.252
16,"dotcolour","mediumSC","hard",0.801,1,0,4,0.237
16,"dotcolour","mediumSC","average",0.736,1,1,5,0.336
16,"dotcolour","mediumSC","hard",1.403,-1,1,5,0.277
16,"dotcolour","mediumSC","hard",0.752,1,1,4,0.263
16,"dotcolour","mediumSC","easy",0.785,-1,1,6,0.232
16,"dotcolour","mediumSC","easy",1.136,-1,1,6,0.54
16,"dotcolour","mediumSC","hard",1.069,1,1,4,0.261
16,"dotcolour","mediumSC","easy",0.919,-1,1,6,0.193
16,"dotcolour","mediumSC","easy",0.585,-1,1,6,0.205
16,"dotcolour","mediumSC","hard",0.635,1,0,4,0.214
16,"dotcolour","mediumSC","average",0.718,1,1,5,0.027
16,"dotcolour","mediumSC","easy",0.735,-1,1,6,0.2
16,"dotcolour","mediumSC","average",0.969,-1,1,5,0.42
16,"dotcolour","mediumSC","average",0.702,1,1,5,0.257
16,"dotcolour","mediumSC","easy",0.536,-1,1,6,0.189
16,"dotcolour","mediumSC","hard",1.168,1,0,4,0.241
16,"dotcolour","mediumSC","hard",1.002,1,1,5,0.346
16,"dotcolour","mediumSC","hard",0.802,-1,1,5,0.214
16,"dotcolour","mediumSC","average",0.618,1,1,5,0.352
16,"dotcolour","mediumSC","easy",0.635,1,1,6,0.019
16,"dotcolour","mediumSC","average",0.869,1,1,6,0.298
16,"dotcolour","mediumSC","easy",0.684,-1,1,6,0.221
16,"dotcolour","mediumSC","easy",0.636,1,1,6,0.246
16,"dotcolour","mediumSC","average",0.452,1,1,4,0.261
16,"dotcolour","mediumSC","average",1.586,1,1,4,0.326
16,"dotcolour","mediumSC","easy",0.636,-1,1,6,0.25
16,"dotcolour","mediumSC","hard",0.786,1,1,5,0.091
16,"dotcolour","mediumSC","easy",0.518,1,1,5,0.255
16,"dotcolour","mediumSC","average",0.619,-1,1,5,0.006
16,"dotcolour","mediumSC","hard",0.651,-1,1,3,0.727
16,"dotcolour","mediumSC","hard",0.834,1,1,4,0.195
16,"dotcolour","mediumSC","hard",1.103,-1,1,4,0.202
16,"dotcolour","mediumSC","easy",0.518,-1,1,5,0.136
16,"dotcolour","mediumSC","average",1.169,-1,1,5,0.014
16,"dotcolour","mediumSC","easy",0.685,1,1,6,0.077
16,"dotcolour","mediumSC","average",1.002,-1,1,5,0.284
16,"dotcolour","mediumSC","average",0.635,1,1,5,0.482
16,"dotcolour","mediumSC","easy",0.469,1,1,6,0.071
16,"dotcolour","mediumSC","average",0.819,1,1,5,0.222
16,"dotcolour","mediumSC","easy",0.685,-1,1,6,0.116
16,"dotcolour","mediumSC","hard",0.618,1,1,5,0.354
16,"dotcolour","mediumSC","hard",0.569,1,1,4,0.04
16,"dotcolour","mediumSC","average",0.635,-1,1,5,0.136
16,"dotcolour","mediumSC","average",0.569,-1,1,6,0.343
16,"dotcolour","mediumSC","easy",0.518,1,1,5,0.255
16,"dotcolour","mediumSC","average",0.584,-1,1,6,0.376
16,"dotcolour","mediumSC","hard",0.602,1,1,5,0.044
16,"dotcolour","mediumSC","average",0.552,-1,1,5,0.256
16,"dotcolour","mediumSC","average",0.635,1,1,5,0.503
16,"dotcolour","mediumSC","hard",1.002,-1,1,4,0.181
16,"dotcolour","mediumSC","hard",0.753,-1,1,4,0.282
16,"dotcolour","mediumSC","average",0.852,-1,1,5,0.248
16,"dotcolour","mediumSC","hard",0.902,-1,0,4,0.308
16,"dotcolour","mediumSC","average",0.768,-1,1,5,0.211
16,"dotcolour","mediumSC","hard",1.218,1,1,5,0.277
16,"dotcolour","mediumSC","easy",0.535,1,1,5,0.495
