starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,xotask,6,3,training,hard,hard,42,1036,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,7,3,training,hard,hard,44,1252,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,8,3,training,hard,hard,37,1736,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,9,3,training,hard,hard,33,685,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,10,3,training,hard,hard,45,769,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,11,3,training,hard,hard,42,936,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,12,3,training,hard,hard,36,869,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,13,3,training,hard,hard,34,1219,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,14,3,training,hard,hard,36,669,['c'],0,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,15,3,training,hard,hard,34,735,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,16,3,training,hard,hard,43,968,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,17,3,training,hard,hard,35,701,['c'],0,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,18,3,training,hard,hard,46,701,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,19,3,training,hard,hard,46,769,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,20,3,training,hard,hard,46,718,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,21,3,training,hard,hard,44,651,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,22,3,training,hard,hard,42,919,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,23,3,training,hard,hard,37,735,['c'],0,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,0,4,training,hard,hard,36,1236,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,1,4,training,hard,hard,43,702,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,2,4,training,hard,hard,37,751,['c'],0,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,3,4,training,hard,hard,34,584,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,4,4,training,hard,hard,33,768,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,5,4,training,hard,hard,44,751,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,6,4,training,hard,hard,43,785,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,7,4,training,hard,hard,43,969,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,8,4,training,hard,hard,45,601,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,9,4,training,hard,hard,33,835,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,10,4,training,hard,hard,43,768,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,11,4,training,hard,hard,37,886,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,12,4,training,hard,hard,42,1302,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,13,4,training,hard,hard,37,769,['c'],0,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,14,4,training,hard,hard,35,1185,['c'],0,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,15,4,training,hard,hard,34,718,['c'],0,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,16,4,training,hard,hard,43,768,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,17,4,training,hard,hard,36,684,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,18,4,training,hard,hard,44,968,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,19,4,training,hard,hard,45,584,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,20,4,training,hard,hard,34,485,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,21,4,training,hard,hard,43,869,['c'],1,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,22,4,training,hard,hard,33,468,['n'],1,right,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,23,4,training,hard,hard,45,569,['n'],0,left,none,-99,-99,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,0,5,main,hard,hard,35,1537,['n'],1,right,['9'],5,6487,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,1,5,main,hard,easy,7,1054,['n'],1,right,['0'],6,654,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,2,5,main,hard,hard,34,4956,['n'],1,right,['8'],4,1092,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,3,5,main,hard,easy,7,1870,['n'],1,right,['9'],5,1030,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,4,5,main,hard,average,55,1636,['n'],0,left,['8'],4,1092,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,5,5,main,hard,average,55,2436,['c'],1,left,['8'],4,4383,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,6,5,main,hard,average,23,2571,['n'],1,right,['9'],5,1838,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,7,5,main,hard,average,26,2020,['n'],1,right,['8'],4,1307,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,8,5,main,hard,easy,74,2686,['c'],1,left,['0'],6,1043,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,9,5,main,hard,hard,42,3237,['c'],1,left,['3'],3,1520,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,10,5,main,hard,average,56,4122,['n'],0,left,['3'],3,596,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,11,5,main,hard,easy,72,1519,['c'],1,left,['0'],6,617,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,12,5,main,hard,average,53,3005,['c'],1,left,['9'],5,1360,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,13,5,main,hard,hard,45,2487,['c'],1,left,['8'],4,510,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,14,5,main,hard,hard,37,1602,['n'],1,right,['8'],4,1523,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,15,5,main,hard,easy,72,1736,['c'],1,left,['8'],4,665,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,16,5,main,hard,average,23,870,['n'],1,right,['0'],6,646,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,17,5,main,hard,easy,8,1152,['n'],1,right,['0'],6,376,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,18,5,main,hard,hard,37,1035,['n'],1,right,['0'],6,810,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,19,5,main,hard,average,53,2386,['n'],0,left,['8'],4,530,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,20,5,main,hard,average,54,1120,['n'],0,left,['9'],5,570,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,21,5,main,hard,average,24,1236,['n'],1,right,['0'],6,652,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,22,5,main,hard,average,25,1068,['n'],1,right,['0'],6,720,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,23,5,main,hard,hard,43,1436,['n'],0,left,['0'],6,1204,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,24,5,main,hard,easy,5,935,['n'],1,right,['0'],6,567,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,25,5,main,hard,easy,73,1369,['c'],1,left,['0'],6,564,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,26,5,main,hard,hard,44,1002,['n'],0,left,['0'],6,415,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,27,5,main,hard,easy,72,686,['c'],1,left,['0'],6,477,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,28,5,main,hard,hard,43,1135,['c'],1,left,['0'],6,551,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,29,5,main,hard,average,57,1536,['n'],0,left,['9'],5,525,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,30,5,main,hard,easy,5,1251,['n'],1,right,['0'],6,960,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,31,5,main,hard,easy,9,769,['n'],1,right,['0'],6,420,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,32,5,main,hard,easy,74,819,['c'],1,left,['0'],6,413,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,33,5,main,hard,average,55,969,['c'],1,left,['9'],5,384,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,34,5,main,hard,hard,35,952,['n'],1,right,['9'],5,436,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,35,5,main,hard,hard,35,919,['c'],0,right,['9'],5,328,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,36,5,main,hard,easy,8,668,['n'],1,right,['9'],5,491,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,37,5,main,hard,average,23,1453,['n'],1,right,['9'],5,599,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,38,5,main,hard,average,25,1403,['n'],1,right,['9'],5,368,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,39,5,main,hard,easy,70,852,['c'],1,left,['0'],6,570,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,40,5,main,hard,hard,42,1687,['c'],1,left,['8'],4,841,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,41,5,main,hard,average,23,902,['n'],1,right,['8'],4,1678,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,42,5,main,hard,hard,45,1519,['c'],1,left,['8'],4,406,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,43,5,main,hard,easy,7,1069,['n'],1,right,['0'],6,421,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,44,5,main,hard,average,57,1102,['c'],1,left,['0'],6,354,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,45,5,main,hard,average,56,1318,['c'],1,left,['9'],5,345,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,46,5,main,hard,hard,33,1103,['c'],0,right,['9'],5,473,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,47,5,main,hard,hard,45,2603,['n'],0,left,['8'],4,647,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,48,5,main,hard,hard,33,1369,['n'],1,right,['8'],4,544,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,49,5,main,hard,easy,74,785,['c'],1,left,['8'],4,741,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,50,5,main,hard,hard,34,1086,['n'],1,right,['8'],4,678,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,51,5,main,hard,easy,7,885,['n'],1,right,['0'],6,497,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,52,5,main,hard,easy,71,785,['c'],1,left,['8'],4,616,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,53,5,main,hard,easy,73,1203,['c'],1,left,['0'],6,553,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,54,5,main,hard,average,23,1902,['c'],0,right,['9'],5,368,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,55,5,main,hard,average,23,852,['n'],1,right,['9'],5,1241,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,56,5,main,hard,hard,42,1437,['n'],0,left,['8'],4,439,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,57,5,main,hard,easy,7,836,['n'],1,right,['0'],6,431,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,58,5,main,hard,easy,71,852,['c'],1,left,['0'],6,326,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,59,5,main,hard,hard,34,786,['n'],1,right,['0'],6,324,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,60,5,main,hard,easy,7,602,['n'],1,right,['0'],6,249,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,61,5,main,hard,average,56,718,['c'],1,left,['0'],6,269,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,62,5,main,hard,easy,71,602,['c'],1,left,['0'],6,277,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,63,5,main,hard,easy,7,517,['n'],1,right,['0'],6,240,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,64,5,main,hard,hard,37,2170,['c'],0,right,['8'],4,537,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,65,5,main,hard,average,24,735,['n'],1,right,['0'],6,464,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,66,5,main,hard,hard,44,1386,['c'],1,left,['3'],3,880,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,67,5,main,hard,hard,46,1853,['c'],1,left,['8'],4,827,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,68,5,main,hard,hard,44,902,['c'],1,left,['9'],5,336,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,69,5,main,hard,hard,36,1052,['n'],1,right,['8'],4,307,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,70,5,main,hard,average,57,684,['c'],1,left,['9'],5,534,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,71,5,main,hard,average,25,703,['n'],1,right,['0'],6,351,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,0,6,main,hard,hard,33,902,['c'],0,right,['0'],6,991,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,1,6,main,hard,easy,7,569,['n'],1,right,['0'],6,267,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,2,6,main,hard,average,22,1653,['n'],1,right,['8'],4,536,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,3,6,main,hard,easy,71,702,['c'],1,left,['0'],6,2192,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,4,6,main,hard,average,53,801,['c'],1,left,['9'],5,369,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,5,6,main,hard,average,53,1270,['c'],1,left,['8'],4,330,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,6,6,main,hard,average,26,636,['n'],1,right,['0'],6,270,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,7,6,main,hard,easy,7,651,['n'],1,right,['0'],6,211,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,8,6,main,hard,easy,9,885,['n'],1,right,['9'],5,386,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,9,6,main,hard,hard,45,918,['c'],1,left,['0'],6,232,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,10,6,main,hard,average,56,919,['c'],1,left,['0'],6,324,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,11,6,main,hard,average,24,784,['n'],1,right,['9'],5,226,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,12,6,main,hard,easy,8,770,['n'],1,right,['9'],5,278,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,13,6,main,hard,hard,33,1269,['n'],1,right,['8'],4,370,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,14,6,main,hard,average,54,870,['c'],1,left,['8'],4,267,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,15,6,main,hard,hard,36,969,['n'],1,right,['8'],4,227,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,16,6,main,hard,easy,72,568,['c'],1,left,['0'],6,287,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,17,6,main,hard,easy,5,835,['n'],1,right,['0'],6,364,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,18,6,main,hard,average,23,1002,['n'],1,right,['9'],5,239,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,19,6,main,hard,average,53,618,['c'],1,left,['9'],5,328,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,20,6,main,hard,hard,37,702,['n'],1,right,['9'],5,314,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,21,6,main,hard,average,56,486,['c'],1,left,['8'],4,340,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,22,6,main,hard,average,24,818,['n'],1,right,['8'],4,240,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,23,6,main,hard,easy,5,635,['n'],1,right,['9'],5,248,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,24,6,main,hard,average,22,1019,['n'],1,right,['9'],5,320,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,25,6,main,hard,hard,37,701,['c'],0,right,['8'],4,257,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,26,6,main,hard,average,53,784,['c'],1,left,['8'],4,274,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,27,6,main,hard,hard,35,885,['c'],0,right,['8'],4,238,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,28,6,main,hard,hard,35,751,['n'],1,right,['0'],6,241,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,29,6,main,hard,hard,46,601,['n'],0,left,['0'],6,234,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,30,6,main,hard,easy,74,801,['c'],1,left,['0'],6,299,,,,,,,,,3,19,Vrouw,Rechts,
,xotask,31,6,main,hard,average,53,751,['c'],1,left,['0'],6,268,,,,,,,,,3,19,Vrouw,Rechts,
