starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,xotask,1,1,training,average,average,23,1453,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,1,training,average,average,25,2504,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,1,training,average,average,25,1219,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,1,training,average,average,56,2320,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,1,training,average,average,22,1652,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,1,training,average,average,23,2302,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,1,training,average,average,54,3822,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,1,training,average,average,53,1286,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,1,training,average,average,22,1220,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,1,training,average,average,56,4223,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,1,training,average,average,54,803,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,1,training,average,average,25,702,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,1,training,average,average,22,869,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,1,training,average,average,57,785,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,1,training,average,average,57,1068,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,1,training,average,average,56,1286,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,1,training,average,average,53,2503,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,1,training,average,average,57,1237,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,1,training,average,average,56,1086,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,1,training,average,average,22,2620,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,1,training,average,average,57,935,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,1,training,average,average,25,2086,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,1,training,average,average,24,1453,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,0,2,training,average,average,26,1269,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,2,training,average,average,56,1136,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,2,training,average,average,22,1168,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,2,training,average,average,24,1753,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,2,training,average,average,53,1870,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,2,training,average,average,23,2537,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,2,training,average,average,24,919,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,2,training,average,average,57,1185,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,2,training,average,average,55,735,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,2,training,average,average,54,1919,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,2,training,average,average,26,1687,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,2,training,average,average,55,2486,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,2,training,average,average,22,1319,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,2,training,average,average,23,2153,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,2,training,average,average,54,1819,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,2,training,average,average,57,3438,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,2,training,average,average,57,802,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,2,training,average,average,26,1386,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,2,training,average,average,56,1637,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,2,training,average,average,53,1236,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,2,training,average,average,22,2154,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,2,training,average,average,26,1587,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,2,training,average,average,54,1219,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,2,training,average,average,26,1736,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,0,3,training,average,average,57,3705,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,3,training,average,average,56,1435,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,3,training,average,average,26,885,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,3,training,average,average,56,869,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,3,training,average,average,56,785,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,3,training,average,average,55,2319,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,3,training,average,average,22,1170,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,3,training,average,average,57,1720,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,3,training,average,average,57,1102,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,3,training,average,average,25,2487,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,3,training,average,average,23,902,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,3,training,average,average,23,1470,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,3,training,average,average,53,2221,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,3,training,average,average,25,1769,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,3,training,average,average,23,869,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,3,training,average,average,23,2887,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,3,training,average,average,26,2103,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,3,training,average,average,25,1202,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,3,training,average,average,26,1436,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,3,training,average,average,57,2052,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,3,training,average,average,55,1602,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,3,training,average,average,55,768,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,3,training,average,average,53,768,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,3,training,average,average,23,718,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,0,4,training,average,average,24,1103,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,4,training,average,average,54,785,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,4,training,average,average,22,735,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,4,training,average,average,53,968,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,4,training,average,average,25,652,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,4,training,average,average,26,701,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,4,training,average,average,24,1251,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,4,training,average,average,53,1069,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,4,training,average,average,26,719,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,4,training,average,average,56,635,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,4,training,average,average,55,635,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,4,training,average,average,26,2220,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,4,training,average,average,56,685,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,4,training,average,average,56,634,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,4,training,average,average,57,767,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,4,training,average,average,24,2135,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,4,training,average,average,56,1486,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,4,training,average,average,25,1520,['c'],0,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,4,training,average,average,26,868,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,4,training,average,average,22,1519,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,4,training,average,average,53,886,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,4,training,average,average,53,1920,['n'],0,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,4,training,average,average,25,918,['n'],1,right,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,4,training,average,average,54,2036,['c'],1,left,none,-99,-99,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,0,5,main,average,easy,7,4723,['n'],1,right,['8'],3,1805,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,5,main,average,hard,37,1970,['n'],1,right,['1'],6,1246,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,5,main,average,average,22,1435,['n'],1,right,['2'],5,1051,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,5,main,average,easy,6,1451,['n'],1,right,['1'],6,304,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,5,main,average,hard,42,1286,['c'],1,left,['1'],6,619,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,5,main,average,hard,37,1853,['n'],1,right,['3'],4,3281,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,5,main,average,easy,73,1586,['c'],1,left,['1'],6,389,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,5,main,average,easy,7,1503,['n'],1,right,['2'],5,499,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,5,main,average,average,54,1170,['n'],0,left,['2'],5,426,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,5,main,average,hard,33,1602,['c'],0,right,['8'],3,1267,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,5,main,average,easy,73,1385,['c'],1,left,['2'],5,290,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,5,main,average,easy,7,1201,['n'],1,right,['1'],6,400,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,5,main,average,average,24,1419,['n'],1,right,['2'],5,481,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,5,main,average,hard,35,985,['c'],0,right,['1'],6,416,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,5,main,average,average,54,1970,['c'],1,left,['2'],5,1130,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,5,main,average,average,55,1152,['n'],0,left,['2'],5,311,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,5,main,average,hard,44,1852,['c'],1,left,['3'],4,331,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,5,main,average,average,24,1186,['n'],1,right,['2'],5,312,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,5,main,average,average,55,1035,['c'],1,left,['2'],5,412,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,5,main,average,easy,6,803,['n'],1,right,['2'],5,453,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,5,main,average,easy,74,902,['c'],1,left,['1'],6,297,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,5,main,average,average,57,786,['c'],1,left,['2'],5,264,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,5,main,average,easy,7,769,['n'],1,right,['1'],6,265,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,5,main,average,average,54,2070,['n'],0,left,['3'],4,533,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,24,5,main,average,easy,72,885,['c'],1,left,['2'],5,278,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,25,5,main,average,average,55,2554,['c'],1,left,['8'],3,350,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,26,5,main,average,easy,73,918,['c'],1,left,['2'],5,645,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,27,5,main,average,easy,8,1786,['n'],1,right,['3'],4,365,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,28,5,main,average,hard,46,1686,['c'],1,left,['2'],5,245,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,29,5,main,average,average,57,2053,['n'],0,left,['8'],3,1602,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,30,5,main,average,hard,46,1769,['c'],1,left,['3'],4,340,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,31,5,main,average,average,24,1552,['n'],1,right,['2'],5,450,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,32,5,main,average,hard,34,2169,['n'],1,right,['2'],5,1186,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,33,5,main,average,hard,34,1252,['n'],1,right,['3'],4,313,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,34,5,main,average,average,56,1921,['c'],1,left,['2'],5,858,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,35,5,main,average,average,53,2053,['c'],1,left,['3'],4,830,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,36,5,main,average,easy,72,1853,['n'],0,left,['8'],3,1451,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,37,5,main,average,average,22,1302,['n'],1,right,['2'],5,342,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,38,5,main,average,hard,45,1237,['n'],0,left,['2'],5,1329,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,39,5,main,average,easy,5,1003,['n'],1,right,['2'],5,413,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,40,5,main,average,hard,35,1052,['c'],0,right,['2'],5,1676,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,41,5,main,average,easy,72,1469,['c'],1,left,['2'],5,279,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,42,5,main,average,average,26,1069,['n'],1,right,['2'],5,347,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,43,5,main,average,hard,34,3556,['c'],0,right,['3'],4,246,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,44,5,main,average,hard,37,935,['n'],1,right,['2'],5,369,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,45,5,main,average,easy,9,935,['n'],1,right,['2'],5,295,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,46,5,main,average,hard,35,1469,['c'],0,right,['3'],4,266,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,47,5,main,average,average,24,1636,['n'],1,right,['2'],5,648,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,48,5,main,average,hard,43,1135,['c'],1,left,['2'],5,1066,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,49,5,main,average,average,55,2404,['n'],0,left,['8'],3,471,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,50,5,main,average,hard,45,1820,['c'],1,left,['8'],3,309,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,51,5,main,average,easy,71,935,['c'],1,left,['2'],5,333,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,52,5,main,average,hard,44,2337,['c'],1,left,['2'],5,651,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,53,5,main,average,hard,45,1319,['c'],1,left,['3'],4,342,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,54,5,main,average,average,24,869,['n'],1,right,['2'],5,240,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,55,5,main,average,hard,44,952,['n'],0,left,['2'],5,443,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,56,5,main,average,hard,37,1352,['n'],1,right,['2'],5,317,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,57,5,main,average,easy,7,1435,['n'],1,right,['1'],6,241,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,58,5,main,average,average,25,802,['n'],1,right,['2'],5,290,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,59,5,main,average,easy,9,985,['n'],1,right,['1'],6,361,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,60,5,main,average,average,24,1887,['n'],1,right,['2'],5,361,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,61,5,main,average,easy,71,719,['c'],1,left,['1'],6,264,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,62,5,main,average,hard,36,1920,['n'],1,right,['2'],5,282,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,63,5,main,average,easy,71,854,['c'],1,left,['1'],6,551,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,64,5,main,average,average,55,1287,['c'],1,left,['2'],5,647,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,65,5,main,average,easy,70,986,['n'],0,left,['3'],4,576,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,66,5,main,average,hard,43,2787,['c'],1,left,['8'],3,258,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,67,5,main,average,easy,70,1287,['c'],1,left,['2'],5,254,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,68,5,main,average,average,22,1403,['n'],1,right,['2'],5,1542,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,69,5,main,average,hard,46,2204,['n'],0,left,['3'],4,504,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,70,5,main,average,easy,6,936,['n'],1,right,['1'],6,280,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,71,5,main,average,average,26,1335,['n'],1,right,['2'],5,241,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,0,6,main,average,hard,36,3087,['n'],1,right,['3'],4,2284,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,6,main,average,easy,72,1452,['c'],1,left,['1'],6,318,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,6,main,average,average,57,1153,['c'],1,left,['2'],5,253,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,6,main,average,average,56,1085,['c'],1,left,['2'],5,530,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,6,main,average,hard,34,970,['n'],1,right,['2'],5,287,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,6,main,average,average,26,918,['n'],1,right,['2'],5,425,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,6,main,average,average,25,2621,['n'],1,right,['3'],4,761,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,6,main,average,hard,35,1102,['c'],0,right,['2'],5,392,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,6,main,average,average,55,902,['c'],1,left,['2'],5,479,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,6,main,average,easy,72,652,['c'],1,left,['2'],5,235,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,6,main,average,hard,43,2620,['n'],0,left,['3'],4,594,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,6,main,average,hard,36,1687,['n'],1,right,['3'],4,225,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,6,main,average,average,54,1369,['c'],1,left,['2'],5,1035,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,6,main,average,hard,46,985,['c'],1,left,['2'],5,739,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,6,main,average,easy,8,1870,['c'],0,right,['2'],5,964,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,6,main,average,hard,36,1853,['n'],1,right,['3'],4,508,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,6,main,average,average,53,1135,['c'],1,left,['2'],5,1284,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,6,main,average,easy,74,1018,['c'],1,left,['2'],5,321,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,6,main,average,hard,36,1469,['n'],1,right,['3'],4,1811,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,6,main,average,easy,9,935,['n'],1,right,['2'],5,335,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,6,main,average,average,26,752,['n'],1,right,['2'],5,286,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,6,main,average,average,25,1720,['n'],1,right,['3'],4,343,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,6,main,average,hard,44,1235,['n'],0,left,['3'],4,370,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,6,main,average,hard,45,1637,['c'],1,left,['2'],5,316,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,24,6,main,average,easy,70,1202,['c'],1,left,['2'],5,505,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,25,6,main,average,easy,8,920,['n'],1,right,['2'],5,586,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,26,6,main,average,easy,5,769,['n'],1,right,['2'],5,430,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,27,6,main,average,average,24,1769,['n'],1,right,['3'],4,47,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,28,6,main,average,hard,44,836,['n'],0,left,['2'],5,358,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,29,6,main,average,hard,35,1370,['n'],1,right,['2'],5,235,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,30,6,main,average,hard,44,2537,['c'],1,left,['3'],4,325,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,31,6,main,average,average,53,869,['n'],0,left,['2'],5,304,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,32,6,main,average,easy,72,869,['c'],1,left,['1'],6,267,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,33,6,main,average,easy,72,819,['c'],1,left,['1'],6,234,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,34,6,main,average,average,22,2470,['n'],1,right,['3'],4,279,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,35,6,main,average,average,53,1236,['c'],1,left,['2'],5,692,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,36,6,main,average,hard,45,1252,['c'],1,left,['3'],4,896,,,,,,,,,6,18,Vrouw,Rechts,
