starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotnumber,2,3,training,average,average,62,50,786,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,3,3,training,average,average,50,36,819,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,4,3,training,average,average,61,50,935,['n'],0,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,5,3,training,average,average,61,50,668,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,6,3,training,average,average,50,38,1085,['n'],0,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,7,3,training,average,average,50,61,785,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,8,3,training,average,average,50,63,886,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,9,3,training,average,average,50,37,819,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,10,3,training,average,average,39,50,801,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,11,3,training,average,average,50,35,852,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,12,3,training,average,average,39,50,1035,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,13,3,training,average,average,50,39,702,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,14,3,training,average,average,37,50,819,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,15,3,training,average,average,50,61,785,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,16,3,training,average,average,50,36,668,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,17,3,training,average,average,50,63,668,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,18,3,training,average,average,50,65,718,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,19,3,training,average,average,36,50,820,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,20,3,training,average,average,61,50,834,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,21,3,training,average,average,50,64,668,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,22,3,training,average,average,61,50,885,['n'],0,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,23,3,training,average,average,37,50,785,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,0,4,training,average,average,37,50,1237,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,1,4,training,average,average,50,61,852,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,2,4,training,average,average,64,50,1552,['n'],0,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,3,4,training,average,average,37,50,1103,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,4,4,training,average,average,50,37,1036,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,5,4,training,average,average,36,50,752,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,6,4,training,average,average,50,64,1085,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,7,4,training,average,average,64,50,836,['n'],0,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,8,4,training,average,average,50,61,935,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,9,4,training,average,average,65,50,784,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,10,4,training,average,average,39,50,818,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,11,4,training,average,average,50,37,635,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,12,4,training,average,average,50,39,1119,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,13,4,training,average,average,50,62,768,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,14,4,training,average,average,38,50,717,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,15,4,training,average,average,39,50,1002,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,16,4,training,average,average,64,50,802,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,17,4,training,average,average,50,64,1069,['c'],0,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,18,4,training,average,average,50,35,753,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,19,4,training,average,average,65,50,635,['n'],0,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,20,4,training,average,average,50,61,735,['n'],1,right,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,21,4,training,average,average,62,50,836,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,22,4,training,average,average,50,35,701,['n'],0,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,23,4,training,average,average,50,37,635,['c'],1,left,none,-99,-99,,,,,,,,23,18,Man,Rechts,
,dotnumber,0,5,main,average,easy,50,26,1503,['c'],1,left,['9'],5,4256,,,,,,,,23,18,Man,Rechts,
,dotnumber,1,5,main,average,average,50,62,684,['n'],1,right,['9'],5,433,,,,,,,,23,18,Man,Rechts,
,dotnumber,2,5,main,average,easy,50,73,1035,['n'],1,right,['0'],6,401,,,,,,,,23,18,Man,Rechts,
,dotnumber,3,5,main,average,average,64,50,1102,['c'],1,left,['1'],1,367,,,,,,,,23,18,Man,Rechts,
,dotnumber,4,5,main,average,easy,25,50,634,['n'],1,right,['0'],6,2002,,,,,,,,23,18,Man,Rechts,
,dotnumber,5,5,main,average,easy,50,74,1302,['n'],1,right,['0'],6,439,,,,,,,,23,18,Man,Rechts,
,dotnumber,6,5,main,average,easy,50,71,1703,['n'],1,right,['8'],4,1563,,,,,,,,23,18,Man,Rechts,
,dotnumber,7,5,main,average,easy,71,50,885,['c'],1,left,['1'],1,451,,,,,,,,23,18,Man,Rechts,
,dotnumber,8,5,main,average,hard,50,45,1636,['c'],1,left,['9'],5,1257,,,,,,,,23,18,Man,Rechts,
,dotnumber,9,5,main,average,hard,55,50,1769,['n'],0,left,['3'],3,1050,,,,,,,,23,18,Man,Rechts,
,dotnumber,10,5,main,average,hard,50,46,918,['c'],1,left,['9'],5,821,,,,,,,,23,18,Man,Rechts,
,dotnumber,11,5,main,average,hard,50,55,1535,['n'],1,right,['8'],4,448,,,,,,,,23,18,Man,Rechts,
,dotnumber,12,5,main,average,average,61,50,836,['c'],1,left,['9'],5,552,,,,,,,,23,18,Man,Rechts,
,dotnumber,13,5,main,average,average,50,61,1135,['n'],1,right,['0'],6,366,,,,,,,,23,18,Man,Rechts,
,dotnumber,14,5,main,average,easy,75,50,853,['c'],1,left,['9'],5,456,,,,,,,,23,18,Man,Rechts,
,dotnumber,15,5,main,average,hard,55,50,885,['c'],1,left,['9'],5,494,,,,,,,,23,18,Man,Rechts,
,dotnumber,16,5,main,average,average,50,65,1186,['c'],0,right,['9'],5,469,,,,,,,,23,18,Man,Rechts,
,dotnumber,17,5,main,average,easy,29,50,986,['n'],1,right,['9'],5,373,,,,,,,,23,18,Man,Rechts,
,dotnumber,18,5,main,average,hard,50,48,1052,['n'],0,left,['9'],5,775,,,,,,,,23,18,Man,Rechts,
,dotnumber,19,5,main,average,hard,47,50,902,['c'],0,right,['0'],6,255,,,,,,,,23,18,Man,Rechts,
,dotnumber,20,5,main,average,easy,50,71,734,['n'],1,right,['9'],5,1026,,,,,,,,23,18,Man,Rechts,
,dotnumber,21,5,main,average,easy,73,50,1270,['c'],1,left,['9'],5,401,,,,,,,,23,18,Man,Rechts,
,dotnumber,22,5,main,average,average,50,38,1119,['c'],1,left,['9'],5,382,,,,,,,,23,18,Man,Rechts,
,dotnumber,23,5,main,average,hard,50,51,1019,['n'],1,right,['8'],4,1985,,,,,,,,23,18,Man,Rechts,
,dotnumber,24,5,main,average,average,50,38,1570,['c'],1,left,['8'],4,747,,,,,,,,23,18,Man,Rechts,
,dotnumber,25,5,main,average,average,50,63,1002,['n'],1,right,['9'],5,1056,,,,,,,,23,18,Man,Rechts,
,dotnumber,26,5,main,average,easy,73,50,952,['c'],1,left,['9'],5,921,,,,,,,,23,18,Man,Rechts,
,dotnumber,27,5,main,average,easy,50,74,1052,['n'],1,right,['0'],6,421,,,,,,,,23,18,Man,Rechts,
,dotnumber,28,5,main,average,hard,50,47,1152,['n'],0,left,['0'],6,1616,,,,,,,,23,18,Man,Rechts,
,dotnumber,29,5,main,average,easy,50,26,818,['c'],1,left,['9'],5,616,,,,,,,,23,18,Man,Rechts,
,dotnumber,30,5,main,average,easy,27,50,836,['n'],1,right,['0'],6,553,,,,,,,,23,18,Man,Rechts,
,dotnumber,31,5,main,average,average,63,50,1520,['c'],1,left,['9'],5,384,,,,,,,,23,18,Man,Rechts,
,dotnumber,32,5,main,average,average,50,38,1303,['c'],1,left,['9'],5,439,,,,,,,,23,18,Man,Rechts,
,dotnumber,33,5,main,average,average,36,50,785,['n'],1,right,['0'],6,625,,,,,,,,23,18,Man,Rechts,
,dotnumber,34,5,main,average,hard,51,50,1219,['n'],0,left,['9'],5,689,,,,,,,,23,18,Man,Rechts,
,dotnumber,35,5,main,average,hard,50,51,1535,['n'],1,right,['3'],3,642,,,,,,,,23,18,Man,Rechts,
,dotnumber,36,5,main,average,hard,45,50,1135,['n'],1,right,['8'],4,438,,,,,,,,23,18,Man,Rechts,
,dotnumber,37,5,main,average,easy,50,27,901,['c'],1,left,['0'],6,475,,,,,,,,23,18,Man,Rechts,
,dotnumber,38,5,main,average,average,50,38,902,['c'],1,left,['9'],5,335,,,,,,,,23,18,Man,Rechts,
,dotnumber,39,5,main,average,hard,50,55,968,['n'],1,right,['8'],4,613,,,,,,,,23,18,Man,Rechts,
,dotnumber,40,5,main,average,average,61,50,819,['c'],1,left,['0'],6,471,,,,,,,,23,18,Man,Rechts,
,dotnumber,41,5,main,average,average,61,50,1019,['n'],0,left,['9'],5,838,,,,,,,,23,18,Man,Rechts,
,dotnumber,42,5,main,average,easy,50,26,685,['c'],1,left,['9'],5,548,,,,,,,,23,18,Man,Rechts,
,dotnumber,43,5,main,average,easy,50,73,836,['n'],1,right,['0'],6,343,,,,,,,,23,18,Man,Rechts,
,dotnumber,44,5,main,average,average,38,50,2469,['n'],1,right,['8'],4,1105,,,,,,,,23,18,Man,Rechts,
,dotnumber,45,5,main,average,average,35,50,802,['n'],1,right,['0'],6,287,,,,,,,,23,18,Man,Rechts,
,dotnumber,46,5,main,average,easy,75,50,869,['c'],1,left,['9'],5,411,,,,,,,,23,18,Man,Rechts,
,dotnumber,47,5,main,average,hard,51,50,885,['c'],1,left,['8'],4,1058,,,,,,,,23,18,Man,Rechts,
,dotnumber,48,5,main,average,hard,46,50,1285,['n'],1,right,['8'],4,1007,,,,,,,,23,18,Man,Rechts,
,dotnumber,49,5,main,average,average,50,39,1886,['c'],1,left,['8'],4,836,,,,,,,,23,18,Man,Rechts,
,dotnumber,50,5,main,average,hard,49,50,1051,['c'],0,right,['8'],4,339,,,,,,,,23,18,Man,Rechts,
,dotnumber,51,5,main,average,hard,50,55,919,['n'],1,right,['0'],6,251,,,,,,,,23,18,Man,Rechts,
,dotnumber,52,5,main,average,easy,50,26,701,['c'],1,left,['9'],5,1680,,,,,,,,23,18,Man,Rechts,
,dotnumber,53,5,main,average,average,50,65,1786,['n'],1,right,['3'],3,287,,,,,,,,23,18,Man,Rechts,
,dotnumber,54,5,main,average,average,50,63,1303,['n'],1,right,['9'],5,426,,,,,,,,23,18,Man,Rechts,
,dotnumber,55,5,main,average,easy,26,50,1352,['n'],1,right,['0'],6,318,,,,,,,,23,18,Man,Rechts,
,dotnumber,56,5,main,average,hard,52,50,935,['c'],1,left,['9'],5,1174,,,,,,,,23,18,Man,Rechts,
,dotnumber,57,5,main,average,average,38,50,969,['n'],1,right,['9'],5,1066,,,,,,,,23,18,Man,Rechts,
,dotnumber,58,5,main,average,hard,49,50,2236,['n'],1,right,['2'],2,463,,,,,,,,23,18,Man,Rechts,
,dotnumber,59,5,main,average,easy,25,50,1052,['n'],1,right,['9'],5,477,,,,,,,,23,18,Man,Rechts,
,dotnumber,60,5,main,average,hard,50,45,1268,['c'],1,left,['3'],3,498,,,,,,,,23,18,Man,Rechts,
,dotnumber,61,5,main,average,easy,71,50,734,['c'],1,left,['8'],4,348,,,,,,,,23,18,Man,Rechts,
,dotnumber,62,5,main,average,easy,27,50,685,['n'],1,right,['0'],6,238,,,,,,,,23,18,Man,Rechts,
,dotnumber,63,5,main,average,average,36,50,852,['n'],1,right,['3'],3,285,,,,,,,,23,18,Man,Rechts,
,dotnumber,64,5,main,average,hard,50,54,1002,['c'],0,right,['9'],5,837,,,,,,,,23,18,Man,Rechts,
,dotnumber,65,5,main,average,hard,53,50,2536,['c'],1,left,['8'],4,358,,,,,,,,23,18,Man,Rechts,
,dotnumber,66,5,main,average,hard,50,48,1753,['n'],0,left,['9'],5,5596,,,,,,,,23,18,Man,Rechts,
,dotnumber,67,5,main,average,average,50,36,1019,['c'],1,left,['8'],4,393,,,,,,,,23,18,Man,Rechts,
,dotnumber,68,5,main,average,average,37,50,935,['n'],1,right,['9'],5,2015,,,,,,,,23,18,Man,Rechts,
,dotnumber,69,5,main,average,average,62,50,1169,['c'],1,left,['9'],5,825,,,,,,,,23,18,Man,Rechts,
,dotnumber,70,5,main,average,hard,48,50,1837,['n'],1,right,['3'],3,2840,,,,,,,,23,18,Man,Rechts,
,dotnumber,71,5,main,average,easy,50,29,1068,['c'],1,left,['8'],4,565,,,,,,,,23,18,Man,Rechts,
,dotnumber,0,6,main,average,hard,50,54,1052,['n'],1,right,['9'],5,291,,,,,,,,23,18,Man,Rechts,
,dotnumber,1,6,main,average,average,38,50,1319,['n'],1,right,['8'],4,541,,,,,,,,23,18,Man,Rechts,
,dotnumber,2,6,main,average,average,50,39,1169,['c'],1,left,['8'],4,867,,,,,,,,23,18,Man,Rechts,
,dotnumber,3,6,main,average,average,50,39,1770,['c'],1,left,['8'],4,1763,,,,,,,,23,18,Man,Rechts,
,dotnumber,4,6,main,average,easy,28,50,935,['n'],1,right,['9'],5,433,,,,,,,,23,18,Man,Rechts,
,dotnumber,5,6,main,average,easy,72,50,2953,['c'],1,left,['2'],2,1442,,,,,,,,23,18,Man,Rechts,
,dotnumber,6,6,main,average,hard,50,45,1720,['c'],1,left,['9'],5,733,,,,,,,,23,18,Man,Rechts,
,dotnumber,7,6,main,average,average,61,50,1368,['n'],0,left,['9'],5,659,,,,,,,,23,18,Man,Rechts,
,dotnumber,8,6,main,average,easy,50,71,818,['n'],1,right,['9'],5,1522,,,,,,,,23,18,Man,Rechts,
,dotnumber,9,6,main,average,average,61,50,3622,['c'],1,left,['8'],4,1132,,,,,,,,23,18,Man,Rechts,
,dotnumber,10,6,main,average,easy,72,50,1086,['c'],1,left,['0'],6,589,,,,,,,,23,18,Man,Rechts,
,dotnumber,11,6,main,average,easy,50,74,734,['n'],1,right,['0'],6,259,,,,,,,,23,18,Man,Rechts,
,dotnumber,12,6,main,average,average,50,61,2254,['c'],0,right,['8'],4,265,,,,,,,,23,18,Man,Rechts,
,dotnumber,13,6,main,average,average,36,50,1003,['n'],1,right,['0'],6,497,,,,,,,,23,18,Man,Rechts,
,dotnumber,14,6,main,average,hard,50,46,1570,['n'],0,left,['9'],5,24,,,,,,,,23,18,Man,Rechts,
,dotnumber,15,6,main,average,easy,50,29,635,['c'],1,left,['9'],5,1146,,,,,,,,23,18,Man,Rechts,
,dotnumber,16,6,main,average,hard,46,50,1153,['c'],0,right,['8'],4,312,,,,,,,,23,18,Man,Rechts,
,dotnumber,17,6,main,average,average,35,50,818,['n'],1,right,['0'],6,342,,,,,,,,23,18,Man,Rechts,
,dotnumber,18,6,main,average,hard,55,50,1402,['c'],1,left,['0'],6,1355,,,,,,,,23,18,Man,Rechts,
,dotnumber,19,6,main,average,hard,50,49,1286,['n'],0,left,['3'],3,395,,,,,,,,23,18,Man,Rechts,
,dotnumber,20,6,main,average,hard,50,53,1419,['c'],0,right,['9'],5,348,,,,,,,,23,18,Man,Rechts,
,dotnumber,21,6,main,average,easy,26,50,1051,['n'],1,right,['9'],5,351,,,,,,,,23,18,Man,Rechts,
,dotnumber,22,6,main,average,average,63,50,869,['c'],1,left,['9'],5,1385,,,,,,,,23,18,Man,Rechts,
,dotnumber,23,6,main,average,hard,50,53,1270,['c'],0,right,['9'],5,488,,,,,,,,23,18,Man,Rechts,
,dotnumber,24,6,main,average,average,50,65,953,['n'],1,right,['9'],5,553,,,,,,,,23,18,Man,Rechts,
,dotnumber,25,6,main,average,easy,71,50,1486,['n'],0,left,['9'],5,562,,,,,,,,23,18,Man,Rechts,
,dotnumber,26,6,main,average,easy,50,25,685,['c'],1,left,['0'],6,475,,,,,,,,23,18,Man,Rechts,
,dotnumber,27,6,main,average,average,38,50,585,['n'],1,right,['3'],3,284,,,,,,,,23,18,Man,Rechts,
,dotnumber,28,6,main,average,easy,25,50,869,['n'],1,right,['0'],6,280,,,,,,,,23,18,Man,Rechts,
,dotnumber,29,6,main,average,hard,50,51,1086,['c'],0,right,['2'],2,349,,,,,,,,23,18,Man,Rechts,
,dotnumber,30,6,main,average,easy,75,50,1236,['c'],1,left,['9'],5,696,,,,,,,,23,18,Man,Rechts,
,dotnumber,31,6,main,average,easy,50,28,2153,['c'],1,left,['8'],4,304,,,,,,,,23,18,Man,Rechts,
,dotnumber,32,6,main,average,hard,47,50,1101,['n'],1,right,['9'],5,306,,,,,,,,23,18,Man,Rechts,
,dotnumber,33,6,main,average,hard,52,50,902,['c'],1,left,['9'],5,381,,,,,,,,23,18,Man,Rechts,
,dotnumber,34,6,main,average,hard,46,50,769,['c'],0,right,['9'],5,682,,,,,,,,23,18,Man,Rechts,
,dotnumber,35,6,main,average,easy,50,75,919,['n'],1,right,['9'],5,644,,,,,,,,23,18,Man,Rechts,
,dotnumber,36,6,main,average,average,50,63,952,['n'],1,right,['0'],6,591,,,,,,,,23,18,Man,Rechts,
