starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,xotask,17,0,training,hard,hard,35,769,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,0,training,hard,hard,37,802,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,0,training,hard,hard,43,1252,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,0,training,hard,hard,42,1202,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,0,training,hard,hard,36,1101,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,0,training,hard,hard,45,918,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,0,training,hard,hard,33,1569,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,1,training,hard,hard,36,1152,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,1,training,hard,hard,45,685,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,1,training,hard,hard,34,585,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,1,training,hard,hard,45,668,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,1,training,hard,hard,46,468,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,1,training,hard,hard,35,752,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,1,training,hard,hard,37,618,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,1,training,hard,hard,37,768,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,1,training,hard,hard,45,451,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,1,training,hard,hard,42,468,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,1,training,hard,hard,45,568,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,1,training,hard,hard,44,768,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,1,training,hard,hard,42,651,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,1,training,hard,hard,33,719,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,1,training,hard,hard,34,735,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,1,training,hard,hard,36,635,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,1,training,hard,hard,46,752,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,1,training,hard,hard,33,618,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,1,training,hard,hard,43,718,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,1,training,hard,hard,42,651,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,1,training,hard,hard,34,585,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,1,training,hard,hard,34,686,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,1,training,hard,hard,36,1818,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,1,training,hard,hard,42,785,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,2,training,hard,hard,43,2321,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,2,training,hard,hard,46,969,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,2,training,hard,hard,43,1269,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,2,training,hard,hard,34,852,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,2,training,hard,hard,45,1703,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,2,training,hard,hard,33,969,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,2,training,hard,hard,43,701,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,2,training,hard,hard,45,969,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,2,training,hard,hard,37,1036,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,2,training,hard,hard,44,785,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,2,training,hard,hard,45,735,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,2,training,hard,hard,33,1085,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,2,training,hard,hard,34,801,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,2,training,hard,hard,35,1135,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,2,training,hard,hard,43,869,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,2,training,hard,hard,33,902,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,2,training,hard,hard,43,903,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,2,training,hard,hard,46,1352,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,2,training,hard,hard,33,968,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,2,training,hard,hard,35,669,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,2,training,hard,hard,34,686,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,2,training,hard,hard,46,718,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,2,training,hard,hard,34,585,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,2,training,hard,hard,35,668,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,3,training,hard,hard,35,1253,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,3,training,hard,hard,37,702,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,3,training,hard,hard,43,769,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,3,training,hard,hard,33,718,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,3,training,hard,hard,35,918,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,3,training,hard,hard,44,918,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,3,training,hard,hard,36,736,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,3,training,hard,hard,46,652,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,3,training,hard,hard,44,719,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,3,training,hard,hard,45,2253,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,3,training,hard,hard,46,785,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,3,training,hard,hard,43,669,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,3,training,hard,hard,36,618,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,3,training,hard,hard,34,686,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,3,training,hard,hard,34,751,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,3,training,hard,hard,35,667,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,3,training,hard,hard,45,651,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,3,training,hard,hard,43,753,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,3,training,hard,hard,42,669,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,3,training,hard,hard,45,852,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,3,training,hard,hard,36,1503,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,3,training,hard,hard,34,1269,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,3,training,hard,hard,44,919,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,3,training,hard,hard,35,735,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,4,training,hard,hard,36,835,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,4,training,hard,hard,45,785,['n'],0,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,4,training,hard,hard,45,635,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,4,training,hard,hard,46,668,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,4,training,hard,hard,36,952,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,4,training,hard,hard,46,802,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,4,training,hard,hard,36,935,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,4,training,hard,hard,43,668,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,4,training,hard,hard,36,952,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,4,training,hard,hard,36,884,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,4,training,hard,hard,36,1153,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,4,training,hard,hard,45,918,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,4,training,hard,hard,43,636,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,4,training,hard,hard,35,702,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,4,training,hard,hard,45,652,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,4,training,hard,hard,43,936,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,4,training,hard,hard,45,818,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,4,training,hard,hard,34,1085,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,4,training,hard,hard,35,1469,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,4,training,hard,hard,44,736,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,4,training,hard,hard,36,734,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,4,training,hard,hard,34,868,['c'],0,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,4,training,hard,hard,33,1186,['n'],1,right,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,4,training,hard,hard,44,919,['c'],1,left,none,-99,-99,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,5,main,hard,hard,33,4106,['n'],1,right,['9'],2,2761,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,5,main,hard,easy,7,1019,['n'],1,right,['2'],5,938,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,5,main,hard,easy,74,2537,['c'],1,left,['2'],5,1015,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,5,main,hard,hard,35,1703,['c'],0,right,['2'],5,483,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,5,main,hard,easy,8,1620,['n'],1,right,['2'],5,1144,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,5,main,hard,hard,35,2737,['n'],1,right,['3'],4,1781,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,5,main,hard,hard,45,2069,['c'],1,left,['8'],3,2131,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,5,main,hard,hard,44,2253,['c'],1,left,['3'],4,970,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,5,main,hard,average,26,1903,['n'],1,right,['3'],4,2768,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,5,main,hard,hard,46,3304,['c'],1,left,['8'],3,1859,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,5,main,hard,easy,74,1969,['c'],1,left,['2'],5,322,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,5,main,hard,average,54,1285,['c'],1,left,['3'],4,268,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,5,main,hard,average,24,1770,['n'],1,right,['3'],4,260,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,5,main,hard,easy,73,1387,['c'],1,left,['3'],4,748,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,5,main,hard,easy,8,1602,['n'],1,right,['2'],5,919,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,5,main,hard,easy,8,1469,['n'],1,right,['2'],5,353,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,5,main,hard,easy,7,869,['n'],1,right,['2'],5,394,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,5,main,hard,easy,8,1302,['n'],1,right,['2'],5,544,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,5,main,hard,average,22,1385,['n'],1,right,['3'],4,413,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,5,main,hard,average,55,1736,['c'],1,left,['1'],6,5217,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,5,main,hard,easy,73,3872,['c'],1,left,['1'],6,280,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,5,main,hard,average,53,2587,['c'],1,left,['3'],4,2269,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,5,main,hard,easy,72,1352,['c'],1,left,['1'],6,293,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,5,main,hard,average,53,2786,['c'],1,left,['2'],5,626,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,24,5,main,hard,average,26,1553,['n'],1,right,['2'],5,341,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,25,5,main,hard,hard,35,1403,['n'],1,right,['2'],5,425,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,26,5,main,hard,hard,33,1402,['c'],0,right,['2'],5,442,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,27,5,main,hard,average,23,1069,['n'],1,right,['2'],5,1080,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,28,5,main,hard,easy,70,1069,['c'],1,left,['1'],6,363,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,29,5,main,hard,hard,46,1386,['n'],0,left,['9'],2,622,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,30,5,main,hard,hard,45,1953,['c'],1,left,['2'],5,1121,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,31,5,main,hard,easy,74,1270,['c'],1,left,['1'],6,330,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,32,5,main,hard,easy,9,1136,['n'],1,right,['1'],6,394,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,33,5,main,hard,easy,9,936,['n'],1,right,['2'],5,335,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,34,5,main,hard,hard,46,1152,['n'],0,left,['1'],6,541,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,35,5,main,hard,easy,73,1402,['c'],1,left,['1'],6,233,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,36,5,main,hard,hard,46,852,['n'],0,left,['2'],5,712,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,37,5,main,hard,hard,43,2003,['n'],0,left,['3'],4,644,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,38,5,main,hard,hard,34,1686,['n'],1,right,['1'],6,513,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,39,5,main,hard,hard,46,919,['n'],0,left,['2'],5,433,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,40,5,main,hard,hard,45,1018,['c'],1,left,['1'],6,561,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,41,5,main,hard,average,53,1053,['c'],1,left,['3'],4,571,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,42,5,main,hard,hard,35,1035,['c'],0,right,['1'],6,485,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,43,5,main,hard,hard,46,1169,['c'],1,left,['2'],5,268,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,44,5,main,hard,easy,73,885,['c'],1,left,['2'],5,377,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,45,5,main,hard,average,24,851,['n'],1,right,['1'],6,322,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,46,5,main,hard,easy,8,768,['n'],1,right,['1'],6,225,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,47,5,main,hard,easy,6,618,['n'],1,right,['1'],6,506,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,48,5,main,hard,easy,74,785,['c'],1,left,['1'],6,289,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,49,5,main,hard,hard,37,1019,['n'],1,right,['1'],6,487,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,50,5,main,hard,average,55,1003,['n'],0,left,['1'],6,374,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,51,5,main,hard,average,22,1420,['n'],1,right,['2'],5,1992,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,52,5,main,hard,average,57,902,['n'],0,left,['0'],1,957,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,53,5,main,hard,easy,9,1803,['n'],1,right,['1'],6,328,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,54,5,main,hard,average,54,936,['c'],1,left,['1'],6,608,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,55,5,main,hard,hard,33,785,['n'],1,right,['1'],6,242,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,56,5,main,hard,average,23,1886,['n'],1,right,['3'],4,279,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,57,5,main,hard,hard,34,953,['n'],1,right,['3'],4,320,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,58,5,main,hard,average,23,1754,['n'],1,right,['3'],4,726,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,59,5,main,hard,hard,33,1319,['c'],0,right,['3'],4,334,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,60,5,main,hard,average,56,935,['c'],1,left,['3'],4,630,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,61,5,main,hard,average,53,1052,['n'],0,left,['1'],6,332,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,62,5,main,hard,average,55,2119,['c'],1,left,['1'],6,467,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,63,5,main,hard,easy,73,1070,['c'],1,left,['1'],6,415,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,64,5,main,hard,average,53,885,['c'],1,left,['1'],6,469,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,65,5,main,hard,hard,44,835,['c'],1,left,['1'],6,587,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,66,5,main,hard,average,24,768,['n'],1,right,['1'],6,447,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,67,5,main,hard,easy,74,918,['n'],0,left,['0'],1,483,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,68,5,main,hard,easy,5,1103,['n'],1,right,['1'],6,349,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,69,5,main,hard,hard,36,1052,['c'],0,right,['1'],6,207,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,70,5,main,hard,average,22,652,['n'],1,right,['1'],6,328,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,71,5,main,hard,average,22,635,['n'],1,right,['1'],6,220,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,6,main,hard,hard,34,3021,['n'],1,right,['1'],6,641,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,6,main,hard,hard,35,1052,['n'],1,right,['1'],6,375,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,6,main,hard,average,53,1353,['n'],0,left,['3'],4,652,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,6,main,hard,easy,70,902,['c'],1,left,['1'],6,360,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,6,main,hard,hard,45,886,['n'],0,left,['2'],5,273,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,6,main,hard,average,53,836,['c'],1,left,['2'],5,399,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,6,main,hard,easy,9,936,['n'],1,right,['1'],6,212,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,6,main,hard,average,24,785,['n'],1,right,['1'],6,662,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,6,main,hard,easy,72,785,['n'],0,left,['9'],2,374,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,6,main,hard,average,56,1337,['c'],1,left,['1'],6,380,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,6,main,hard,average,53,818,['c'],1,left,['2'],5,310,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,6,main,hard,average,25,868,['c'],0,right,['2'],5,354,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,6,main,hard,easy,71,752,['c'],1,left,['1'],6,288,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,6,main,hard,easy,70,2120,['c'],1,left,['1'],6,377,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,6,main,hard,easy,7,802,['n'],1,right,['1'],6,244,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,6,main,hard,average,24,1319,['n'],1,right,['1'],6,304,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,6,main,hard,easy,74,1219,['c'],1,left,['1'],6,253,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,6,main,hard,average,25,717,['n'],1,right,['1'],6,449,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,6,main,hard,easy,6,735,['n'],1,right,['1'],6,348,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,6,main,hard,hard,35,769,['n'],1,right,['1'],6,554,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,6,main,hard,easy,7,735,['n'],1,right,['1'],6,256,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,6,main,hard,average,54,752,['c'],1,left,['2'],5,243,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,6,main,hard,average,23,619,['n'],1,right,['1'],6,219,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,6,main,hard,average,24,586,['n'],1,right,['1'],6,246,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,24,6,main,hard,average,23,685,['n'],1,right,['1'],6,235,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,25,6,main,hard,hard,43,585,['n'],0,left,['2'],5,245,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,26,6,main,hard,hard,46,585,['c'],1,left,['2'],5,206,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,27,6,main,hard,hard,44,569,['n'],0,left,['2'],5,314,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,28,6,main,hard,hard,46,551,['n'],0,left,['9'],2,258,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,29,6,main,hard,average,24,1018,['c'],0,right,['2'],5,233,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,30,6,main,hard,hard,33,1052,['n'],1,right,['2'],5,208,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,31,6,main,hard,average,55,1219,['n'],0,left,['8'],3,3345,,,,,,,,,30,18,Vrouw,Rechts,
