starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotnumber,4,1,training,easy,easy,50,25,1770,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,5,1,training,easy,easy,50,25,734,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,6,1,training,easy,easy,25,50,917,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,7,1,training,easy,easy,50,72,885,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,8,1,training,easy,easy,72,50,618,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,9,1,training,easy,easy,50,27,785,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,10,1,training,easy,easy,27,50,718,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,11,1,training,easy,easy,73,50,835,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,12,1,training,easy,easy,26,50,769,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,13,1,training,easy,easy,50,25,684,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,14,1,training,easy,easy,74,50,618,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,15,1,training,easy,easy,75,50,601,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,16,1,training,easy,easy,50,72,685,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,17,1,training,easy,easy,29,50,802,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,18,1,training,easy,easy,50,71,652,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,19,1,training,easy,easy,74,50,803,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,20,1,training,easy,easy,74,50,752,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,21,1,training,easy,easy,27,50,702,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,22,1,training,easy,easy,50,73,784,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,23,1,training,easy,easy,50,26,568,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,0,2,training,easy,easy,50,25,1152,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,1,2,training,easy,easy,50,75,734,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,2,2,training,easy,easy,74,50,618,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,3,2,training,easy,easy,25,50,635,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,4,2,training,easy,easy,73,50,619,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,5,2,training,easy,easy,27,50,668,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,6,2,training,easy,easy,50,25,619,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,7,2,training,easy,easy,50,73,668,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,8,2,training,easy,easy,50,28,585,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,9,2,training,easy,easy,25,50,718,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,10,2,training,easy,easy,50,75,1069,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,11,2,training,easy,easy,26,50,851,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,12,2,training,easy,easy,71,50,635,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,13,2,training,easy,easy,50,75,918,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,14,2,training,easy,easy,74,50,652,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,15,2,training,easy,easy,50,27,669,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,16,2,training,easy,easy,50,74,652,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,17,2,training,easy,easy,29,50,1436,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,18,2,training,easy,easy,50,27,652,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,19,2,training,easy,easy,50,25,635,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,20,2,training,easy,easy,28,50,668,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,21,2,training,easy,easy,71,50,902,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,22,2,training,easy,easy,73,50,768,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,23,2,training,easy,easy,50,75,718,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,0,3,training,easy,easy,75,50,784,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,1,3,training,easy,easy,27,50,551,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,2,3,training,easy,easy,50,71,852,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,3,3,training,easy,easy,29,50,1186,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,4,3,training,easy,easy,50,26,603,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,5,3,training,easy,easy,50,28,635,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,6,3,training,easy,easy,50,28,585,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,7,3,training,easy,easy,71,50,569,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,8,3,training,easy,easy,50,75,651,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,9,3,training,easy,easy,25,50,1686,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,10,3,training,easy,easy,50,72,1085,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,11,3,training,easy,easy,25,50,717,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,12,3,training,easy,easy,50,25,653,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,13,3,training,easy,easy,71,50,851,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,14,3,training,easy,easy,50,75,902,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,15,3,training,easy,easy,50,72,769,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,16,3,training,easy,easy,28,50,635,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,17,3,training,easy,easy,73,50,618,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,18,3,training,easy,easy,74,50,634,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,19,3,training,easy,easy,50,28,702,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,20,3,training,easy,easy,50,74,768,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,21,3,training,easy,easy,72,50,586,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,22,3,training,easy,easy,29,50,801,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,23,3,training,easy,easy,50,28,1570,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,0,4,training,easy,easy,71,50,768,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,1,4,training,easy,easy,50,29,568,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,2,4,training,easy,easy,50,73,468,['c'],0,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,3,4,training,easy,easy,75,50,584,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,4,4,training,easy,easy,50,27,585,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,5,4,training,easy,easy,29,50,736,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,6,4,training,easy,easy,26,50,668,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,7,4,training,easy,easy,50,72,802,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,8,4,training,easy,easy,50,71,668,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,9,4,training,easy,easy,50,71,685,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,10,4,training,easy,easy,29,50,802,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,11,4,training,easy,easy,74,50,985,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,12,4,training,easy,easy,75,50,618,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,13,4,training,easy,easy,50,27,602,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,14,4,training,easy,easy,27,50,602,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,15,4,training,easy,easy,50,28,635,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,16,4,training,easy,easy,74,50,768,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,17,4,training,easy,easy,50,75,668,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,18,4,training,easy,easy,50,25,568,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,19,4,training,easy,easy,50,72,617,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,20,4,training,easy,easy,50,29,534,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,21,4,training,easy,easy,71,50,551,['c'],1,left,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,22,4,training,easy,easy,26,50,567,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,23,4,training,easy,easy,25,50,635,['n'],1,right,none,-99,-99,,,,,,,,8,19,Vrouw,Links,
,dotnumber,0,5,main,easy,hard,50,52,1269,['n'],1,right,['3'],4,3816,,,,,,,,8,19,Vrouw,Links,
,dotnumber,1,5,main,easy,easy,71,50,769,['c'],1,left,['1'],6,425,,,,,,,,8,19,Vrouw,Links,
,dotnumber,2,5,main,easy,average,50,38,2019,['c'],1,left,['1'],6,753,,,,,,,,8,19,Vrouw,Links,
,dotnumber,3,5,main,easy,average,36,50,769,['n'],1,right,['1'],6,559,,,,,,,,8,19,Vrouw,Links,
,dotnumber,4,5,main,easy,average,39,50,2920,['n'],1,right,['1'],6,1149,,,,,,,,8,19,Vrouw,Links,
,dotnumber,5,5,main,easy,hard,50,51,1169,['n'],1,right,['2'],5,378,,,,,,,,8,19,Vrouw,Links,
,dotnumber,6,5,main,easy,hard,50,48,869,['n'],0,left,['3'],4,1796,,,,,,,,8,19,Vrouw,Links,
,dotnumber,7,5,main,easy,easy,25,50,918,['n'],1,right,['1'],6,369,,,,,,,,8,19,Vrouw,Links,
,dotnumber,8,5,main,easy,easy,28,50,1118,['n'],1,right,['2'],5,304,,,,,,,,8,19,Vrouw,Links,
,dotnumber,9,5,main,easy,average,37,50,986,['n'],1,right,['1'],6,792,,,,,,,,8,19,Vrouw,Links,
,dotnumber,10,5,main,easy,average,50,37,1186,['c'],1,left,['1'],6,291,,,,,,,,8,19,Vrouw,Links,
,dotnumber,11,5,main,easy,hard,45,50,602,['c'],0,right,['1'],6,283,,,,,,,,8,19,Vrouw,Links,
,dotnumber,12,5,main,easy,hard,48,50,2103,['c'],0,right,['2'],5,309,,,,,,,,8,19,Vrouw,Links,
,dotnumber,13,5,main,easy,hard,53,50,1536,['c'],1,left,['1'],6,278,,,,,,,,8,19,Vrouw,Links,
,dotnumber,14,5,main,easy,easy,50,28,2070,['c'],1,left,['3'],4,2003,,,,,,,,8,19,Vrouw,Links,
,dotnumber,15,5,main,easy,average,50,39,1219,['c'],1,left,['1'],6,507,,,,,,,,8,19,Vrouw,Links,
,dotnumber,16,5,main,easy,average,50,37,551,['c'],1,left,['1'],6,475,,,,,,,,8,19,Vrouw,Links,
,dotnumber,17,5,main,easy,hard,50,49,868,['c'],1,left,['1'],6,401,,,,,,,,8,19,Vrouw,Links,
,dotnumber,18,5,main,easy,hard,45,50,1170,['c'],0,right,['2'],5,380,,,,,,,,8,19,Vrouw,Links,
,dotnumber,19,5,main,easy,hard,54,50,1769,['n'],0,left,['3'],4,401,,,,,,,,8,19,Vrouw,Links,
,dotnumber,20,5,main,easy,easy,50,71,3922,['n'],1,right,['8'],3,444,,,,,,,,8,19,Vrouw,Links,
,dotnumber,21,5,main,easy,easy,74,50,1001,['c'],1,left,['1'],6,493,,,,,,,,8,19,Vrouw,Links,
,dotnumber,22,5,main,easy,easy,50,27,2687,['c'],1,left,['8'],3,360,,,,,,,,8,19,Vrouw,Links,
,dotnumber,23,5,main,easy,easy,50,73,3037,['n'],1,right,['3'],4,361,,,,,,,,8,19,Vrouw,Links,
,dotnumber,24,5,main,easy,average,50,65,2469,['n'],1,right,['3'],4,353,,,,,,,,8,19,Vrouw,Links,
,dotnumber,25,5,main,easy,easy,50,28,1135,['c'],1,left,['1'],6,337,,,,,,,,8,19,Vrouw,Links,
,dotnumber,26,5,main,easy,average,61,50,1853,['c'],1,left,['1'],6,499,,,,,,,,8,19,Vrouw,Links,
,dotnumber,27,5,main,easy,easy,50,28,835,['c'],1,left,['1'],6,248,,,,,,,,8,19,Vrouw,Links,
,dotnumber,28,5,main,easy,easy,26,50,952,['n'],1,right,['1'],6,291,,,,,,,,8,19,Vrouw,Links,
,dotnumber,29,5,main,easy,average,61,50,1703,['c'],1,left,['1'],6,542,,,,,,,,8,19,Vrouw,Links,
,dotnumber,30,5,main,easy,easy,72,50,2003,['c'],1,left,['1'],6,1106,,,,,,,,8,19,Vrouw,Links,
,dotnumber,31,5,main,easy,hard,50,49,986,['c'],1,left,['1'],6,505,,,,,,,,8,19,Vrouw,Links,
,dotnumber,32,5,main,easy,hard,52,50,2620,['c'],1,left,['2'],5,309,,,,,,,,8,19,Vrouw,Links,
,dotnumber,33,5,main,easy,hard,47,50,785,['c'],0,right,['2'],5,580,,,,,,,,8,19,Vrouw,Links,
,dotnumber,34,5,main,easy,easy,72,50,1419,['c'],1,left,['1'],6,319,,,,,,,,8,19,Vrouw,Links,
,dotnumber,35,5,main,easy,easy,50,72,585,['n'],1,right,['1'],6,262,,,,,,,,8,19,Vrouw,Links,
,dotnumber,36,5,main,easy,average,50,61,584,['n'],1,right,['2'],5,256,,,,,,,,8,19,Vrouw,Links,
,dotnumber,37,5,main,easy,hard,50,51,1201,['c'],0,right,['1'],6,304,,,,,,,,8,19,Vrouw,Links,
,dotnumber,38,5,main,easy,average,50,65,935,['n'],1,right,['2'],5,858,,,,,,,,8,19,Vrouw,Links,
,dotnumber,39,5,main,easy,hard,50,52,1535,['n'],1,right,['2'],5,308,,,,,,,,8,19,Vrouw,Links,
,dotnumber,40,5,main,easy,easy,50,28,3220,['c'],1,left,['1'],6,448,,,,,,,,8,19,Vrouw,Links,
,dotnumber,41,5,main,easy,average,50,65,3387,['c'],0,right,['1'],6,351,,,,,,,,8,19,Vrouw,Links,
,dotnumber,42,5,main,easy,easy,50,74,769,['n'],1,right,['2'],5,397,,,,,,,,8,19,Vrouw,Links,
,dotnumber,43,5,main,easy,average,61,50,1285,['c'],1,left,['1'],6,389,,,,,,,,8,19,Vrouw,Links,
,dotnumber,44,5,main,easy,average,64,50,2904,['n'],0,left,['3'],4,2314,,,,,,,,8,19,Vrouw,Links,
,dotnumber,45,5,main,easy,average,50,37,1736,['c'],1,left,['1'],6,145,,,,,,,,8,19,Vrouw,Links,
,dotnumber,46,5,main,easy,average,36,50,1302,['n'],1,right,['1'],6,258,,,,,,,,8,19,Vrouw,Links,
,dotnumber,47,5,main,easy,easy,29,50,1251,['n'],1,right,['1'],6,33,,,,,,,,8,19,Vrouw,Links,
,dotnumber,48,5,main,easy,average,50,37,1002,['c'],1,left,['1'],6,370,,,,,,,,8,19,Vrouw,Links,
,dotnumber,49,5,main,easy,easy,50,28,1552,['c'],1,left,['1'],6,1200,,,,,,,,8,19,Vrouw,Links,
,dotnumber,50,5,main,easy,average,50,64,1786,['n'],1,right,['3'],4,449,,,,,,,,8,19,Vrouw,Links,
,dotnumber,51,5,main,easy,easy,74,50,986,['c'],1,left,['1'],6,403,,,,,,,,8,19,Vrouw,Links,
,dotnumber,52,5,main,easy,average,62,50,1335,['n'],0,left,['2'],5,376,,,,,,,,8,19,Vrouw,Links,
,dotnumber,53,5,main,easy,easy,50,73,1503,['n'],1,right,['2'],5,295,,,,,,,,8,19,Vrouw,Links,
,dotnumber,54,5,main,easy,hard,51,50,2053,['c'],1,left,['2'],5,483,,,,,,,,8,19,Vrouw,Links,
,dotnumber,55,5,main,easy,hard,53,50,1920,['c'],1,left,['1'],6,477,,,,,,,,8,19,Vrouw,Links,
,dotnumber,56,5,main,easy,average,36,50,1169,['n'],1,right,['1'],6,710,,,,,,,,8,19,Vrouw,Links,
,dotnumber,57,5,main,easy,average,65,50,1303,['c'],1,left,['1'],6,336,,,,,,,,8,19,Vrouw,Links,
,dotnumber,58,5,main,easy,hard,45,50,936,['n'],1,right,['2'],5,136,,,,,,,,8,19,Vrouw,Links,
,dotnumber,59,5,main,easy,easy,27,50,752,['n'],1,right,['2'],5,336,,,,,,,,8,19,Vrouw,Links,
,dotnumber,60,5,main,easy,easy,73,50,1303,['c'],1,left,['1'],6,313,,,,,,,,8,19,Vrouw,Links,
,dotnumber,61,5,main,easy,average,38,50,1136,['c'],0,right,['3'],4,1066,,,,,,,,8,19,Vrouw,Links,
,dotnumber,62,5,main,easy,hard,50,46,2220,['n'],0,left,['8'],3,256,,,,,,,,8,19,Vrouw,Links,
,dotnumber,63,5,main,easy,hard,50,49,1335,['n'],0,left,['3'],4,971,,,,,,,,8,19,Vrouw,Links,
,dotnumber,64,5,main,easy,hard,50,55,2370,['c'],0,right,['1'],6,382,,,,,,,,8,19,Vrouw,Links,
,dotnumber,65,5,main,easy,easy,50,72,1269,['n'],1,right,['2'],5,310,,,,,,,,8,19,Vrouw,Links,
,dotnumber,66,5,main,easy,hard,50,54,986,['n'],1,right,['2'],5,414,,,,,,,,8,19,Vrouw,Links,
,dotnumber,67,5,main,easy,easy,28,50,952,['n'],1,right,['2'],5,131,,,,,,,,8,19,Vrouw,Links,
,dotnumber,68,5,main,easy,average,50,64,818,['n'],1,right,['1'],6,40,,,,,,,,8,19,Vrouw,Links,
,dotnumber,69,5,main,easy,hard,46,50,1353,['n'],1,right,['8'],3,444,,,,,,,,8,19,Vrouw,Links,
,dotnumber,70,5,main,easy,hard,50,46,2137,['c'],1,left,['2'],5,238,,,,,,,,8,19,Vrouw,Links,
,dotnumber,71,5,main,easy,hard,52,50,1168,['n'],0,left,['3'],4,321,,,,,,,,8,19,Vrouw,Links,
,dotnumber,0,6,main,easy,easy,72,50,1419,['c'],1,left,['1'],6,557,,,,,,,,8,19,Vrouw,Links,
,dotnumber,1,6,main,easy,average,64,50,519,['c'],1,left,['1'],6,669,,,,,,,,8,19,Vrouw,Links,
,dotnumber,2,6,main,easy,average,50,65,619,['n'],1,right,['1'],6,101,,,,,,,,8,19,Vrouw,Links,
,dotnumber,3,6,main,easy,hard,50,49,1086,['c'],1,left,['2'],5,368,,,,,,,,8,19,Vrouw,Links,
,dotnumber,4,6,main,easy,average,35,50,951,['n'],1,right,['2'],5,342,,,,,,,,8,19,Vrouw,Links,
,dotnumber,5,6,main,easy,hard,46,50,852,['n'],1,right,['3'],4,322,,,,,,,,8,19,Vrouw,Links,
,dotnumber,6,6,main,easy,average,50,39,1151,['c'],1,left,['2'],5,257,,,,,,,,8,19,Vrouw,Links,
,dotnumber,7,6,main,easy,hard,49,50,835,['n'],1,right,['2'],5,161,,,,,,,,8,19,Vrouw,Links,
,dotnumber,8,6,main,easy,easy,50,26,1352,['c'],1,left,['1'],6,1295,,,,,,,,8,19,Vrouw,Links,
,dotnumber,9,6,main,easy,hard,52,50,884,['n'],0,left,['1'],6,371,,,,,,,,8,19,Vrouw,Links,
,dotnumber,10,6,main,easy,hard,50,46,1636,['c'],1,left,['3'],4,253,,,,,,,,8,19,Vrouw,Links,
,dotnumber,11,6,main,easy,average,63,50,970,['c'],1,left,['3'],4,343,,,,,,,,8,19,Vrouw,Links,
,dotnumber,12,6,main,easy,average,50,61,552,['n'],1,right,['2'],5,814,,,,,,,,8,19,Vrouw,Links,
,dotnumber,13,6,main,easy,easy,50,75,1436,['n'],1,right,['3'],4,143,,,,,,,,8,19,Vrouw,Links,
,dotnumber,14,6,main,easy,average,50,38,1303,['c'],1,left,['2'],5,176,,,,,,,,8,19,Vrouw,Links,
,dotnumber,15,6,main,easy,hard,50,47,3371,['c'],1,left,['1'],6,507,,,,,,,,8,19,Vrouw,Links,
,dotnumber,16,6,main,easy,average,36,50,1435,['n'],1,right,['2'],5,1368,,,,,,,,8,19,Vrouw,Links,
,dotnumber,17,6,main,easy,easy,50,74,1018,['n'],1,right,['1'],6,307,,,,,,,,8,19,Vrouw,Links,
,dotnumber,18,6,main,easy,easy,50,25,1201,['c'],1,left,['1'],6,561,,,,,,,,8,19,Vrouw,Links,
,dotnumber,19,6,main,easy,hard,50,48,1269,['c'],1,left,['1'],6,19,,,,,,,,8,19,Vrouw,Links,
,dotnumber,20,6,main,easy,hard,49,50,1819,['n'],1,right,['3'],4,355,,,,,,,,8,19,Vrouw,Links,
,dotnumber,21,6,main,easy,hard,48,50,1986,['c'],0,right,['3'],4,303,,,,,,,,8,19,Vrouw,Links,
,dotnumber,22,6,main,easy,average,50,37,1019,['c'],1,left,['2'],5,309,,,,,,,,8,19,Vrouw,Links,
,dotnumber,23,6,main,easy,easy,50,72,1369,['n'],1,right,['3'],4,285,,,,,,,,8,19,Vrouw,Links,
,dotnumber,24,6,main,easy,hard,50,52,1102,['n'],1,right,['2'],5,304,,,,,,,,8,19,Vrouw,Links,
,dotnumber,25,6,main,easy,hard,51,50,2336,['c'],1,left,['1'],6,161,,,,,,,,8,19,Vrouw,Links,
,dotnumber,26,6,main,easy,hard,50,52,1335,['c'],0,right,['2'],5,288,,,,,,,,8,19,Vrouw,Links,
,dotnumber,27,6,main,easy,hard,50,47,985,['n'],0,left,['2'],5,72,,,,,,,,8,19,Vrouw,Links,
,dotnumber,28,6,main,easy,average,50,62,936,['n'],1,right,['2'],5,59,,,,,,,,8,19,Vrouw,Links,
