starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotcolour,10,4,training,average,average,50,535,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,11,4,training,average,average,32,618,['n'],1,right,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,12,4,training,average,average,47,467,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,13,4,training,average,average,33,551,['n'],1,right,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,14,4,training,average,average,30,652,['n'],1,right,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,15,4,training,average,average,48,485,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,16,4,training,average,average,50,651,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,17,4,training,average,average,50,568,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,18,4,training,average,average,31,785,['n'],1,right,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,19,4,training,average,average,33,1052,['n'],1,right,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,20,4,training,average,average,49,535,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,21,4,training,average,average,49,668,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,22,4,training,average,average,49,551,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,23,4,training,average,average,48,536,['c'],1,left,none,-99,-99,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,0,5,main,average,easy,62,3304,['c'],1,left,['1'],6,3070,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,1,5,main,average,hard,37,1018,['n'],1,right,['2'],5,562,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,2,5,main,average,average,47,2421,['n'],0,left,['3'],4,964,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,3,5,main,average,easy,62,2103,['c'],1,left,['1'],6,658,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,4,5,main,average,average,34,1135,['n'],1,right,['2'],5,852,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,5,5,main,average,average,30,802,['n'],1,right,['1'],6,284,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,6,5,main,average,average,34,1002,['n'],1,right,['2'],5,674,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,7,5,main,average,hard,35,1019,['n'],1,right,['3'],4,265,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,8,5,main,average,easy,19,618,['n'],1,right,['1'],6,320,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,9,5,main,average,easy,15,1370,['n'],1,right,['2'],5,310,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,10,5,main,average,average,49,1136,['c'],1,left,['1'],6,263,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,11,5,main,average,hard,39,1603,['c'],0,right,['2'],5,374,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,12,5,main,average,easy,62,952,['c'],1,left,['1'],6,331,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,13,5,main,average,average,48,920,['c'],1,left,['1'],6,340,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,14,5,main,average,easy,61,686,['c'],1,left,['1'],6,469,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,15,5,main,average,easy,15,1103,['n'],1,right,['1'],6,289,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,16,5,main,average,average,46,902,['c'],1,left,['2'],5,331,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,17,5,main,average,hard,45,1553,['n'],0,left,['3'],4,842,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,18,5,main,average,average,48,851,['c'],1,left,['3'],4,288,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,19,5,main,average,easy,64,1118,['c'],1,left,['1'],6,514,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,20,5,main,average,average,48,986,['c'],1,left,['2'],5,256,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,21,5,main,average,easy,18,652,['n'],1,right,['1'],6,342,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,22,5,main,average,hard,45,919,['c'],1,left,['2'],5,287,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,23,5,main,average,hard,36,769,['n'],1,right,['3'],4,415,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,24,5,main,average,easy,62,985,['c'],1,left,['1'],6,513,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,25,5,main,average,average,31,735,['n'],1,right,['2'],5,313,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,26,5,main,average,easy,61,852,['c'],1,left,['1'],6,293,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,27,5,main,average,average,30,852,['n'],1,right,['2'],5,1042,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,28,5,main,average,easy,19,1135,['n'],1,right,['1'],6,261,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,29,5,main,average,easy,17,602,['n'],1,right,['1'],6,365,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,30,5,main,average,easy,16,2454,['n'],1,right,['2'],5,549,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,31,5,main,average,hard,45,1686,['n'],0,left,['3'],4,1189,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,32,5,main,average,hard,36,1003,['n'],1,right,['8'],3,391,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,33,5,main,average,hard,41,1869,['c'],1,left,['3'],4,310,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,34,5,main,average,average,34,1337,['n'],1,right,['3'],4,303,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,35,5,main,average,easy,16,869,['n'],1,right,['2'],5,314,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,36,5,main,average,hard,37,1252,['c'],0,right,['3'],4,373,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,37,5,main,average,easy,65,984,['c'],1,left,['1'],6,249,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,38,5,main,average,easy,65,1552,['c'],1,left,['1'],6,267,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,39,5,main,average,average,33,835,['n'],1,right,['3'],4,217,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,40,5,main,average,hard,43,853,['c'],1,left,['2'],5,297,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,41,5,main,average,hard,45,718,['c'],1,left,['2'],5,731,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,42,5,main,average,easy,15,618,['n'],1,right,['1'],6,303,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,43,5,main,average,easy,18,651,['n'],1,right,['2'],5,307,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,44,5,main,average,hard,42,1252,['n'],0,left,['3'],4,991,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,45,5,main,average,hard,39,835,['c'],0,right,['2'],5,416,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,46,5,main,average,hard,39,1319,['n'],1,right,['8'],3,245,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,47,5,main,average,hard,42,1919,['c'],1,left,['8'],3,264,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,48,5,main,average,average,32,1469,['n'],1,right,['3'],4,268,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,49,5,main,average,average,32,2437,['c'],0,right,['8'],3,969,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,50,5,main,average,easy,16,736,['n'],1,right,['1'],6,287,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,51,5,main,average,hard,42,836,['n'],0,left,['2'],5,860,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,52,5,main,average,average,50,952,['c'],1,left,['1'],6,286,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,53,5,main,average,average,30,1002,['n'],1,right,['2'],5,277,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,54,5,main,average,average,32,3889,['n'],1,right,['3'],4,422,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,55,5,main,average,easy,65,802,['c'],1,left,['1'],6,1056,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,56,5,main,average,average,48,953,['c'],1,left,['2'],5,265,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,57,5,main,average,easy,61,835,['c'],1,left,['1'],6,296,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,58,5,main,average,easy,64,602,['c'],1,left,['1'],6,543,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,59,5,main,average,easy,16,552,['n'],1,right,['1'],6,254,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,60,5,main,average,average,30,652,['n'],1,right,['2'],5,500,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,61,5,main,average,hard,38,652,['n'],1,right,['3'],4,257,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,62,5,main,average,average,47,869,['c'],1,left,['2'],5,126,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,63,5,main,average,average,49,936,['c'],1,left,['2'],5,271,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,64,5,main,average,hard,36,701,['n'],1,right,['2'],5,290,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,65,5,main,average,hard,45,718,['c'],1,left,['2'],5,309,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,66,5,main,average,hard,39,802,['n'],1,right,['3'],4,259,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,67,5,main,average,hard,35,785,['n'],1,right,['3'],4,5,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,68,5,main,average,hard,45,1736,['c'],1,left,['3'],4,104,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,69,5,main,average,average,46,969,['n'],0,left,['9'],2,600,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,70,5,main,average,average,50,1971,['c'],1,left,['3'],4,362,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,71,5,main,average,hard,41,3254,['c'],1,left,['3'],4,2418,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,0,6,main,average,hard,42,985,['n'],0,left,['2'],5,1090,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,1,6,main,average,hard,35,985,['n'],1,right,['2'],5,280,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,2,6,main,average,easy,64,967,['c'],1,left,['1'],6,305,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,3,6,main,average,average,47,936,['c'],1,left,['2'],5,346,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,4,6,main,average,average,33,585,['n'],1,right,['2'],5,303,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,5,6,main,average,easy,15,602,['n'],1,right,['1'],6,470,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,6,6,main,average,easy,61,569,['c'],1,left,['1'],6,327,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,7,6,main,average,easy,15,851,['n'],1,right,['1'],6,802,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,8,6,main,average,average,47,569,['c'],1,left,['2'],5,294,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,9,6,main,average,average,48,1285,['c'],1,left,['2'],5,385,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,10,6,main,average,average,47,1103,['c'],1,left,['2'],5,656,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,11,6,main,average,hard,36,836,['n'],1,right,['3'],4,1038,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,12,6,main,average,average,46,919,['c'],1,left,['2'],5,282,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,13,6,main,average,easy,62,1085,['c'],1,left,['1'],6,941,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,14,6,main,average,easy,18,869,['n'],1,right,['1'],6,399,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,15,6,main,average,hard,35,618,['n'],1,right,['2'],5,337,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,16,6,main,average,easy,61,652,['c'],1,left,['1'],6,68,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,17,6,main,average,easy,18,635,['n'],1,right,['1'],6,290,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,18,6,main,average,easy,62,519,['c'],1,left,['1'],6,541,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,19,6,main,average,easy,61,735,['c'],1,left,['1'],6,293,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,20,6,main,average,hard,42,851,['c'],1,left,['2'],5,113,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,21,6,main,average,hard,45,1152,['c'],1,left,['2'],5,281,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,22,6,main,average,average,32,535,['n'],1,right,['2'],5,1059,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,23,6,main,average,average,32,885,['n'],1,right,['3'],4,271,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,24,6,main,average,average,46,585,['c'],1,left,['3'],4,264,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,25,6,main,average,hard,39,735,['n'],1,right,['8'],3,874,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,26,6,main,average,hard,37,1352,['n'],1,right,['3'],4,410,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,27,6,main,average,average,31,768,['n'],1,right,['3'],4,278,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,28,6,main,average,hard,43,767,['c'],1,left,['3'],4,263,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,29,6,main,average,easy,65,702,['c'],1,left,['1'],6,283,,,,,,,,,10,0,Vrouw,Rechts,
,dotcolour,30,6,main,average,average,31,985,['n'],1,right,['3'],4,291,,,,,,,,,10,0,Vrouw,Rechts,
