starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,xotask,16,3,training,easy,easy,8,586,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,17,3,training,easy,easy,71,667,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,18,3,training,easy,easy,74,652,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,19,3,training,easy,easy,8,718,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,20,3,training,easy,easy,9,636,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,21,3,training,easy,easy,72,551,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,22,3,training,easy,easy,8,552,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,23,3,training,easy,easy,7,634,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,0,4,training,easy,easy,71,669,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,1,4,training,easy,easy,72,534,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,2,4,training,easy,easy,5,551,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,3,4,training,easy,easy,74,601,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,4,4,training,easy,easy,6,502,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,5,4,training,easy,easy,70,601,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,6,4,training,easy,easy,5,585,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,7,4,training,easy,easy,74,552,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,8,4,training,easy,easy,71,568,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,9,4,training,easy,easy,72,502,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,10,4,training,easy,easy,70,518,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,11,4,training,easy,easy,5,1336,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,12,4,training,easy,easy,9,1069,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,13,4,training,easy,easy,70,652,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,14,4,training,easy,easy,5,869,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,15,4,training,easy,easy,5,619,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,16,4,training,easy,easy,6,869,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,17,4,training,easy,easy,73,669,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,18,4,training,easy,easy,5,735,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,19,4,training,easy,easy,5,702,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,20,4,training,easy,easy,71,634,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,21,4,training,easy,easy,5,685,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,22,4,training,easy,easy,70,935,['c'],1,left,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,23,4,training,easy,easy,7,720,['n'],1,right,none,-99,-99,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,0,5,main,easy,average,56,2252,['c'],1,left,['9'],5,2978,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,1,5,main,easy,easy,8,1052,['n'],1,right,['9'],5,617,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,2,5,main,easy,hard,34,2237,['c'],0,right,['8'],4,672,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,3,5,main,easy,average,54,1252,['c'],1,left,['8'],4,605,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,4,5,main,easy,hard,34,2837,['c'],0,right,['3'],3,684,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,5,5,main,easy,hard,33,1302,['c'],0,right,['3'],3,423,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,6,5,main,easy,easy,6,1586,['n'],1,right,['9'],5,672,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,7,5,main,easy,easy,6,986,['n'],1,right,['0'],6,456,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,8,5,main,easy,easy,70,1319,['c'],1,left,['0'],6,507,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,9,5,main,easy,easy,72,1418,['c'],1,left,['9'],5,345,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,10,5,main,easy,hard,42,1220,['c'],1,left,['8'],4,357,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,11,5,main,easy,hard,45,1135,['c'],1,left,['9'],5,372,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,12,5,main,easy,average,54,936,['c'],1,left,['0'],6,570,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,13,5,main,easy,average,23,1035,['c'],0,right,['8'],4,372,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,14,5,main,easy,hard,44,985,['c'],1,left,['3'],3,376,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,15,5,main,easy,easy,5,719,['n'],1,right,['9'],5,359,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,16,5,main,easy,average,57,868,['c'],1,left,['9'],5,321,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,17,5,main,easy,hard,37,1102,['c'],0,right,['3'],3,323,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,18,5,main,easy,hard,45,885,['c'],1,left,['8'],4,349,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,19,5,main,easy,easy,7,1086,['n'],1,right,['0'],6,334,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,20,5,main,easy,average,23,1086,['c'],0,right,['9'],5,399,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,21,5,main,easy,easy,70,768,['c'],1,left,['0'],6,283,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,22,5,main,easy,average,57,1402,['c'],1,left,['9'],5,386,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,23,5,main,easy,hard,44,1202,['c'],1,left,['8'],4,332,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,24,5,main,easy,average,26,1620,['c'],0,right,['3'],3,1048,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,25,5,main,easy,hard,45,1069,['c'],1,left,['3'],3,477,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,26,5,main,easy,average,22,919,['n'],1,right,['9'],5,368,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,27,5,main,easy,average,56,1051,['c'],1,left,['8'],4,290,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,28,5,main,easy,average,54,869,['c'],1,left,['9'],5,366,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,29,5,main,easy,hard,37,1619,['c'],0,right,['3'],3,312,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,30,5,main,easy,hard,42,785,['c'],1,left,['9'],5,279,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,31,5,main,easy,hard,33,852,['n'],1,right,['8'],4,468,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,32,5,main,easy,average,23,952,['n'],1,right,['8'],4,406,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,33,5,main,easy,easy,8,1319,['n'],1,right,['9'],5,267,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,34,5,main,easy,easy,74,769,['c'],1,left,['8'],4,364,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,35,5,main,easy,easy,74,935,['c'],1,left,['0'],6,354,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,36,5,main,easy,average,22,718,['n'],1,right,['9'],5,306,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,37,5,main,easy,average,23,1185,['n'],1,right,['9'],5,641,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,38,5,main,easy,average,56,986,['c'],1,left,['9'],5,298,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,39,5,main,easy,easy,72,751,['c'],1,left,['0'],6,363,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,40,5,main,easy,average,57,719,['c'],1,left,['9'],5,298,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,41,5,main,easy,hard,36,786,['c'],0,right,['8'],4,393,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,42,5,main,easy,easy,6,1251,['n'],1,right,['0'],6,274,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,43,5,main,easy,average,22,1002,['c'],0,right,['9'],5,298,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,44,5,main,easy,easy,73,1302,['c'],1,left,['0'],6,244,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,45,5,main,easy,easy,72,635,['c'],1,left,['0'],6,300,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,46,5,main,easy,hard,42,652,['c'],1,left,['0'],6,288,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,47,5,main,easy,hard,33,701,['c'],0,right,['9'],5,532,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,48,5,main,easy,hard,45,635,['c'],1,left,['0'],6,879,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,49,5,main,easy,hard,44,551,['c'],1,left,['0'],6,240,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,50,5,main,easy,easy,72,585,['c'],1,left,['0'],6,266,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,51,5,main,easy,hard,42,1436,['n'],0,left,['8'],4,320,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,52,5,main,easy,easy,72,635,['c'],1,left,['0'],6,341,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,53,5,main,easy,average,22,1201,['n'],1,right,['8'],4,465,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,54,5,main,easy,easy,6,818,['n'],1,right,['0'],6,264,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,55,5,main,easy,hard,36,752,['c'],0,right,['8'],4,250,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,56,5,main,easy,average,56,851,['n'],0,left,['3'],3,3897,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,57,5,main,easy,easy,6,1285,['n'],1,right,['0'],6,321,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,58,5,main,easy,average,26,734,['n'],1,right,['9'],5,242,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,59,5,main,easy,easy,9,735,['n'],1,right,['0'],6,262,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,60,5,main,easy,easy,73,535,['c'],1,left,['0'],6,288,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,61,5,main,easy,easy,8,584,['n'],1,right,['0'],6,1448,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,62,5,main,easy,average,57,735,['c'],1,left,['9'],5,251,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,63,5,main,easy,hard,35,1736,['c'],0,right,['8'],4,357,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,64,5,main,easy,easy,8,784,['n'],1,right,['0'],6,466,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,65,5,main,easy,easy,73,2169,['c'],1,left,['9'],5,930,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,66,5,main,easy,average,26,752,['n'],1,right,['9'],5,1016,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,67,5,main,easy,hard,33,851,['n'],1,right,['9'],5,311,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,68,5,main,easy,average,24,819,['n'],1,right,['9'],5,453,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,69,5,main,easy,average,53,1869,['c'],1,left,['8'],4,337,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,70,5,main,easy,hard,44,1302,['c'],1,left,['8'],4,330,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,71,5,main,easy,hard,37,735,['c'],0,right,['8'],4,314,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,0,6,main,easy,average,54,2370,['c'],1,left,['3'],3,536,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,1,6,main,easy,average,24,1435,['c'],0,right,['8'],4,275,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,2,6,main,easy,average,53,852,['c'],1,left,['9'],5,257,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,3,6,main,easy,easy,6,652,['n'],1,right,['0'],6,279,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,4,6,main,easy,hard,44,786,['c'],1,left,['8'],4,247,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,5,6,main,easy,hard,36,1586,['c'],0,right,['3'],3,296,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,6,6,main,easy,hard,44,1536,['c'],1,left,['8'],4,360,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,7,6,main,easy,easy,73,1303,['c'],1,left,['0'],6,432,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,8,6,main,easy,hard,45,702,['c'],1,left,['9'],5,301,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,9,6,main,easy,easy,7,885,['n'],1,right,['9'],5,296,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,10,6,main,easy,easy,8,735,['n'],1,right,['0'],6,250,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,11,6,main,easy,average,25,1402,['n'],1,right,['8'],4,274,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,12,6,main,easy,easy,9,736,['n'],1,right,['0'],6,420,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,13,6,main,easy,hard,45,1519,['n'],0,left,['8'],4,321,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,14,6,main,easy,average,55,669,['c'],1,left,['9'],5,404,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,15,6,main,easy,hard,37,1118,['c'],0,right,['8'],4,306,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,16,6,main,easy,easy,7,635,['n'],1,right,['0'],6,279,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,17,6,main,easy,easy,73,935,['c'],1,left,['0'],6,272,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,18,6,main,easy,average,55,901,['c'],1,left,['0'],6,220,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,19,6,main,easy,hard,37,1602,['n'],1,right,['8'],4,333,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,20,6,main,easy,average,55,735,['c'],1,left,['9'],5,237,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,21,6,main,easy,easy,70,619,['c'],1,left,['0'],6,182,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,22,6,main,easy,easy,71,601,['c'],1,left,['0'],6,289,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,23,6,main,easy,average,54,719,['c'],1,left,['0'],6,228,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,24,6,main,easy,hard,44,735,['c'],1,left,['9'],5,312,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,25,6,main,easy,easy,5,669,['n'],1,right,['0'],6,188,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,26,6,main,easy,easy,74,601,['c'],1,left,['0'],6,231,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,27,6,main,easy,average,23,935,['c'],0,right,['9'],5,243,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,28,6,main,easy,easy,70,552,['c'],1,left,['9'],5,398,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,29,6,main,easy,hard,33,617,['c'],0,right,['8'],4,240,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,30,6,main,easy,easy,73,602,['c'],1,left,['0'],6,266,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,31,6,main,easy,hard,33,802,['c'],0,right,['9'],5,330,,,,,,,,,45,18,Vrouw,Rechts,
,xotask,32,6,main,easy,hard,33,835,['c'],0,right,['8'],4,261,,,,,,,,,45,18,Vrouw,Rechts,
