starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,xotask,7,1,training,average,average,24,919,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,8,1,training,average,average,25,1886,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,9,1,training,average,average,56,2704,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,10,1,training,average,average,55,1002,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,11,1,training,average,average,53,685,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,12,1,training,average,average,55,952,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,13,1,training,average,average,56,768,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,14,1,training,average,average,25,1069,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,15,1,training,average,average,24,919,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,16,1,training,average,average,56,1085,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,17,1,training,average,average,55,1002,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,18,1,training,average,average,56,801,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,19,1,training,average,average,23,585,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,20,1,training,average,average,25,602,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,21,1,training,average,average,24,719,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,22,1,training,average,average,26,934,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,23,1,training,average,average,57,1118,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,0,2,training,average,average,25,752,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,1,2,training,average,average,54,936,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,2,2,training,average,average,56,885,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,3,2,training,average,average,24,1586,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,4,2,training,average,average,22,718,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,5,2,training,average,average,23,918,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,6,2,training,average,average,25,1502,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,7,2,training,average,average,54,1335,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,8,2,training,average,average,55,1085,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,9,2,training,average,average,56,1002,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,10,2,training,average,average,25,1069,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,11,2,training,average,average,56,801,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,12,2,training,average,average,57,1235,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,13,2,training,average,average,55,985,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,14,2,training,average,average,53,768,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,15,2,training,average,average,24,634,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,16,2,training,average,average,26,1169,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,17,2,training,average,average,25,1186,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,18,2,training,average,average,53,801,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,19,2,training,average,average,56,769,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,20,2,training,average,average,25,869,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,21,2,training,average,average,22,1118,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,22,2,training,average,average,57,1152,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,23,2,training,average,average,26,719,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,0,3,training,average,average,56,1619,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,1,3,training,average,average,23,668,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,2,3,training,average,average,23,1303,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,3,3,training,average,average,22,1002,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,4,3,training,average,average,25,735,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,5,3,training,average,average,54,619,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,6,3,training,average,average,26,1318,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,7,3,training,average,average,26,651,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,8,3,training,average,average,57,969,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,9,3,training,average,average,53,668,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,10,3,training,average,average,26,1035,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,11,3,training,average,average,57,1302,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,12,3,training,average,average,23,1001,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,13,3,training,average,average,25,9392,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,14,3,training,average,average,53,1086,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,15,3,training,average,average,56,735,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,16,3,training,average,average,25,784,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,17,3,training,average,average,53,735,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,18,3,training,average,average,53,818,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,19,3,training,average,average,57,768,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,20,3,training,average,average,24,2169,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,21,3,training,average,average,57,852,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,22,3,training,average,average,24,652,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,23,3,training,average,average,57,1452,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,0,4,training,average,average,25,1236,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,1,4,training,average,average,54,651,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,2,4,training,average,average,24,518,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,3,4,training,average,average,54,936,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,4,4,training,average,average,55,568,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,5,4,training,average,average,22,852,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,6,4,training,average,average,25,652,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,7,4,training,average,average,53,985,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,8,4,training,average,average,54,1101,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,9,4,training,average,average,54,1019,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,10,4,training,average,average,57,1286,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,11,4,training,average,average,26,668,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,12,4,training,average,average,26,686,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,13,4,training,average,average,55,1885,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,14,4,training,average,average,26,683,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,15,4,training,average,average,24,602,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,16,4,training,average,average,57,851,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,17,4,training,average,average,25,784,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,18,4,training,average,average,56,835,['n'],0,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,19,4,training,average,average,26,651,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,20,4,training,average,average,25,585,['n'],1,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,21,4,training,average,average,23,735,['c'],0,right,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,22,4,training,average,average,55,767,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,23,4,training,average,average,55,718,['c'],1,left,none,-99,-99,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,0,5,main,average,hard,34,2169,['n'],1,right,['2'],5,3185,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,1,5,main,average,hard,45,1869,['n'],0,left,['3'],4,1310,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,2,5,main,average,hard,37,1502,['n'],1,right,['2'],5,647,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,3,5,main,average,average,26,1220,['n'],1,right,['2'],5,710,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,4,5,main,average,hard,37,1370,['c'],0,right,['9'],2,958,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,5,5,main,average,average,26,1087,['n'],1,right,['2'],5,1046,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,6,5,main,average,easy,5,1386,['n'],1,right,['2'],5,526,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,7,5,main,average,easy,8,835,['n'],1,right,['2'],5,722,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,8,5,main,average,easy,6,767,['n'],1,right,['2'],5,513,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,9,5,main,average,hard,34,936,['n'],1,right,['2'],5,369,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,10,5,main,average,hard,42,1019,['n'],0,left,['2'],5,276,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,11,5,main,average,average,57,1270,['c'],1,left,['3'],4,400,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,12,5,main,average,easy,6,903,['n'],1,right,['2'],5,311,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,13,5,main,average,average,24,1003,['n'],1,right,['2'],5,333,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,14,5,main,average,average,57,836,['c'],1,left,['3'],4,329,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,15,5,main,average,average,55,752,['c'],1,left,['2'],5,584,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,16,5,main,average,average,22,853,['n'],1,right,['3'],4,473,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,17,5,main,average,easy,74,1185,['c'],1,left,['2'],5,497,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,18,5,main,average,average,53,869,['c'],1,left,['2'],5,308,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,19,5,main,average,average,22,885,['n'],1,right,['2'],5,319,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,20,5,main,average,hard,36,1469,['n'],1,right,['9'],2,418,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,21,5,main,average,hard,45,1035,['c'],1,left,['3'],4,274,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,22,5,main,average,average,22,1119,['n'],1,right,['3'],4,309,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,23,5,main,average,hard,35,1235,['n'],1,right,['9'],2,482,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,24,5,main,average,hard,37,1153,['n'],1,right,['3'],4,362,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,25,5,main,average,easy,9,869,['n'],1,right,['2'],5,420,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,26,5,main,average,easy,74,1118,['c'],1,left,['1'],6,1424,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,27,5,main,average,average,26,1036,['n'],1,right,['1'],6,472,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,28,5,main,average,hard,44,801,['n'],0,left,['1'],6,495,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,29,5,main,average,easy,8,852,['n'],1,right,['1'],6,372,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,30,5,main,average,average,55,1586,['n'],0,left,['3'],4,400,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,31,5,main,average,hard,45,1219,['n'],0,left,['2'],5,281,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,32,5,main,average,average,54,1771,['c'],1,left,['9'],2,321,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,33,5,main,average,hard,46,1436,['n'],0,left,['3'],4,292,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,34,5,main,average,hard,37,935,['n'],1,right,['2'],5,302,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,35,5,main,average,easy,6,952,['n'],1,right,['1'],6,359,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,36,5,main,average,easy,71,886,['c'],1,left,['1'],6,304,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,37,5,main,average,hard,34,1136,['n'],1,right,['3'],4,273,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,38,5,main,average,average,25,951,['n'],1,right,['8'],3,378,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,39,5,main,average,easy,73,936,['c'],1,left,['1'],6,416,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,40,5,main,average,easy,73,851,['c'],1,left,['1'],6,311,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,41,5,main,average,easy,73,902,['c'],1,left,['1'],6,642,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,42,5,main,average,easy,8,852,['n'],1,right,['1'],6,305,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,43,5,main,average,easy,8,719,['n'],1,right,['1'],6,371,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,44,5,main,average,average,26,1786,['n'],1,right,['3'],4,566,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,45,5,main,average,easy,8,768,['n'],1,right,['1'],6,267,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,46,5,main,average,easy,73,769,['c'],1,left,['2'],5,428,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,47,5,main,average,hard,42,769,['n'],0,left,['3'],4,263,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,48,5,main,average,easy,72,685,['c'],1,left,['2'],5,284,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,49,5,main,average,easy,73,652,['c'],1,left,['1'],6,273,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,50,5,main,average,average,55,652,['n'],0,left,['2'],5,375,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,51,5,main,average,hard,44,735,['c'],1,left,['1'],6,245,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,52,5,main,average,average,25,601,['n'],1,right,['2'],5,94,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,53,5,main,average,average,26,1035,['n'],1,right,['3'],4,75,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,54,5,main,average,hard,36,735,['n'],1,right,['3'],4,182,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,55,5,main,average,hard,35,902,['n'],1,right,['2'],5,262,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,56,5,main,average,hard,46,835,['c'],1,left,['2'],5,276,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,57,5,main,average,hard,44,501,['n'],0,left,['8'],3,256,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,58,5,main,average,hard,36,751,['n'],1,right,['2'],5,659,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,59,5,main,average,easy,6,1185,['n'],1,right,['1'],6,355,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,60,5,main,average,average,56,1585,['n'],0,left,['3'],4,335,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,61,5,main,average,average,56,1903,['n'],0,left,['8'],3,320,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,62,5,main,average,average,23,969,['n'],1,right,['2'],5,631,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,63,5,main,average,average,55,1270,['c'],1,left,['3'],4,228,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,64,5,main,average,easy,6,585,['n'],1,right,['1'],6,238,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,65,5,main,average,easy,72,702,['n'],0,left,['0'],1,3092,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,66,5,main,average,hard,45,1419,['n'],0,left,['0'],1,247,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,67,5,main,average,average,54,851,['c'],1,left,['2'],5,166,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,68,5,main,average,easy,74,920,['n'],0,left,['9'],2,453,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,69,5,main,average,easy,72,852,['c'],1,left,['2'],5,283,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,70,5,main,average,hard,43,885,['n'],0,left,['3'],4,247,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,71,5,main,average,average,56,968,['c'],1,left,['2'],5,257,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,0,6,main,average,hard,34,1252,['n'],1,right,['2'],5,632,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,1,6,main,average,easy,73,602,['c'],1,left,['2'],5,177,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,2,6,main,average,hard,35,735,['n'],1,right,['2'],5,216,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,3,6,main,average,average,53,502,['c'],1,left,['3'],4,405,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,4,6,main,average,easy,6,803,['n'],1,right,['1'],6,256,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,5,6,main,average,hard,42,835,['c'],1,left,['2'],5,271,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,6,6,main,average,easy,9,635,['n'],1,right,['2'],5,342,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,7,6,main,average,easy,73,635,['c'],1,left,['2'],5,266,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,8,6,main,average,hard,35,669,['n'],1,right,['2'],5,255,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,9,6,main,average,easy,72,535,['c'],1,left,['2'],5,218,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,10,6,main,average,average,53,902,['n'],0,left,['3'],4,248,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,11,6,main,average,hard,44,685,['c'],1,left,['2'],5,254,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,12,6,main,average,average,54,718,['c'],1,left,['2'],5,225,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,13,6,main,average,average,23,602,['n'],1,right,['2'],5,347,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,14,6,main,average,easy,72,652,['c'],1,left,['1'],6,1486,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,15,6,main,average,hard,43,3003,['n'],0,left,['9'],2,370,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,16,6,main,average,hard,44,719,['n'],0,left,['2'],5,242,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,17,6,main,average,hard,46,652,['c'],1,left,['3'],4,169,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,18,6,main,average,easy,9,603,['n'],1,right,['1'],6,1653,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,19,6,main,average,hard,44,1585,['c'],1,left,['3'],4,236,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,20,6,main,average,easy,74,1252,['c'],1,left,['1'],6,523,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,21,6,main,average,hard,34,819,['n'],1,right,['2'],5,208,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,22,6,main,average,average,53,718,['c'],1,left,['2'],5,406,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,23,6,main,average,average,55,685,['n'],0,left,['8'],3,213,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,24,6,main,average,hard,34,1302,['c'],0,right,['3'],4,258,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,25,6,main,average,easy,72,769,['c'],1,left,['1'],6,276,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,26,6,main,average,hard,33,1569,['n'],1,right,['3'],4,277,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,27,6,main,average,easy,9,668,['n'],1,right,['1'],6,26,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,28,6,main,average,easy,7,785,['n'],1,right,['2'],5,293,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,29,6,main,average,average,24,567,['n'],1,right,['2'],5,269,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,30,6,main,average,easy,9,618,['n'],1,right,['2'],5,213,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,31,6,main,average,easy,74,1335,['c'],1,left,['1'],6,257,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,32,6,main,average,average,53,685,['n'],0,left,['3'],4,422,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,33,6,main,average,easy,5,686,['n'],1,right,['1'],6,1893,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,34,6,main,average,easy,70,835,['c'],1,left,['1'],6,193,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,35,6,main,average,hard,45,1453,['c'],1,left,['8'],3,282,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,36,6,main,average,hard,46,1403,['n'],0,left,['3'],4,241,,,,,,,,,24,19,Vrouw,Rechts,
,xotask,37,6,main,average,average,57,1220,['c'],1,left,['3'],4,289,,,,,,,,,24,19,Vrouw,Rechts,
