starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotnumber,3,2,training,hard,hard,50,53,936,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,4,2,training,hard,hard,50,54,701,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,5,2,training,hard,hard,50,53,951,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,6,2,training,hard,hard,54,50,818,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,7,2,training,hard,hard,47,50,1101,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,8,2,training,hard,hard,55,50,868,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,9,2,training,hard,hard,48,50,852,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,10,2,training,hard,hard,52,50,969,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,11,2,training,hard,hard,50,46,1253,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,12,2,training,hard,hard,46,50,1002,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,13,2,training,hard,hard,50,51,752,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,14,2,training,hard,hard,50,48,652,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,15,2,training,hard,hard,52,50,1002,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,16,2,training,hard,hard,50,48,1236,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,17,2,training,hard,hard,46,50,552,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,18,2,training,hard,hard,50,54,1103,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,19,2,training,hard,hard,50,47,635,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,20,2,training,hard,hard,46,50,985,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,21,2,training,hard,hard,55,50,685,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,22,2,training,hard,hard,50,45,685,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,23,2,training,hard,hard,48,50,669,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,0,3,training,hard,hard,50,53,3771,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,1,3,training,hard,hard,51,50,668,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,2,3,training,hard,hard,45,50,1303,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,3,3,training,hard,hard,53,50,869,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,4,3,training,hard,hard,53,50,752,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,5,3,training,hard,hard,50,53,686,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,6,3,training,hard,hard,47,50,902,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,7,3,training,hard,hard,49,50,552,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,8,3,training,hard,hard,50,49,535,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,9,3,training,hard,hard,53,50,568,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,10,3,training,hard,hard,53,50,668,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,11,3,training,hard,hard,54,50,585,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,12,3,training,hard,hard,49,50,701,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,13,3,training,hard,hard,50,45,918,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,14,3,training,hard,hard,50,54,568,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,15,3,training,hard,hard,50,52,601,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,16,3,training,hard,hard,50,49,1052,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,17,3,training,hard,hard,50,51,518,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,18,3,training,hard,hard,46,50,651,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,19,3,training,hard,hard,50,45,569,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,20,3,training,hard,hard,50,49,535,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,21,3,training,hard,hard,50,51,502,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,22,3,training,hard,hard,47,50,852,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,23,3,training,hard,hard,50,46,768,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,0,4,training,hard,hard,51,50,818,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,1,4,training,hard,hard,50,54,551,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,2,4,training,hard,hard,47,50,535,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,3,4,training,hard,hard,55,50,768,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,4,4,training,hard,hard,53,50,735,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,5,4,training,hard,hard,47,50,802,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,6,4,training,hard,hard,50,53,752,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,7,4,training,hard,hard,50,49,652,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,8,4,training,hard,hard,46,50,684,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,9,4,training,hard,hard,50,53,518,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,10,4,training,hard,hard,48,50,518,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,11,4,training,hard,hard,50,54,769,['c'],0,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,12,4,training,hard,hard,50,49,486,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,13,4,training,hard,hard,51,50,568,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,14,4,training,hard,hard,50,49,1302,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,15,4,training,hard,hard,47,50,1319,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,16,4,training,hard,hard,54,50,668,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,17,4,training,hard,hard,51,50,1452,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,18,4,training,hard,hard,50,46,785,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,19,4,training,hard,hard,50,55,602,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,20,4,training,hard,hard,50,54,718,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,21,4,training,hard,hard,50,47,518,['c'],1,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,22,4,training,hard,hard,45,50,568,['n'],1,right,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,23,4,training,hard,hard,50,49,1153,['n'],0,left,none,-99,-99,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,0,5,main,hard,average,50,36,2671,['c'],1,left,['3'],4,9396,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,1,5,main,hard,hard,55,50,1986,['c'],1,left,['3'],4,447,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,2,5,main,hard,hard,50,47,3320,['n'],0,left,['8'],3,2193,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,3,5,main,hard,average,36,50,2520,['n'],1,right,['2'],5,2365,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,4,5,main,hard,average,39,50,1920,['n'],1,right,['2'],5,906,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,5,5,main,hard,average,50,38,3387,['c'],1,left,['2'],5,1287,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,6,5,main,hard,easy,73,50,2487,['c'],1,left,['2'],5,1208,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,7,5,main,hard,average,50,39,1636,['n'],0,left,['9'],2,6385,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,8,5,main,hard,hard,52,50,2036,['n'],0,left,['9'],2,260,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,9,5,main,hard,hard,50,52,7659,['c'],0,right,['9'],2,237,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,10,5,main,hard,average,50,65,918,['n'],1,right,['2'],5,714,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,11,5,main,hard,hard,50,55,852,['n'],1,right,['8'],3,1382,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,12,5,main,hard,hard,50,54,1135,['n'],1,right,['3'],4,204,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,13,5,main,hard,easy,26,50,1636,['n'],1,right,['1'],6,301,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,14,5,main,hard,hard,48,50,919,['n'],1,right,['2'],5,295,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,15,5,main,hard,hard,54,50,1419,['c'],1,left,['2'],5,285,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,16,5,main,hard,average,50,61,1068,['n'],1,right,['8'],3,290,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,17,5,main,hard,average,37,50,1036,['n'],1,right,['3'],4,1000,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,18,5,main,hard,easy,50,29,1236,['c'],1,left,['3'],4,233,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,19,5,main,hard,easy,50,71,718,['n'],1,right,['8'],3,270,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,20,5,main,hard,average,50,64,736,['n'],1,right,['2'],5,273,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,21,5,main,hard,average,50,38,935,['c'],1,left,['2'],5,427,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,22,5,main,hard,easy,26,50,651,['n'],1,right,['2'],5,332,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,23,5,main,hard,easy,50,71,702,['n'],1,right,['2'],5,334,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,24,5,main,hard,hard,50,46,735,['n'],0,left,['2'],5,270,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,25,5,main,hard,average,63,50,1452,['c'],1,left,['2'],5,323,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,26,5,main,hard,easy,50,75,702,['n'],1,right,['2'],5,262,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,27,5,main,hard,average,37,50,685,['n'],1,right,['2'],5,219,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,28,5,main,hard,easy,25,50,652,['n'],1,right,['2'],5,244,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,29,5,main,hard,hard,50,45,1318,['c'],1,left,['3'],4,257,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,30,5,main,hard,hard,48,50,551,['n'],1,right,['8'],3,236,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,31,5,main,hard,hard,51,50,835,['c'],1,left,['8'],3,204,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,32,5,main,hard,average,65,50,652,['c'],1,left,['3'],4,341,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,33,5,main,hard,easy,50,75,769,['n'],1,right,['8'],3,212,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,34,5,main,hard,hard,50,55,635,['n'],1,right,['8'],3,222,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,35,5,main,hard,hard,54,50,1002,['c'],1,left,['8'],3,456,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,36,5,main,hard,easy,75,50,1786,['c'],1,left,['9'],2,425,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,37,5,main,hard,average,62,50,718,['c'],1,left,['3'],4,454,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,38,5,main,hard,easy,50,25,768,['c'],1,left,['1'],6,257,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,39,5,main,hard,hard,45,50,618,['n'],1,right,['2'],5,201,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,40,5,main,hard,average,50,36,701,['c'],1,left,['2'],5,256,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,41,5,main,hard,average,37,50,1185,['n'],1,right,['8'],3,241,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,42,5,main,hard,average,63,50,602,['c'],1,left,['3'],4,267,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,43,5,main,hard,easy,50,28,886,['c'],1,left,['3'],4,600,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,44,5,main,hard,average,35,50,518,['n'],1,right,['8'],3,2182,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,45,5,main,hard,easy,50,25,618,['c'],1,left,['3'],4,208,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,46,5,main,hard,easy,27,50,702,['n'],1,right,['2'],5,439,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,47,5,main,hard,average,62,50,2169,['n'],0,left,['8'],3,249,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,48,5,main,hard,hard,50,51,1385,['c'],0,right,['8'],3,370,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,49,5,main,hard,average,64,50,1036,['c'],1,left,['3'],4,341,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,50,5,main,hard,hard,50,46,1436,['c'],1,left,['8'],3,936,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,51,5,main,hard,easy,25,50,602,['n'],1,right,['2'],5,214,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,52,5,main,hard,average,50,63,801,['n'],1,right,['8'],3,313,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,53,5,main,hard,easy,50,28,651,['c'],1,left,['8'],3,222,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,54,5,main,hard,easy,50,28,651,['c'],1,left,['8'],3,198,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,55,5,main,hard,hard,51,50,652,['c'],1,left,['3'],4,207,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,56,5,main,hard,easy,50,75,469,['n'],1,right,['3'],4,240,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,57,5,main,hard,easy,75,50,852,['c'],1,left,['2'],5,304,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,58,5,main,hard,easy,71,50,670,['c'],1,left,['2'],5,613,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,59,5,main,hard,hard,49,50,1252,['c'],0,right,['8'],3,212,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,60,5,main,hard,average,50,38,919,['c'],1,left,['8'],3,227,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,61,5,main,hard,hard,50,55,1102,['c'],0,right,['8'],3,457,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,62,5,main,hard,average,50,65,1085,['n'],1,right,['3'],4,246,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,63,5,main,hard,easy,28,50,718,['n'],1,right,['2'],5,219,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,64,5,main,hard,easy,72,50,452,['c'],1,left,['2'],5,299,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,65,5,main,hard,hard,47,50,735,['n'],1,right,['3'],4,1389,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,66,5,main,hard,hard,47,50,452,['n'],1,right,['8'],3,222,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,67,5,main,hard,easy,50,71,802,['n'],1,right,['8'],3,208,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,68,5,main,hard,easy,71,50,518,['c'],1,left,['2'],5,191,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,69,5,main,hard,average,50,61,568,['n'],1,right,['2'],5,333,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,70,5,main,hard,hard,50,47,1269,['n'],0,left,['2'],5,247,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,71,5,main,hard,hard,50,47,1236,['c'],1,left,['2'],5,247,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,0,6,main,hard,average,50,36,1068,['c'],1,left,['9'],2,1340,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,1,6,main,hard,average,50,63,652,['n'],1,right,['2'],5,247,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,2,6,main,hard,hard,50,46,969,['c'],1,left,['3'],4,193,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,3,6,main,hard,easy,28,50,501,['n'],1,right,['3'],4,210,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,4,6,main,hard,easy,50,27,584,['c'],1,left,['2'],5,429,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,5,6,main,hard,average,39,50,652,['c'],0,right,['8'],3,174,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,6,6,main,hard,easy,27,50,551,['n'],1,right,['2'],5,172,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,7,6,main,hard,hard,46,50,568,['c'],0,right,['8'],3,218,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,8,6,main,hard,average,35,50,501,['n'],1,right,['3'],4,185,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,9,6,main,hard,hard,54,50,702,['n'],0,left,['9'],2,225,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,10,6,main,hard,hard,49,50,551,['c'],0,right,['3'],4,365,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,11,6,main,hard,easy,73,50,518,['c'],1,left,['8'],3,197,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,12,6,main,hard,average,50,35,451,['c'],1,left,['9'],2,183,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,13,6,main,hard,easy,72,50,485,['c'],1,left,['3'],4,216,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,14,6,main,hard,average,50,38,436,['c'],1,left,['3'],4,217,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,15,6,main,hard,hard,47,50,802,['n'],1,right,['9'],2,220,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,16,6,main,hard,easy,28,50,535,['n'],1,right,['3'],4,505,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,17,6,main,hard,hard,50,49,552,['c'],1,left,['9'],2,234,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,18,6,main,hard,average,64,50,452,['c'],1,left,['3'],4,234,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,19,6,main,hard,easy,28,50,384,['n'],1,right,['2'],5,204,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,20,6,main,hard,easy,50,29,484,['c'],1,left,['2'],5,1149,,,,,,,,20,18,Vrouw,Rechts,
,dotnumber,21,6,main,hard,average,50,35,519,['c'],1,left,['3'],4,197,,,,,,,,20,18,Vrouw,Rechts,
