starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotcolour,13,1,training,average,average,49,1536,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,14,1,training,average,average,50,1085,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,15,1,training,average,average,33,801,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,16,1,training,average,average,32,802,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,17,1,training,average,average,32,2237,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,18,1,training,average,average,49,1403,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,19,1,training,average,average,46,1201,['n'],0,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,20,1,training,average,average,50,968,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,21,1,training,average,average,30,1336,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,22,1,training,average,average,48,884,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,23,1,training,average,average,48,1602,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,0,2,training,average,average,49,1586,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,1,2,training,average,average,49,2703,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,2,2,training,average,average,31,1302,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,3,2,training,average,average,31,868,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,4,2,training,average,average,47,835,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,5,2,training,average,average,47,936,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,6,2,training,average,average,31,1119,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,7,2,training,average,average,32,968,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,8,2,training,average,average,48,819,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,9,2,training,average,average,48,1319,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,10,2,training,average,average,30,1002,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,11,2,training,average,average,46,1603,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,12,2,training,average,average,32,802,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,13,2,training,average,average,31,919,['c'],0,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,14,2,training,average,average,47,2253,['n'],0,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,15,2,training,average,average,48,1470,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,16,2,training,average,average,32,1169,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,17,2,training,average,average,32,2137,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,18,2,training,average,average,47,1469,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,19,2,training,average,average,31,835,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,20,2,training,average,average,30,2253,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,21,2,training,average,average,34,719,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,22,2,training,average,average,48,818,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,23,2,training,average,average,49,868,['n'],0,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,0,3,training,average,average,48,2053,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,1,3,training,average,average,47,1286,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,2,3,training,average,average,46,1604,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,3,3,training,average,average,50,803,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,4,3,training,average,average,48,1252,['n'],0,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,5,3,training,average,average,31,936,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,6,3,training,average,average,46,969,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,7,3,training,average,average,31,2604,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,8,3,training,average,average,47,1219,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,9,3,training,average,average,49,1519,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,10,3,training,average,average,33,902,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,11,3,training,average,average,32,3604,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,12,3,training,average,average,30,752,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,13,3,training,average,average,47,918,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,14,3,training,average,average,30,1486,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,15,3,training,average,average,46,1435,['n'],0,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,16,3,training,average,average,34,1869,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,17,3,training,average,average,34,751,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,18,3,training,average,average,31,819,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,19,3,training,average,average,30,802,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,20,3,training,average,average,50,819,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,21,3,training,average,average,33,884,['c'],0,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,22,3,training,average,average,32,1220,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,23,3,training,average,average,49,1736,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,0,4,training,average,average,31,4189,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,1,4,training,average,average,49,936,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,2,4,training,average,average,48,869,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,3,4,training,average,average,46,3620,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,4,4,training,average,average,49,952,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,5,4,training,average,average,30,752,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,6,4,training,average,average,34,902,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,7,4,training,average,average,33,1236,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,8,4,training,average,average,34,735,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,9,4,training,average,average,46,920,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,10,4,training,average,average,30,769,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,11,4,training,average,average,30,901,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,12,4,training,average,average,34,852,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,13,4,training,average,average,50,718,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,14,4,training,average,average,34,919,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,15,4,training,average,average,50,1219,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,16,4,training,average,average,47,1068,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,17,4,training,average,average,48,2019,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,18,4,training,average,average,46,2186,['n'],0,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,19,4,training,average,average,30,1236,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,20,4,training,average,average,32,1453,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,21,4,training,average,average,46,1102,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,22,4,training,average,average,34,719,['n'],1,right,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,23,4,training,average,average,48,952,['c'],1,left,none,-99,-99,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,0,5,main,average,average,32,2353,['n'],1,right,['0'],6,3577,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,1,5,main,average,hard,36,1553,['n'],1,right,['0'],6,850,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,2,5,main,average,average,47,2103,['n'],0,left,['2'],2,1669,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,3,5,main,average,average,32,1336,['n'],1,right,['0'],6,517,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,4,5,main,average,hard,36,1870,['n'],1,right,['9'],5,527,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,5,5,main,average,hard,35,1319,['n'],1,right,['0'],6,623,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,6,5,main,average,easy,18,1720,['n'],1,right,['0'],6,667,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,7,5,main,average,average,31,1636,['n'],1,right,['0'],6,1000,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,8,5,main,average,average,32,1236,['n'],1,right,['9'],5,567,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,9,5,main,average,easy,65,2219,['c'],1,left,['2'],2,625,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,10,5,main,average,average,46,1602,['c'],1,left,['8'],4,7665,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,11,5,main,average,hard,39,4440,['n'],1,right,['8'],4,349,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,12,5,main,average,average,50,2537,['c'],1,left,['8'],4,979,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,13,5,main,average,hard,39,1603,['n'],1,right,['9'],5,725,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,14,5,main,average,easy,65,3038,['c'],1,left,['0'],6,582,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,15,5,main,average,easy,19,2120,['c'],0,right,['2'],2,723,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,16,5,main,average,easy,16,3705,['n'],1,right,['0'],6,618,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,17,5,main,average,easy,19,919,['n'],1,right,['0'],6,358,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,18,5,main,average,hard,43,1670,['n'],0,left,['0'],6,223,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,19,5,main,average,hard,44,1052,['n'],0,left,['9'],5,518,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,20,5,main,average,average,34,2453,['n'],1,right,['8'],4,328,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,21,5,main,average,average,34,1186,['n'],1,right,['9'],5,406,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,22,5,main,average,hard,36,5607,['c'],0,right,['2'],2,603,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,23,5,main,average,easy,17,3321,['n'],1,right,['0'],6,1878,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,24,5,main,average,hard,44,1319,['c'],1,left,['8'],4,383,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,25,5,main,average,average,50,1235,['c'],1,left,['8'],4,472,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,26,5,main,average,easy,18,1553,['n'],1,right,['0'],6,336,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,27,5,main,average,easy,64,2686,['c'],1,left,['0'],6,400,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,28,5,main,average,easy,17,1052,['n'],1,right,['0'],6,448,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,29,5,main,average,hard,44,2454,['n'],0,left,['8'],4,789,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,30,5,main,average,easy,62,2238,['c'],1,left,['8'],4,1972,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,31,5,main,average,easy,62,1003,['c'],1,left,['0'],6,278,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,32,5,main,average,easy,16,1619,['n'],1,right,['0'],6,436,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,33,5,main,average,easy,16,1202,['n'],1,right,['9'],5,413,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,34,5,main,average,easy,61,1069,['c'],1,left,['9'],5,1036,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,35,5,main,average,average,31,986,['n'],1,right,['0'],6,276,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,36,5,main,average,average,33,1219,['n'],1,right,['8'],4,371,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,37,5,main,average,easy,64,818,['c'],1,left,['8'],4,590,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,38,5,main,average,easy,61,1535,['c'],1,left,['8'],4,291,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,39,5,main,average,hard,37,1102,['n'],1,right,['9'],5,1013,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,40,5,main,average,average,31,1036,['n'],1,right,['9'],5,717,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,41,5,main,average,average,49,1102,['n'],0,left,['9'],5,782,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,42,5,main,average,hard,45,1352,['c'],1,left,['3'],3,1218,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,43,5,main,average,hard,42,1554,['n'],0,left,['3'],3,348,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,44,5,main,average,hard,43,2320,['c'],1,left,['3'],3,586,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,45,5,main,average,easy,64,1235,['c'],1,left,['0'],6,299,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,46,5,main,average,easy,63,1036,['c'],1,left,['0'],6,431,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,47,5,main,average,easy,62,4888,['c'],1,left,['3'],3,577,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,48,5,main,average,average,32,1670,['n'],1,right,['0'],6,721,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,49,5,main,average,hard,41,7126,['c'],1,left,['3'],3,539,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,50,5,main,average,hard,35,1135,['n'],1,right,['9'],5,354,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,51,5,main,average,hard,35,1486,['n'],1,right,['9'],5,498,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,52,5,main,average,average,48,5540,['c'],1,left,['3'],3,518,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,53,5,main,average,average,49,1485,['c'],1,left,['3'],3,320,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,54,5,main,average,average,50,1102,['n'],0,left,['9'],5,1105,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,55,5,main,average,easy,16,836,['n'],1,right,['0'],6,317,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,56,5,main,average,easy,15,1318,['n'],1,right,['0'],6,454,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,57,5,main,average,easy,15,1019,['n'],1,right,['0'],6,277,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,58,5,main,average,average,48,1036,['c'],1,left,['3'],3,827,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,59,5,main,average,average,50,1369,['c'],1,left,['8'],4,605,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,60,5,main,average,average,47,1152,['n'],0,left,['8'],4,672,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,61,5,main,average,hard,36,3120,['c'],0,right,['3'],3,496,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,62,5,main,average,average,32,1152,['n'],1,right,['9'],5,728,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,63,5,main,average,hard,41,1837,['c'],1,left,['2'],2,475,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,64,5,main,average,hard,38,2287,['n'],1,right,['2'],2,358,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,65,5,main,average,average,48,1420,['c'],1,left,['9'],5,329,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,66,5,main,average,hard,43,2670,['c'],1,left,['8'],4,490,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,67,5,main,average,easy,64,1302,['c'],1,left,['0'],6,1644,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,68,5,main,average,hard,43,4990,['c'],1,left,['3'],3,1432,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,69,5,main,average,hard,42,4572,['n'],0,left,['8'],4,429,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,70,5,main,average,average,31,1302,['n'],1,right,['9'],5,403,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,71,5,main,average,hard,38,4172,['n'],1,right,['8'],4,1075,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,0,6,main,average,easy,17,1621,['c'],0,right,['3'],3,326,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,1,6,main,average,easy,64,902,['c'],1,left,['9'],5,319,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,2,6,main,average,hard,37,836,['n'],1,right,['9'],5,315,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,3,6,main,average,average,47,1103,['c'],1,left,['3'],3,492,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,4,6,main,average,hard,39,919,['n'],1,right,['0'],6,431,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,5,6,main,average,hard,39,1419,['n'],1,right,['0'],6,318,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,6,6,main,average,average,34,1436,['n'],1,right,['8'],4,337,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,7,6,main,average,average,48,954,['c'],1,left,['3'],3,920,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,8,6,main,average,easy,63,869,['c'],1,left,['9'],5,442,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,9,6,main,average,average,33,1252,['n'],1,right,['0'],6,433,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,10,6,main,average,easy,15,952,['n'],1,right,['0'],6,628,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,11,6,main,average,average,31,1019,['n'],1,right,['0'],6,444,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,12,6,main,average,easy,17,936,['n'],1,right,['0'],6,623,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,13,6,main,average,average,47,935,['c'],1,left,['8'],4,1739,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,14,6,main,average,easy,17,751,['n'],1,right,['0'],6,481,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,15,6,main,average,easy,16,801,['n'],1,right,['0'],6,552,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,16,6,main,average,easy,61,1018,['c'],1,left,['3'],3,754,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,17,6,main,average,easy,63,935,['c'],1,left,['3'],3,1721,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,18,6,main,average,easy,18,1386,['n'],1,right,['8'],4,677,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,19,6,main,average,hard,39,1286,['n'],1,right,['8'],4,496,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,20,6,main,average,hard,37,3155,['n'],1,right,['8'],4,470,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,21,6,main,average,easy,18,768,['n'],1,right,['0'],6,367,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,22,6,main,average,average,34,3672,['n'],1,right,['3'],3,517,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,23,6,main,average,easy,63,936,['c'],1,left,['3'],3,725,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,24,6,main,average,average,33,1168,['n'],1,right,['9'],5,1155,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,25,6,main,average,easy,63,802,['c'],1,left,['3'],3,1246,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,26,6,main,average,average,46,1202,['c'],1,left,['3'],3,2038,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,27,6,main,average,easy,65,735,['c'],1,left,['0'],6,464,,,,,,,,,19,18,Vrouw,Rechts,
,dotcolour,28,6,main,average,average,32,1019,['n'],1,right,['8'],4,863,,,,,,,,,19,18,Vrouw,Rechts,
