starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,xotask,3,2,training,easy,easy,8,501,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,4,2,training,easy,easy,5,618,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,5,2,training,easy,easy,74,702,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,6,2,training,easy,easy,5,567,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,7,2,training,easy,easy,71,685,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,8,2,training,easy,easy,5,601,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,9,2,training,easy,easy,6,735,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,10,2,training,easy,easy,6,602,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,11,2,training,easy,easy,6,468,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,12,2,training,easy,easy,70,618,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,13,2,training,easy,easy,72,835,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,14,2,training,easy,easy,73,735,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,15,2,training,easy,easy,72,969,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,16,2,training,easy,easy,70,702,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,17,2,training,easy,easy,6,535,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,18,2,training,easy,easy,73,601,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,19,2,training,easy,easy,7,785,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,20,2,training,easy,easy,6,585,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,21,2,training,easy,easy,73,567,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,22,2,training,easy,easy,6,618,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,23,2,training,easy,easy,73,935,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,0,3,training,easy,easy,70,701,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,1,3,training,easy,easy,5,585,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,2,3,training,easy,easy,72,618,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,3,3,training,easy,easy,9,435,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,4,3,training,easy,easy,7,518,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,5,3,training,easy,easy,72,602,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,6,3,training,easy,easy,70,534,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,7,3,training,easy,easy,5,485,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,8,3,training,easy,easy,73,552,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,9,3,training,easy,easy,71,819,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,10,3,training,easy,easy,8,618,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,11,3,training,easy,easy,72,585,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,12,3,training,easy,easy,9,519,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,13,3,training,easy,easy,71,752,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,14,3,training,easy,easy,70,551,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,15,3,training,easy,easy,9,535,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,16,3,training,easy,easy,70,552,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,17,3,training,easy,easy,5,501,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,18,3,training,easy,easy,6,552,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,19,3,training,easy,easy,73,568,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,20,3,training,easy,easy,9,570,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,21,3,training,easy,easy,71,552,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,22,3,training,easy,easy,9,518,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,23,3,training,easy,easy,7,736,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,0,4,training,easy,easy,70,636,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,1,4,training,easy,easy,6,601,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,2,4,training,easy,easy,7,852,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,3,4,training,easy,easy,70,651,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,4,4,training,easy,easy,6,451,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,5,4,training,easy,easy,7,435,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,6,4,training,easy,easy,5,435,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,7,4,training,easy,easy,73,434,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,8,4,training,easy,easy,72,752,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,9,4,training,easy,easy,8,736,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,10,4,training,easy,easy,9,518,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,11,4,training,easy,easy,70,668,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,12,4,training,easy,easy,8,452,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,13,4,training,easy,easy,6,501,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,14,4,training,easy,easy,8,435,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,15,4,training,easy,easy,73,584,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,16,4,training,easy,easy,5,485,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,17,4,training,easy,easy,7,819,['n'],1,right,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,18,4,training,easy,easy,73,602,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,19,4,training,easy,easy,71,601,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,20,4,training,easy,easy,74,820,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,21,4,training,easy,easy,73,552,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,22,4,training,easy,easy,73,468,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,23,4,training,easy,easy,73,552,['c'],1,left,none,-99,-99,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,0,5,main,easy,easy,73,902,['c'],1,left,['9'],5,4801,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,1,5,main,easy,easy,8,752,['n'],1,right,['0'],6,1658,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,2,5,main,easy,easy,9,952,['n'],1,right,['9'],5,458,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,3,5,main,easy,average,53,1068,['c'],1,left,['9'],5,504,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,4,5,main,easy,hard,34,1335,['c'],0,right,['8'],4,680,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,5,5,main,easy,hard,43,2504,['n'],0,left,['8'],4,481,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,6,5,main,easy,hard,35,1904,['n'],1,right,['8'],4,954,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,7,5,main,easy,average,57,869,['c'],1,left,['3'],3,1291,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,8,5,main,easy,hard,46,1219,['c'],1,left,['8'],4,832,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,9,5,main,easy,hard,45,1386,['n'],0,left,['8'],4,273,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,10,5,main,easy,easy,73,2003,['c'],1,left,['0'],6,399,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,11,5,main,easy,hard,34,717,['n'],1,right,['0'],6,285,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,12,5,main,easy,easy,7,819,['n'],1,right,['0'],6,363,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,13,5,main,easy,average,23,867,['n'],1,right,['9'],5,340,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,14,5,main,easy,average,53,602,['c'],1,left,['9'],5,217,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,15,5,main,easy,average,23,769,['n'],1,right,['9'],5,764,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,16,5,main,easy,hard,34,2453,['c'],0,right,['3'],3,756,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,17,5,main,easy,average,26,1270,['n'],1,right,['8'],4,2076,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,18,5,main,easy,easy,8,786,['n'],1,right,['9'],5,259,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,19,5,main,easy,easy,74,769,['c'],1,left,['0'],6,341,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,20,5,main,easy,average,25,3220,['n'],1,right,['3'],3,350,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,21,5,main,easy,easy,9,836,['n'],1,right,['0'],6,201,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,22,5,main,easy,average,24,769,['n'],1,right,['0'],6,141,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,23,5,main,easy,average,26,869,['n'],1,right,['0'],6,271,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,24,5,main,easy,easy,9,686,['n'],1,right,['0'],6,212,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,25,5,main,easy,hard,37,1720,['n'],1,right,['8'],4,704,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,26,5,main,easy,average,54,936,['n'],0,left,['8'],4,200,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,27,5,main,easy,easy,73,651,['c'],1,left,['0'],6,257,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,28,5,main,easy,hard,42,719,['c'],1,left,['0'],6,213,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,29,5,main,easy,easy,72,836,['c'],1,left,['0'],6,229,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,30,5,main,easy,average,25,636,['n'],1,right,['0'],6,445,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,31,5,main,easy,easy,74,585,['c'],1,left,['0'],6,110,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,32,5,main,easy,hard,35,1370,['n'],1,right,['3'],3,334,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,33,5,main,easy,average,55,1253,['c'],1,left,['8'],4,616,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,34,5,main,easy,easy,70,719,['c'],1,left,['9'],5,269,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,35,5,main,easy,hard,37,2403,['c'],0,right,['3'],3,1131,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,36,5,main,easy,average,55,735,['c'],1,left,['8'],4,250,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,37,5,main,easy,hard,42,1019,['c'],1,left,['8'],4,1393,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,38,5,main,easy,easy,70,885,['c'],1,left,['0'],6,192,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,39,5,main,easy,average,26,1118,['n'],1,right,['2'],2,294,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,40,5,main,easy,average,56,819,['c'],1,left,['9'],5,388,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,41,5,main,easy,hard,45,2772,['c'],1,left,['2'],2,335,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,42,5,main,easy,hard,44,1069,['c'],1,left,['9'],5,81,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,43,5,main,easy,average,55,1252,['c'],1,left,['8'],4,325,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,44,5,main,easy,easy,72,601,['c'],1,left,['9'],5,251,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,45,5,main,easy,easy,73,635,['c'],1,left,['0'],6,306,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,46,5,main,easy,average,24,1152,['n'],1,right,['9'],5,242,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,47,5,main,easy,easy,5,652,['n'],1,right,['0'],6,217,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,48,5,main,easy,easy,71,652,['c'],1,left,['0'],6,337,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,49,5,main,easy,easy,7,735,['n'],1,right,['0'],6,193,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,50,5,main,easy,easy,7,769,['n'],1,right,['0'],6,5,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,51,5,main,easy,hard,35,2637,['n'],1,right,['8'],4,661,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,52,5,main,easy,hard,46,2170,['c'],1,left,['8'],4,316,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,53,5,main,easy,hard,36,1253,['n'],1,right,['3'],3,264,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,54,5,main,easy,average,53,1053,['c'],1,left,['3'],3,205,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,55,5,main,easy,average,56,1152,['c'],1,left,['9'],5,193,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,56,5,main,easy,hard,42,1686,['c'],1,left,['9'],5,400,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,57,5,main,easy,hard,34,1419,['c'],0,right,['8'],4,209,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,58,5,main,easy,hard,35,868,['n'],1,right,['8'],4,272,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,59,5,main,easy,average,22,1002,['n'],1,right,['9'],5,184,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,60,5,main,easy,easy,6,568,['n'],1,right,['9'],5,276,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,61,5,main,easy,easy,71,902,['c'],1,left,['9'],5,736,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,62,5,main,easy,hard,46,801,['c'],1,left,['9'],5,189,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,63,5,main,easy,hard,33,802,['n'],1,right,['2'],2,208,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,64,5,main,easy,average,56,668,['c'],1,left,['9'],5,231,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,65,5,main,easy,hard,43,635,['c'],1,left,['9'],5,6975,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,66,5,main,easy,average,23,952,['n'],1,right,['9'],5,198,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,67,5,main,easy,hard,44,802,['c'],1,left,['9'],5,329,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,68,5,main,easy,average,56,836,['c'],1,left,['0'],6,180,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,69,5,main,easy,easy,5,652,['n'],1,right,['0'],6,237,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,70,5,main,easy,average,22,834,['n'],1,right,['9'],5,525,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,71,5,main,easy,easy,9,819,['n'],1,right,['0'],6,194,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,0,6,main,easy,hard,42,2437,['n'],0,left,['9'],5,628,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,1,6,main,easy,average,56,786,['c'],1,left,['9'],5,54,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,2,6,main,easy,average,25,718,['n'],1,right,['9'],5,306,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,3,6,main,easy,easy,73,519,['c'],1,left,['0'],6,428,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,4,6,main,easy,easy,70,635,['c'],1,left,['0'],6,268,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,5,6,main,easy,average,55,1086,['c'],1,left,['9'],5,192,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,6,6,main,easy,easy,8,702,['n'],1,right,['0'],6,423,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,7,6,main,easy,easy,8,602,['n'],1,right,['0'],6,201,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,8,6,main,easy,easy,7,784,['n'],1,right,['0'],6,380,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,9,6,main,easy,average,56,935,['c'],1,left,['9'],5,225,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,10,6,main,easy,average,55,952,['c'],1,left,['8'],4,397,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,11,6,main,easy,hard,34,1119,['n'],1,right,['8'],4,282,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,12,6,main,easy,hard,36,702,['c'],0,right,['9'],5,221,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,13,6,main,easy,average,22,717,['n'],1,right,['8'],4,242,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,14,6,main,easy,easy,72,668,['c'],1,left,['0'],6,473,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,15,6,main,easy,easy,70,3054,['c'],1,left,['9'],5,2788,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,16,6,main,easy,average,56,785,['c'],1,left,['9'],5,558,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,17,6,main,easy,easy,8,768,['n'],1,right,['9'],5,403,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,18,6,main,easy,average,24,668,['n'],1,right,['9'],5,450,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,19,6,main,easy,average,24,518,['n'],1,right,['0'],6,214,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,20,6,main,easy,average,24,1536,['n'],1,right,['8'],4,394,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,21,6,main,easy,hard,45,535,['c'],1,left,['8'],4,272,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,22,6,main,easy,average,23,885,['n'],1,right,['9'],5,140,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,23,6,main,easy,easy,71,569,['c'],1,left,['9'],5,251,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,24,6,main,easy,hard,35,952,['n'],1,right,['9'],5,69,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,25,6,main,easy,easy,6,651,['n'],1,right,['0'],6,387,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,26,6,main,easy,easy,7,569,['n'],1,right,['0'],6,231,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,27,6,main,easy,hard,42,886,['c'],1,left,['9'],5,197,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,28,6,main,easy,hard,42,835,['c'],1,left,['9'],5,182,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,29,6,main,easy,easy,8,585,['n'],1,right,['9'],5,194,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,30,6,main,easy,hard,43,818,['n'],0,left,['0'],6,244,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,31,6,main,easy,hard,43,1069,['n'],0,left,['9'],5,58,,,,,,,,,27,18,Vrouw,Rechts,
,xotask,32,6,main,easy,hard,43,686,['c'],1,left,['9'],5,215,,,,,,,,,27,18,Vrouw,Rechts,
