starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotcolour,19,1,training,average,average,31,869,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,20,1,training,average,average,47,751,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,21,1,training,average,average,34,651,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,22,1,training,average,average,34,868,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,23,1,training,average,average,47,635,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,0,2,training,average,average,49,902,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,1,2,training,average,average,32,601,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,2,2,training,average,average,49,685,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,3,2,training,average,average,33,603,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,4,2,training,average,average,33,652,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,5,2,training,average,average,33,952,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,6,2,training,average,average,46,635,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,7,2,training,average,average,30,535,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,8,2,training,average,average,50,1102,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,9,2,training,average,average,50,985,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,10,2,training,average,average,34,702,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,11,2,training,average,average,47,669,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,12,2,training,average,average,46,884,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,13,2,training,average,average,30,635,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,14,2,training,average,average,32,635,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,15,2,training,average,average,50,769,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,16,2,training,average,average,46,736,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,17,2,training,average,average,31,452,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,18,2,training,average,average,49,668,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,19,2,training,average,average,48,636,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,20,2,training,average,average,46,1019,['n'],0,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,21,2,training,average,average,34,769,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,22,2,training,average,average,34,768,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,23,2,training,average,average,32,602,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,0,3,training,average,average,48,1653,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,1,3,training,average,average,47,836,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,2,3,training,average,average,48,1135,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,3,3,training,average,average,34,602,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,4,3,training,average,average,48,818,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,5,3,training,average,average,31,667,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,6,3,training,average,average,34,769,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,7,3,training,average,average,49,768,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,8,3,training,average,average,46,2154,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,9,3,training,average,average,49,635,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,10,3,training,average,average,32,635,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,11,3,training,average,average,34,635,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,12,3,training,average,average,32,567,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,13,3,training,average,average,46,767,['n'],0,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,14,3,training,average,average,31,602,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,15,3,training,average,average,33,602,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,16,3,training,average,average,49,1070,['n'],0,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,17,3,training,average,average,31,652,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,18,3,training,average,average,49,968,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,19,3,training,average,average,32,569,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,20,3,training,average,average,48,1402,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,21,3,training,average,average,34,886,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,22,3,training,average,average,47,1753,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,23,3,training,average,average,32,685,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,0,4,training,average,average,32,800,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,1,4,training,average,average,31,602,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,2,4,training,average,average,50,634,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,3,4,training,average,average,33,654,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,4,4,training,average,average,47,702,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,5,4,training,average,average,50,1203,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,6,4,training,average,average,31,635,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,7,4,training,average,average,49,952,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,8,4,training,average,average,49,668,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,9,4,training,average,average,48,901,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,10,4,training,average,average,48,1018,['n'],0,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,11,4,training,average,average,50,1202,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,12,4,training,average,average,30,769,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,13,4,training,average,average,31,686,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,14,4,training,average,average,33,618,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,15,4,training,average,average,31,801,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,16,4,training,average,average,30,751,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,17,4,training,average,average,50,701,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,18,4,training,average,average,34,1803,['c'],0,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,19,4,training,average,average,33,585,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,20,4,training,average,average,33,986,['n'],1,right,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,21,4,training,average,average,47,1169,['n'],0,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,22,4,training,average,average,49,1103,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,23,4,training,average,average,46,2138,['c'],1,left,none,-99,-99,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,0,5,main,average,hard,41,2688,['c'],1,left,['9'],5,3626,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,1,5,main,average,easy,17,2103,['n'],1,right,['0'],6,1099,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,2,5,main,average,average,30,1954,['n'],1,right,['0'],6,345,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,3,5,main,average,hard,41,1553,['n'],0,left,['0'],6,263,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,4,5,main,average,hard,35,1353,['n'],1,right,['9'],5,272,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,5,5,main,average,average,33,2154,['n'],1,right,['9'],5,345,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,6,5,main,average,easy,15,1252,['n'],1,right,['0'],6,259,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,7,5,main,average,average,33,1136,['n'],1,right,['9'],5,246,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,8,5,main,average,average,46,1702,['c'],1,left,['8'],4,897,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,9,5,main,average,average,32,2503,['n'],1,right,['8'],4,1697,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,10,5,main,average,average,32,919,['n'],1,right,['9'],5,258,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,11,5,main,average,easy,17,718,['n'],1,right,['0'],6,518,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,12,5,main,average,hard,41,1236,['n'],0,left,['2'],2,1193,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,13,5,main,average,easy,18,936,['n'],1,right,['0'],6,446,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,14,5,main,average,easy,61,1036,['c'],1,left,['9'],5,1021,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,15,5,main,average,average,49,819,['c'],1,left,['0'],6,605,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,16,5,main,average,hard,45,1286,['n'],0,left,['3'],3,2315,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,17,5,main,average,hard,42,1086,['n'],0,left,['8'],4,459,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,18,5,main,average,average,32,852,['n'],1,right,['9'],5,881,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,19,5,main,average,average,33,869,['n'],1,right,['9'],5,724,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,20,5,main,average,average,50,869,['c'],1,left,['9'],5,463,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,21,5,main,average,easy,64,918,['c'],1,left,['0'],6,242,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,22,5,main,average,average,34,1236,['n'],1,right,['8'],4,369,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,23,5,main,average,easy,19,819,['n'],1,right,['0'],6,268,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,24,5,main,average,hard,43,753,['c'],1,left,['0'],6,302,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,25,5,main,average,hard,37,1954,['n'],1,right,['3'],3,1517,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,26,5,main,average,easy,15,902,['n'],1,right,['0'],6,325,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,27,5,main,average,average,50,953,['c'],1,left,['9'],5,220,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,28,5,main,average,hard,36,1319,['n'],1,right,['8'],4,313,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,29,5,main,average,hard,37,1537,['n'],1,right,['9'],5,217,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,30,5,main,average,easy,65,1103,['c'],1,left,['0'],6,382,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,31,5,main,average,average,50,919,['c'],1,left,['9'],5,212,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,32,5,main,average,easy,61,685,['c'],1,left,['9'],5,555,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,33,5,main,average,average,49,1018,['c'],1,left,['9'],5,246,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,34,5,main,average,hard,38,902,['n'],1,right,['9'],5,387,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,35,5,main,average,average,50,702,['c'],1,left,['9'],5,274,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,36,5,main,average,easy,65,785,['c'],1,left,['0'],6,242,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,37,5,main,average,average,31,1019,['n'],1,right,['8'],4,250,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,38,5,main,average,easy,65,818,['c'],1,left,['0'],6,234,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,39,5,main,average,easy,15,1069,['n'],1,right,['9'],5,1136,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,40,5,main,average,easy,64,870,['c'],1,left,['0'],6,361,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,41,5,main,average,average,31,919,['n'],1,right,['8'],4,288,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,42,5,main,average,average,33,752,['n'],1,right,['9'],5,273,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,43,5,main,average,hard,45,1486,['c'],1,left,['8'],4,389,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,44,5,main,average,easy,17,784,['n'],1,right,['0'],6,273,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,45,5,main,average,easy,61,785,['c'],1,left,['0'],6,256,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,46,5,main,average,hard,38,752,['n'],1,right,['9'],5,243,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,47,5,main,average,average,30,818,['n'],1,right,['8'],4,227,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,48,5,main,average,easy,64,769,['c'],1,left,['0'],6,246,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,49,5,main,average,hard,41,1570,['c'],1,left,['8'],4,232,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,50,5,main,average,hard,39,902,['n'],1,right,['8'],4,276,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,51,5,main,average,hard,35,2036,['n'],1,right,['8'],4,529,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,52,5,main,average,average,46,1269,['c'],1,left,['9'],5,1091,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,53,5,main,average,average,50,1086,['c'],1,left,['9'],5,758,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,54,5,main,average,hard,36,817,['n'],1,right,['9'],5,225,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,55,5,main,average,hard,43,818,['c'],1,left,['2'],2,578,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,56,5,main,average,easy,19,1151,['n'],1,right,['9'],5,375,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,57,5,main,average,hard,35,1635,['n'],1,right,['8'],4,576,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,58,5,main,average,easy,62,836,['c'],1,left,['0'],6,274,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,59,5,main,average,hard,37,3738,['c'],0,right,['8'],4,297,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,60,5,main,average,easy,16,769,['n'],1,right,['0'],6,313,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,61,5,main,average,hard,43,1302,['n'],0,left,['3'],3,1347,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,62,5,main,average,average,47,1886,['c'],1,left,['8'],4,490,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,63,5,main,average,average,49,1152,['c'],1,left,['8'],4,322,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,64,5,main,average,hard,45,1253,['n'],0,left,['8'],4,333,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,65,5,main,average,easy,18,869,['n'],1,right,['9'],5,231,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,66,5,main,average,hard,38,1219,['c'],0,right,['9'],5,263,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,67,5,main,average,average,49,820,['c'],1,left,['9'],5,278,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,68,5,main,average,easy,16,669,['n'],1,right,['0'],6,235,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,69,5,main,average,easy,61,737,['c'],1,left,['0'],6,271,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,70,5,main,average,hard,45,836,['c'],1,left,['9'],5,237,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,71,5,main,average,easy,64,734,['c'],1,left,['0'],6,256,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,0,6,main,average,hard,38,1536,['c'],0,right,['8'],4,2080,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,1,6,main,average,hard,44,1920,['n'],0,left,['9'],5,296,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,2,6,main,average,average,47,2254,['c'],1,left,['3'],3,299,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,3,6,main,average,easy,16,835,['n'],1,right,['0'],6,424,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,4,6,main,average,easy,61,819,['c'],1,left,['0'],6,449,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,5,6,main,average,hard,44,1603,['n'],0,left,['9'],5,1720,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,6,6,main,average,easy,16,2036,['n'],1,right,['0'],6,585,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,7,6,main,average,easy,18,6790,['n'],1,right,['1'],1,439,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,8,6,main,average,easy,62,1237,['c'],1,left,['0'],6,1566,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,9,6,main,average,average,46,1420,['n'],0,left,['8'],4,1583,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,10,6,main,average,hard,39,1736,['n'],1,right,['8'],4,274,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,11,6,main,average,hard,37,1352,['c'],0,right,['8'],4,283,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,12,6,main,average,easy,15,835,['n'],1,right,['0'],6,584,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,13,6,main,average,average,33,1836,['n'],1,right,['9'],5,400,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,14,6,main,average,easy,64,802,['c'],1,left,['9'],5,251,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,15,6,main,average,hard,43,1402,['c'],1,left,['9'],5,946,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,16,6,main,average,hard,41,1603,['n'],0,left,['8'],4,838,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,17,6,main,average,average,50,4205,['n'],0,left,['1'],1,531,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,18,6,main,average,hard,42,1819,['n'],0,left,['8'],4,2814,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,19,6,main,average,average,34,868,['n'],1,right,['9'],5,243,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,20,6,main,average,average,50,1219,['c'],1,left,['8'],4,546,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,21,6,main,average,average,48,1520,['n'],0,left,['9'],5,345,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,22,6,main,average,easy,62,852,['c'],1,left,['9'],5,372,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,23,6,main,average,easy,63,702,['c'],1,left,['9'],5,212,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,24,6,main,average,hard,38,2020,['n'],1,right,['9'],5,1236,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,25,6,main,average,easy,19,902,['n'],1,right,['0'],6,696,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,26,6,main,average,hard,43,1737,['c'],1,left,['8'],4,400,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,27,6,main,average,hard,39,7241,['n'],1,right,['8'],4,1091,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,28,6,main,average,hard,43,2487,['n'],0,left,['3'],3,1372,,,,,,,,,1,18,Vrouw,Rechts,
,dotcolour,29,6,main,average,hard,38,1302,['n'],1,right,['8'],4,314,,,,,,,,,1,18,Vrouw,Rechts,
