starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotcolour,15,1,training,hard,hard,36,686,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,16,1,training,hard,hard,36,1119,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,17,1,training,hard,hard,43,885,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,18,1,training,hard,hard,45,702,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,19,1,training,hard,hard,43,785,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,20,1,training,hard,hard,44,702,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,21,1,training,hard,hard,41,1786,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,22,1,training,hard,hard,37,1234,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,23,1,training,hard,hard,41,785,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,0,2,training,hard,hard,43,801,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,1,2,training,hard,hard,35,602,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,2,2,training,hard,hard,37,751,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,3,2,training,hard,hard,39,1035,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,4,2,training,hard,hard,42,967,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,5,2,training,hard,hard,44,902,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,6,2,training,hard,hard,36,702,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,7,2,training,hard,hard,45,1285,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,8,2,training,hard,hard,36,1085,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,9,2,training,hard,hard,45,785,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,10,2,training,hard,hard,43,735,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,11,2,training,hard,hard,43,952,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,12,2,training,hard,hard,44,935,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,13,2,training,hard,hard,35,853,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,14,2,training,hard,hard,36,768,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,15,2,training,hard,hard,41,852,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,16,2,training,hard,hard,38,735,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,17,2,training,hard,hard,36,852,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,18,2,training,hard,hard,35,685,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,19,2,training,hard,hard,45,652,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,20,2,training,hard,hard,35,718,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,21,2,training,hard,hard,42,1019,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,22,2,training,hard,hard,44,1119,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,23,2,training,hard,hard,38,1052,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,0,3,training,hard,hard,35,869,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,1,3,training,hard,hard,45,651,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,2,3,training,hard,hard,44,685,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,3,3,training,hard,hard,38,818,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,4,3,training,hard,hard,41,968,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,5,3,training,hard,hard,36,1971,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,6,3,training,hard,hard,35,751,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,7,3,training,hard,hard,44,651,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,8,3,training,hard,hard,42,1036,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,9,3,training,hard,hard,37,669,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,10,3,training,hard,hard,41,618,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,11,3,training,hard,hard,43,819,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,12,3,training,hard,hard,36,1486,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,13,3,training,hard,hard,42,785,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,14,3,training,hard,hard,39,718,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,15,3,training,hard,hard,44,1603,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,16,3,training,hard,hard,38,935,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,17,3,training,hard,hard,38,1069,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,18,3,training,hard,hard,35,635,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,19,3,training,hard,hard,45,886,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,20,3,training,hard,hard,43,818,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,21,3,training,hard,hard,44,1170,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,22,3,training,hard,hard,39,802,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,23,3,training,hard,hard,39,519,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,0,4,training,hard,hard,35,802,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,1,4,training,hard,hard,42,802,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,2,4,training,hard,hard,38,868,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,3,4,training,hard,hard,41,685,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,4,4,training,hard,hard,41,1053,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,5,4,training,hard,hard,38,834,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,6,4,training,hard,hard,35,1102,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,7,4,training,hard,hard,42,802,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,8,4,training,hard,hard,41,718,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,9,4,training,hard,hard,42,1135,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,10,4,training,hard,hard,45,751,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,11,4,training,hard,hard,43,868,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,12,4,training,hard,hard,38,1235,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,13,4,training,hard,hard,38,1053,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,14,4,training,hard,hard,44,818,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,15,4,training,hard,hard,35,902,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,16,4,training,hard,hard,45,736,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,17,4,training,hard,hard,37,785,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,18,4,training,hard,hard,41,700,['n'],0,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,19,4,training,hard,hard,35,752,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,20,4,training,hard,hard,37,786,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,21,4,training,hard,hard,37,702,['c'],0,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,22,4,training,hard,hard,44,719,['c'],1,left,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,23,4,training,hard,hard,37,752,['n'],1,right,none,-99,-99,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,0,5,main,hard,hard,44,1953,['n'],0,left,['3'],4,3344,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,1,5,main,hard,easy,63,1770,['c'],1,left,['1'],6,730,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,2,5,main,hard,hard,36,1570,['n'],1,right,['1'],6,2776,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,3,5,main,hard,easy,62,817,['c'],1,left,['1'],6,576,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,4,5,main,hard,easy,63,2386,['c'],1,left,['2'],5,451,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,5,5,main,hard,easy,64,1152,['c'],1,left,['1'],6,445,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,6,5,main,hard,average,32,1251,['n'],1,right,['2'],5,307,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,7,5,main,hard,easy,17,1185,['n'],1,right,['2'],5,641,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,8,5,main,hard,hard,43,3271,['n'],0,left,['9'],2,3757,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,9,5,main,hard,average,46,2487,['c'],1,left,['3'],4,1033,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,10,5,main,hard,hard,37,1286,['n'],1,right,['1'],6,549,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,11,5,main,hard,average,31,1152,['n'],1,right,['2'],5,411,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,12,5,main,hard,hard,38,1303,['n'],1,right,['3'],4,1377,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,13,5,main,hard,hard,37,1336,['n'],1,right,['8'],3,717,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,14,5,main,hard,average,47,1052,['c'],1,left,['2'],5,304,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,15,5,main,hard,easy,16,852,['n'],1,right,['1'],6,556,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,16,5,main,hard,hard,44,2369,['n'],0,left,['8'],3,1584,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,17,5,main,hard,easy,61,1953,['c'],1,left,['1'],6,347,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,18,5,main,hard,hard,45,1319,['n'],0,left,['2'],5,258,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,19,5,main,hard,average,34,1853,['n'],1,right,['3'],4,503,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,20,5,main,hard,average,33,902,['n'],1,right,['1'],6,377,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,21,5,main,hard,hard,43,2120,['n'],0,left,['3'],4,1823,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,22,5,main,hard,hard,35,1536,['c'],0,right,['3'],4,433,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,23,5,main,hard,average,31,1036,['n'],1,right,['1'],6,272,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,24,5,main,hard,easy,64,919,['c'],1,left,['1'],6,347,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,25,5,main,hard,hard,39,1403,['n'],1,right,['3'],4,239,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,26,5,main,hard,average,31,1085,['n'],1,right,['1'],6,212,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,27,5,main,hard,easy,15,802,['n'],1,right,['1'],6,182,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,28,5,main,hard,hard,38,1986,['n'],1,right,['2'],5,393,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,29,5,main,hard,hard,44,1086,['c'],1,left,['2'],5,248,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,30,5,main,hard,hard,41,869,['n'],0,left,['2'],5,517,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,31,5,main,hard,hard,43,1469,['c'],1,left,['2'],5,223,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,32,5,main,hard,easy,19,719,['n'],1,right,['1'],6,245,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,33,5,main,hard,hard,43,1720,['c'],1,left,['2'],5,240,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,34,5,main,hard,easy,17,902,['n'],1,right,['1'],6,301,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,35,5,main,hard,easy,16,685,['n'],1,right,['1'],6,256,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,36,5,main,hard,hard,42,1453,['c'],1,left,['3'],4,438,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,37,5,main,hard,average,32,818,['n'],1,right,['1'],6,238,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,38,5,main,hard,easy,64,853,['c'],1,left,['1'],6,269,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,39,5,main,hard,hard,36,868,['n'],1,right,['2'],5,185,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,40,5,main,hard,average,46,902,['n'],0,left,['1'],6,40,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,41,5,main,hard,hard,36,702,['n'],1,right,['1'],6,390,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,42,5,main,hard,average,50,1135,['c'],1,left,['3'],4,291,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,43,5,main,hard,average,33,785,['n'],1,right,['1'],6,259,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,44,5,main,hard,hard,41,1670,['c'],1,left,['3'],4,623,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,45,5,main,hard,hard,37,835,['n'],1,right,['2'],5,991,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,46,5,main,hard,average,32,819,['n'],1,right,['1'],6,481,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,47,5,main,hard,average,49,1053,['c'],1,left,['2'],5,221,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,48,5,main,hard,easy,62,951,['c'],1,left,['1'],6,265,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,49,5,main,hard,average,50,1318,['c'],1,left,['2'],5,148,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,50,5,main,hard,easy,65,769,['c'],1,left,['1'],6,233,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,51,5,main,hard,average,46,1720,['c'],1,left,['3'],4,852,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,52,5,main,hard,easy,61,768,['c'],1,left,['1'],6,238,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,53,5,main,hard,easy,15,1119,['n'],1,right,['1'],6,50,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,54,5,main,hard,average,47,1487,['c'],1,left,['3'],4,30,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,55,5,main,hard,average,48,1086,['c'],1,left,['2'],5,220,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,56,5,main,hard,average,46,970,['n'],0,left,['2'],5,199,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,57,5,main,hard,hard,43,919,['c'],1,left,['2'],5,84,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,58,5,main,hard,average,34,735,['n'],1,right,['1'],6,446,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,59,5,main,hard,average,49,1053,['c'],1,left,['1'],6,236,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,60,5,main,hard,average,31,819,['n'],1,right,['1'],6,61,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,61,5,main,hard,easy,18,802,['n'],1,right,['1'],6,197,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,62,5,main,hard,easy,15,668,['n'],1,right,['1'],6,157,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,63,5,main,hard,easy,17,736,['n'],1,right,['1'],6,388,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,64,5,main,hard,average,49,1186,['c'],1,left,['1'],6,271,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,65,5,main,hard,easy,63,918,['c'],1,left,['1'],6,314,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,66,5,main,hard,easy,16,902,['n'],1,right,['1'],6,244,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,67,5,main,hard,easy,62,885,['c'],1,left,['1'],6,289,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,68,5,main,hard,hard,37,1069,['n'],1,right,['2'],5,229,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,69,5,main,hard,easy,18,719,['n'],1,right,['1'],6,266,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,70,5,main,hard,hard,36,1052,['n'],1,right,['2'],5,192,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,71,5,main,hard,average,33,853,['n'],1,right,['1'],6,657,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,0,6,main,hard,average,49,1703,['c'],1,left,['2'],5,1958,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,1,6,main,hard,average,49,1603,['c'],1,left,['1'],6,224,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,2,6,main,hard,average,31,769,['n'],1,right,['2'],5,227,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,3,6,main,hard,hard,38,935,['n'],1,right,['3'],4,335,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,4,6,main,hard,easy,61,936,['c'],1,left,['1'],6,838,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,5,6,main,hard,hard,35,718,['n'],1,right,['2'],5,178,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,6,6,main,hard,easy,16,869,['n'],1,right,['1'],6,579,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,7,6,main,hard,hard,45,951,['n'],0,left,['2'],5,225,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,8,6,main,hard,easy,16,767,['n'],1,right,['1'],6,403,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,9,6,main,hard,easy,64,852,['c'],1,left,['1'],6,171,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,10,6,main,hard,average,33,886,['n'],1,right,['1'],6,412,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,11,6,main,hard,easy,16,769,['n'],1,right,['1'],6,247,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,12,6,main,hard,easy,16,768,['n'],1,right,['1'],6,345,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,13,6,main,hard,hard,42,1820,['c'],1,left,['3'],4,428,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,14,6,main,hard,hard,38,1353,['n'],1,right,['3'],4,351,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,15,6,main,hard,easy,16,586,['n'],1,right,['1'],6,292,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,16,6,main,hard,hard,35,919,['n'],1,right,['2'],5,270,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,17,6,main,hard,hard,42,1819,['n'],0,left,['3'],4,804,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,18,6,main,hard,easy,15,785,['n'],1,right,['1'],6,223,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,19,6,main,hard,hard,43,2153,['n'],0,left,['3'],4,345,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,20,6,main,hard,average,32,4021,['n'],1,right,['3'],4,322,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,21,6,main,hard,average,46,1487,['c'],1,left,['3'],4,388,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,22,6,main,hard,hard,35,1854,['c'],0,right,['3'],4,340,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,23,6,main,hard,hard,43,935,['n'],0,left,['2'],5,299,,,,,,,,,16,18,Vrouw,Rechts,
,dotcolour,24,6,main,hard,hard,44,1503,['c'],1,left,['3'],4,252,,,,,,,,,16,18,Vrouw,Rechts,
