starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotnumber,9,1,training,average,average,39,50,685,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,10,1,training,average,average,50,39,586,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,11,1,training,average,average,50,37,768,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,12,1,training,average,average,36,50,619,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,13,1,training,average,average,62,50,534,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,14,1,training,average,average,63,50,617,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,15,1,training,average,average,36,50,518,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,16,1,training,average,average,50,64,718,['c'],0,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,17,1,training,average,average,50,65,502,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,18,1,training,average,average,50,62,736,['c'],0,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,19,1,training,average,average,50,65,568,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,20,1,training,average,average,64,50,501,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,21,1,training,average,average,50,65,486,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,22,1,training,average,average,35,50,518,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,23,1,training,average,average,50,38,485,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,0,2,training,average,average,50,39,769,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,1,2,training,average,average,39,50,451,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,2,2,training,average,average,50,38,502,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,3,2,training,average,average,61,50,669,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,4,2,training,average,average,50,35,552,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,5,2,training,average,average,39,50,451,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,6,2,training,average,average,50,37,585,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,7,2,training,average,average,50,63,552,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,8,2,training,average,average,50,62,701,['c'],0,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,9,2,training,average,average,37,50,535,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,10,2,training,average,average,50,63,485,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,11,2,training,average,average,64,50,584,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,12,2,training,average,average,62,50,534,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,13,2,training,average,average,61,50,718,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,14,2,training,average,average,39,50,568,['c'],0,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,15,2,training,average,average,50,63,468,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,16,2,training,average,average,50,61,519,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,17,2,training,average,average,36,50,469,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,18,2,training,average,average,65,50,418,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,19,2,training,average,average,65,50,468,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,20,2,training,average,average,50,64,552,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,21,2,training,average,average,50,38,484,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,22,2,training,average,average,38,50,535,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,23,2,training,average,average,50,39,685,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,0,3,training,average,average,61,50,669,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,1,3,training,average,average,50,62,636,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,2,3,training,average,average,50,37,485,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,3,3,training,average,average,50,36,519,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,4,3,training,average,average,50,38,485,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,5,3,training,average,average,36,50,418,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,6,3,training,average,average,50,61,519,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,7,3,training,average,average,50,36,419,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,8,3,training,average,average,62,50,418,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,9,3,training,average,average,36,50,335,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,10,3,training,average,average,50,37,468,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,11,3,training,average,average,50,61,504,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,12,3,training,average,average,65,50,419,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,13,3,training,average,average,61,50,568,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,14,3,training,average,average,50,38,435,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,15,3,training,average,average,63,50,868,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,16,3,training,average,average,50,63,669,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,17,3,training,average,average,50,63,502,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,18,3,training,average,average,50,63,534,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,19,3,training,average,average,36,50,519,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,20,3,training,average,average,39,50,434,['c'],0,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,21,3,training,average,average,39,50,368,['c'],0,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,22,3,training,average,average,36,50,485,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,23,3,training,average,average,64,50,634,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,0,4,training,average,average,50,39,602,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,1,4,training,average,average,62,50,484,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,2,4,training,average,average,36,50,435,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,3,4,training,average,average,50,38,534,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,4,4,training,average,average,50,36,485,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,5,4,training,average,average,50,64,485,['c'],0,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,6,4,training,average,average,50,38,385,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,7,4,training,average,average,50,61,384,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,8,4,training,average,average,50,64,435,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,9,4,training,average,average,50,36,400,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,10,4,training,average,average,38,50,468,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,11,4,training,average,average,50,64,584,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,12,4,training,average,average,39,50,669,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,13,4,training,average,average,61,50,386,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,14,4,training,average,average,64,50,402,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,15,4,training,average,average,35,50,385,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,16,4,training,average,average,38,50,468,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,17,4,training,average,average,63,50,484,['n'],0,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,18,4,training,average,average,63,50,368,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,19,4,training,average,average,65,50,351,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,20,4,training,average,average,50,62,335,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,21,4,training,average,average,50,36,435,['c'],1,left,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,22,4,training,average,average,50,64,802,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,23,4,training,average,average,36,50,586,['n'],1,right,none,-99,-99,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,0,5,main,average,easy,50,73,919,['n'],1,right,['1'],6,896,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,1,5,main,average,easy,50,74,885,['n'],1,right,['2'],5,339,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,2,5,main,average,hard,50,49,2453,['c'],1,left,['8'],3,973,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,3,5,main,average,easy,50,72,1320,['n'],1,right,['8'],3,827,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,4,5,main,average,hard,50,48,1569,['n'],0,left,['3'],4,2213,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,5,5,main,average,hard,52,50,1618,['c'],1,left,['2'],5,901,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,6,5,main,average,hard,50,49,752,['c'],1,left,['1'],6,333,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,7,5,main,average,average,39,50,752,['n'],1,right,['0'],1,413,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,8,5,main,average,average,50,62,885,['c'],0,right,['8'],3,260,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,9,5,main,average,easy,28,50,435,['n'],1,right,['1'],6,292,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,10,5,main,average,easy,25,50,1352,['n'],1,right,['3'],4,317,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,11,5,main,average,average,63,50,919,['c'],1,left,['9'],2,278,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,12,5,main,average,average,50,35,1351,['c'],1,left,['1'],6,240,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,13,5,main,average,easy,75,50,1202,['c'],1,left,['1'],6,241,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,14,5,main,average,average,35,50,1619,['n'],1,right,['9'],2,321,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,15,5,main,average,easy,50,72,986,['n'],1,right,['1'],6,248,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,16,5,main,average,easy,26,50,1286,['n'],1,right,['3'],4,565,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,17,5,main,average,average,50,62,1069,['n'],1,right,['2'],5,286,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,18,5,main,average,easy,50,29,918,['c'],1,left,['1'],6,265,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,19,5,main,average,easy,74,50,884,['c'],1,left,['1'],6,262,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,20,5,main,average,easy,25,50,1035,['n'],1,right,['3'],4,525,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,21,5,main,average,hard,50,47,1235,['n'],0,left,['9'],2,369,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,22,5,main,average,average,50,64,601,['c'],0,right,['1'],6,262,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,23,5,main,average,average,38,50,519,['n'],1,right,['1'],6,450,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,24,5,main,average,average,63,50,752,['n'],0,left,['3'],4,429,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,25,5,main,average,easy,25,50,935,['n'],1,right,['2'],5,386,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,26,5,main,average,hard,47,50,952,['n'],1,right,['1'],6,279,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,27,5,main,average,average,64,50,600,['c'],1,left,['2'],5,399,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,28,5,main,average,easy,74,50,635,['c'],1,left,['8'],3,448,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,29,5,main,average,hard,50,53,802,['n'],1,right,['1'],6,233,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,30,5,main,average,hard,54,50,1886,['c'],1,left,['3'],4,574,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,31,5,main,average,easy,72,50,1787,['n'],0,left,['9'],2,250,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,32,5,main,average,average,50,37,902,['c'],1,left,['3'],4,279,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,33,5,main,average,hard,50,49,869,['n'],0,left,['1'],6,260,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,34,5,main,average,hard,54,50,1168,['c'],1,left,['9'],2,390,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,35,5,main,average,hard,50,53,1019,['n'],1,right,['0'],1,248,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,36,5,main,average,easy,50,26,919,['c'],1,left,['2'],5,485,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,37,5,main,average,average,50,35,1536,['c'],1,left,['1'],6,222,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,38,5,main,average,hard,52,50,685,['n'],0,left,['3'],4,309,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,39,5,main,average,average,50,36,1002,['c'],1,left,['1'],6,252,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,40,5,main,average,hard,50,54,552,['c'],0,right,['2'],5,215,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,41,5,main,average,easy,71,50,402,['c'],1,left,['9'],2,233,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,42,5,main,average,hard,50,52,634,['c'],0,right,['1'],6,226,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,43,5,main,average,hard,50,46,635,['c'],1,left,['9'],2,571,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,44,5,main,average,hard,45,50,1036,['c'],0,right,['8'],3,277,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,45,5,main,average,easy,50,73,551,['c'],0,right,['1'],6,239,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,46,5,main,average,easy,73,50,701,['c'],1,left,['1'],6,277,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,47,5,main,average,average,50,64,901,['c'],0,right,['0'],1,6866,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,48,5,main,average,average,63,50,769,['c'],1,left,['3'],4,229,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,49,5,main,average,hard,49,50,2203,['n'],1,right,['2'],5,2686,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,50,5,main,average,hard,54,50,1503,['c'],1,left,['0'],1,239,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,51,5,main,average,easy,50,73,1852,['c'],0,right,['3'],4,1573,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,52,5,main,average,average,39,50,1119,['n'],1,right,['1'],6,243,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,53,5,main,average,hard,49,50,1435,['c'],0,right,['3'],4,347,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,54,5,main,average,average,64,50,935,['c'],1,left,['2'],5,515,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,55,5,main,average,hard,50,53,969,['n'],1,right,['3'],4,290,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,56,5,main,average,easy,50,27,785,['c'],1,left,['1'],6,274,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,57,5,main,average,easy,50,28,1551,['c'],1,left,['8'],3,244,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,58,5,main,average,average,38,50,318,['c'],0,right,['1'],6,249,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,59,5,main,average,hard,48,50,1186,['n'],1,right,['3'],4,362,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,60,5,main,average,easy,50,27,1152,['c'],1,left,['2'],5,265,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,61,5,main,average,hard,50,54,1486,['n'],1,right,['2'],5,653,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,62,5,main,average,easy,29,50,852,['n'],1,right,['2'],5,251,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,63,5,main,average,average,36,50,651,['n'],1,right,['1'],6,242,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,64,5,main,average,average,50,35,518,['c'],1,left,['3'],4,287,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,65,5,main,average,average,50,63,435,['n'],1,right,['1'],6,222,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,66,5,main,average,hard,45,50,717,['n'],1,right,['3'],4,227,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,67,5,main,average,average,50,63,501,['n'],1,right,['0'],1,290,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,68,5,main,average,hard,55,50,985,['c'],1,left,['3'],4,234,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,69,5,main,average,easy,50,25,735,['c'],1,left,['1'],6,238,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,70,5,main,average,average,65,50,635,['c'],1,left,['1'],6,279,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,71,5,main,average,average,50,37,818,['c'],1,left,['8'],3,230,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,0,6,main,average,average,50,65,1069,['n'],1,right,['2'],5,876,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,1,6,main,average,easy,50,73,736,['n'],1,right,['2'],5,230,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,2,6,main,average,average,65,50,584,['c'],1,left,['1'],6,241,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,3,6,main,average,easy,50,27,868,['c'],1,left,['3'],4,496,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,4,6,main,average,average,63,50,702,['c'],1,left,['9'],2,507,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,5,6,main,average,average,37,50,1118,['c'],0,right,['2'],5,69,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,6,6,main,average,easy,75,50,635,['n'],0,left,['3'],4,244,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,7,6,main,average,average,65,50,485,['c'],1,left,['1'],6,194,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,8,6,main,average,hard,50,47,752,['n'],0,left,['2'],5,440,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,9,6,main,average,average,50,36,685,['c'],1,left,['1'],6,294,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,10,6,main,average,hard,50,49,1253,['n'],0,left,['8'],3,1091,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,11,6,main,average,average,50,36,1102,['c'],1,left,['2'],5,502,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,12,6,main,average,average,36,50,1018,['n'],1,right,['8'],3,388,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,13,6,main,average,hard,49,50,1352,['c'],0,right,['3'],4,360,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,14,6,main,average,average,50,35,5656,['c'],1,left,['2'],5,286,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,15,6,main,average,easy,50,72,318,['n'],1,right,['8'],3,290,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,16,6,main,average,easy,50,29,2137,['c'],1,left,['2'],5,1259,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,17,6,main,average,easy,50,26,1119,['c'],1,left,['3'],4,261,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,18,6,main,average,average,50,62,652,['n'],1,right,['8'],3,284,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,19,6,main,average,easy,29,50,635,['n'],1,right,['8'],3,227,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,20,6,main,average,average,35,50,569,['n'],1,right,['2'],5,751,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,21,6,main,average,easy,50,73,1119,['c'],0,right,['3'],4,590,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,22,6,main,average,hard,50,53,985,['n'],1,right,['2'],5,393,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,23,6,main,average,easy,72,50,451,['c'],1,left,['2'],5,211,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,24,6,main,average,average,37,50,335,['n'],1,right,['8'],3,234,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,25,6,main,average,hard,45,50,470,['c'],0,right,['2'],5,217,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,26,6,main,average,easy,50,28,717,['c'],1,left,['3'],4,286,,,,,,,,32,18,Vrouw,Rechts,
,dotnumber,27,6,main,average,easy,28,50,652,['n'],1,right,['3'],4,276,,,,,,,,32,18,Vrouw,Rechts,
