starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotnumber,18,1,training,hard,hard,50,51,819,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,19,1,training,hard,hard,50,53,518,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,20,1,training,hard,hard,48,50,551,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,21,1,training,hard,hard,50,48,852,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,22,1,training,hard,hard,48,50,617,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,23,1,training,hard,hard,50,48,635,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,0,2,training,hard,hard,55,50,569,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,1,2,training,hard,hard,50,49,502,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,2,2,training,hard,hard,48,50,1236,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,3,2,training,hard,hard,50,54,735,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,4,2,training,hard,hard,50,51,518,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,5,2,training,hard,hard,50,48,519,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,6,2,training,hard,hard,55,50,584,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,7,2,training,hard,hard,50,52,552,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,8,2,training,hard,hard,50,49,518,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,9,2,training,hard,hard,50,54,884,['c'],0,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,10,2,training,hard,hard,50,52,584,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,11,2,training,hard,hard,50,54,552,['c'],0,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,12,2,training,hard,hard,49,50,734,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,13,2,training,hard,hard,51,50,602,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,14,2,training,hard,hard,50,48,635,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,15,2,training,hard,hard,46,50,618,['c'],0,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,16,2,training,hard,hard,50,45,768,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,17,2,training,hard,hard,46,50,1001,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,18,2,training,hard,hard,53,50,768,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,19,2,training,hard,hard,54,50,385,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,20,2,training,hard,hard,53,50,335,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,21,2,training,hard,hard,48,50,284,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,22,2,training,hard,hard,48,50,435,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,23,2,training,hard,hard,50,46,140,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,0,3,training,hard,hard,50,52,535,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,1,3,training,hard,hard,50,48,552,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,2,3,training,hard,hard,49,50,435,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,3,3,training,hard,hard,53,50,702,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,4,3,training,hard,hard,50,46,585,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,5,3,training,hard,hard,49,50,585,['c'],0,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,6,3,training,hard,hard,52,50,517,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,7,3,training,hard,hard,55,50,535,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,8,3,training,hard,hard,48,50,586,['c'],0,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,9,3,training,hard,hard,50,54,368,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,10,3,training,hard,hard,55,50,452,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,11,3,training,hard,hard,52,50,935,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,12,3,training,hard,hard,46,50,417,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,13,3,training,hard,hard,50,54,568,['c'],0,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,14,3,training,hard,hard,50,55,502,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,15,3,training,hard,hard,48,50,434,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,16,3,training,hard,hard,50,47,635,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,17,3,training,hard,hard,50,51,319,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,18,3,training,hard,hard,50,48,384,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,19,3,training,hard,hard,50,46,418,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,20,3,training,hard,hard,50,54,402,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,21,3,training,hard,hard,51,50,351,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,22,3,training,hard,hard,50,48,368,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,23,3,training,hard,hard,48,50,369,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,0,4,training,hard,hard,47,50,652,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,1,4,training,hard,hard,50,55,418,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,2,4,training,hard,hard,50,51,736,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,3,4,training,hard,hard,50,55,718,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,4,4,training,hard,hard,53,50,718,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,5,4,training,hard,hard,45,50,836,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,6,4,training,hard,hard,50,46,1336,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,7,4,training,hard,hard,52,50,768,['c'],1,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,8,4,training,hard,hard,50,49,1135,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,9,4,training,hard,hard,50,48,869,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,10,4,training,hard,hard,50,55,617,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,11,4,training,hard,hard,48,50,652,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,12,4,training,hard,hard,50,54,485,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,13,4,training,hard,hard,50,49,635,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,14,4,training,hard,hard,45,50,584,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,15,4,training,hard,hard,48,50,719,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,16,4,training,hard,hard,50,49,501,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,17,4,training,hard,hard,48,50,568,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,18,4,training,hard,hard,50,45,569,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,19,4,training,hard,hard,55,50,601,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,20,4,training,hard,hard,50,53,1051,['n'],1,right,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,21,4,training,hard,hard,53,50,418,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,22,4,training,hard,hard,51,50,451,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,23,4,training,hard,hard,51,50,484,['n'],0,left,none,-99,-99,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,0,5,main,hard,average,39,50,1852,['n'],1,right,['9'],5,1234,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,1,5,main,hard,easy,29,50,601,['n'],1,right,['0'],6,403,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,2,5,main,hard,easy,50,26,551,['c'],1,left,['0'],6,328,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,3,5,main,hard,easy,50,74,918,['n'],1,right,['0'],6,641,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,4,5,main,hard,hard,50,49,1635,['n'],0,left,['9'],5,385,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,5,5,main,hard,hard,51,50,518,['n'],0,left,['3'],3,344,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,6,5,main,hard,easy,71,50,868,['c'],1,left,['0'],6,1634,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,7,5,main,hard,hard,50,55,652,['n'],1,right,['9'],5,353,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,8,5,main,hard,easy,25,50,552,['n'],1,right,['0'],6,440,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,9,5,main,hard,easy,50,26,484,['c'],1,left,['9'],5,270,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,10,5,main,hard,easy,72,50,1236,['c'],1,left,['0'],6,317,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,11,5,main,hard,average,50,36,702,['c'],1,left,['0'],6,543,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,12,5,main,hard,average,36,50,734,['n'],1,right,['0'],6,280,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,13,5,main,hard,hard,50,49,735,['n'],0,left,['0'],6,330,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,14,5,main,hard,average,36,50,836,['n'],1,right,['0'],6,215,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,15,5,main,hard,hard,52,50,802,['n'],0,left,['0'],6,393,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,16,5,main,hard,easy,26,50,468,['n'],1,right,['0'],6,387,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,17,5,main,hard,average,64,50,1135,['c'],1,left,['9'],5,289,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,18,5,main,hard,average,64,50,734,['c'],1,left,['9'],5,227,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,19,5,main,hard,average,50,36,868,['c'],1,left,['8'],4,258,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,20,5,main,hard,easy,50,73,669,['n'],1,right,['0'],6,265,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,21,5,main,hard,hard,53,50,2120,['c'],1,left,['8'],4,499,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,22,5,main,hard,average,38,50,636,['n'],1,right,['0'],6,241,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,23,5,main,hard,average,50,39,719,['c'],1,left,['0'],6,406,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,24,5,main,hard,easy,74,50,1601,['c'],1,left,['8'],4,368,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,25,5,main,hard,average,61,50,668,['c'],1,left,['8'],4,2242,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,26,5,main,hard,average,50,64,685,['n'],1,right,['9'],5,358,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,27,5,main,hard,hard,50,49,718,['c'],1,left,['9'],5,230,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,28,5,main,hard,hard,51,50,951,['n'],0,left,['9'],5,275,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,29,5,main,hard,easy,50,74,652,['n'],1,right,['0'],6,3433,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,30,5,main,hard,hard,48,50,768,['n'],1,right,['9'],5,649,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,31,5,main,hard,hard,49,50,634,['n'],1,right,['9'],5,369,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,32,5,main,hard,hard,45,50,1202,['c'],0,right,['9'],5,285,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,33,5,main,hard,hard,51,50,668,['n'],0,left,['0'],6,338,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,34,5,main,hard,hard,48,50,2353,['c'],0,right,['8'],4,288,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,35,5,main,hard,average,38,50,502,['n'],1,right,['9'],5,812,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,36,5,main,hard,easy,71,50,769,['c'],1,left,['0'],6,1016,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,37,5,main,hard,hard,50,54,768,['n'],1,right,['9'],5,298,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,38,5,main,hard,hard,50,47,634,['c'],1,left,['9'],5,224,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,39,5,main,hard,easy,50,27,669,['c'],1,left,['0'],6,360,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,40,5,main,hard,average,50,62,1253,['n'],1,right,['0'],6,707,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,41,5,main,hard,hard,50,49,835,['n'],0,left,['9'],5,320,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,42,5,main,hard,average,50,37,1586,['c'],1,left,['9'],5,334,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,43,5,main,hard,easy,50,25,1136,['c'],1,left,['9'],5,1054,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,44,5,main,hard,average,63,50,935,['c'],1,left,['9'],5,393,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,45,5,main,hard,average,65,50,1336,['n'],0,left,['8'],4,254,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,46,5,main,hard,easy,50,71,802,['n'],1,right,['0'],6,175,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,47,5,main,hard,hard,47,50,801,['n'],1,right,['9'],5,228,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,48,5,main,hard,easy,28,50,752,['n'],1,right,['0'],6,248,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,49,5,main,hard,average,50,64,735,['n'],1,right,['0'],6,12,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,50,5,main,hard,average,50,61,685,['n'],1,right,['0'],6,380,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,51,5,main,hard,average,36,50,669,['n'],1,right,['9'],5,2109,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,52,5,main,hard,hard,55,50,802,['n'],0,left,['0'],6,547,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,53,5,main,hard,easy,74,50,1453,['c'],1,left,['9'],5,205,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,54,5,main,hard,hard,50,52,634,['n'],1,right,['9'],5,215,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,55,5,main,hard,easy,29,50,885,['n'],1,right,['0'],6,614,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,56,5,main,hard,average,50,61,667,['n'],1,right,['8'],4,1838,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,57,5,main,hard,hard,50,52,902,['n'],1,right,['9'],5,586,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,58,5,main,hard,average,61,50,1620,['c'],1,left,['8'],4,396,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,59,5,main,hard,hard,50,55,669,['n'],1,right,['8'],4,573,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,60,5,main,hard,average,50,38,568,['n'],0,left,['9'],5,859,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,61,5,main,hard,easy,50,27,852,['c'],1,left,['0'],6,1425,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,62,5,main,hard,easy,50,28,601,['c'],1,left,['9'],5,794,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,63,5,main,hard,average,50,64,670,['n'],1,right,['8'],4,299,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,64,5,main,hard,easy,50,71,451,['n'],1,right,['0'],6,216,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,65,5,main,hard,easy,71,50,702,['c'],1,left,['9'],5,654,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,66,5,main,hard,easy,29,50,652,['n'],1,right,['0'],6,517,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,67,5,main,hard,average,50,39,617,['n'],0,left,['8'],4,851,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,68,5,main,hard,easy,50,71,535,['n'],1,right,['0'],6,918,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,69,5,main,hard,hard,48,50,1069,['n'],1,right,['0'],6,257,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,70,5,main,hard,hard,50,51,735,['n'],1,right,['0'],6,245,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,71,5,main,hard,hard,50,45,551,['n'],0,left,['8'],4,560,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,0,6,main,hard,average,50,37,1120,['c'],1,left,['8'],4,425,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,1,6,main,hard,easy,72,50,752,['c'],1,left,['8'],4,1077,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,2,6,main,hard,hard,47,50,536,['n'],1,right,['9'],5,383,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,3,6,main,hard,hard,51,50,600,['n'],0,left,['8'],4,243,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,4,6,main,hard,hard,50,49,618,['n'],0,left,['9'],5,1468,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,5,6,main,hard,average,36,50,902,['n'],1,right,['9'],5,199,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,6,6,main,hard,hard,52,50,668,['n'],0,left,['9'],5,239,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,7,6,main,hard,easy,50,25,818,['c'],1,left,['9'],5,257,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,8,6,main,hard,average,64,50,719,['c'],1,left,['9'],5,405,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,9,6,main,hard,easy,74,50,1053,['c'],1,left,['9'],5,182,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,10,6,main,hard,easy,29,50,985,['n'],1,right,['0'],6,450,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,11,6,main,hard,average,35,50,552,['n'],1,right,['9'],5,549,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,12,6,main,hard,hard,50,46,651,['n'],0,left,['9'],5,192,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,13,6,main,hard,average,50,38,618,['c'],1,left,['9'],5,443,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,14,6,main,hard,easy,50,71,585,['n'],1,right,['0'],6,189,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,15,6,main,hard,average,50,36,1085,['c'],1,left,['8'],4,230,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,16,6,main,hard,easy,50,73,585,['n'],1,right,['9'],5,1104,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,17,6,main,hard,hard,54,50,701,['n'],0,left,['9'],5,227,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,18,6,main,hard,average,62,50,1169,['n'],0,left,['9'],5,518,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,19,6,main,hard,average,36,50,635,['n'],1,right,['9'],5,499,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,20,6,main,hard,hard,50,47,552,['n'],0,left,['9'],5,388,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,21,6,main,hard,easy,29,50,751,['n'],1,right,['0'],6,305,,,,,,,,47,18,Vrouw,Rechts,
,dotnumber,22,6,main,hard,average,35,50,550,['n'],1,right,['9'],5,267,,,,,,,,47,18,Vrouw,Rechts,
