starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotcolour,9,1,training,hard,hard,37,1352,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,10,1,training,hard,hard,44,901,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,11,1,training,hard,hard,37,868,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,12,1,training,hard,hard,41,902,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,13,1,training,hard,hard,41,636,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,14,1,training,hard,hard,43,735,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,15,1,training,hard,hard,43,1369,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,16,1,training,hard,hard,42,1403,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,17,1,training,hard,hard,44,868,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,18,1,training,hard,hard,39,718,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,19,1,training,hard,hard,45,1235,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,20,1,training,hard,hard,38,5273,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,21,1,training,hard,hard,45,6258,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,22,1,training,hard,hard,42,901,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,23,1,training,hard,hard,39,1503,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,0,2,training,hard,hard,36,2670,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,1,2,training,hard,hard,45,785,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,2,2,training,hard,hard,36,919,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,3,2,training,hard,hard,35,1235,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,4,2,training,hard,hard,41,702,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,5,2,training,hard,hard,38,785,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,6,2,training,hard,hard,43,701,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,7,2,training,hard,hard,37,803,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,8,2,training,hard,hard,35,1452,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,9,2,training,hard,hard,42,2119,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,10,2,training,hard,hard,37,2737,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,11,2,training,hard,hard,43,1903,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,12,2,training,hard,hard,42,868,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,13,2,training,hard,hard,35,819,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,14,2,training,hard,hard,41,1169,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,15,2,training,hard,hard,35,1336,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,16,2,training,hard,hard,35,1437,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,17,2,training,hard,hard,42,4322,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,18,2,training,hard,hard,43,1635,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,19,2,training,hard,hard,39,2020,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,20,2,training,hard,hard,42,2003,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,21,2,training,hard,hard,41,918,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,22,2,training,hard,hard,38,1002,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,23,2,training,hard,hard,41,919,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,0,3,training,hard,hard,43,1336,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,1,3,training,hard,hard,36,902,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,2,3,training,hard,hard,41,1052,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,3,3,training,hard,hard,36,986,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,4,3,training,hard,hard,44,1019,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,5,3,training,hard,hard,41,1052,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,6,3,training,hard,hard,43,919,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,7,3,training,hard,hard,42,785,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,8,3,training,hard,hard,41,886,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,9,3,training,hard,hard,44,1401,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,10,3,training,hard,hard,39,902,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,11,3,training,hard,hard,39,768,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,12,3,training,hard,hard,35,1052,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,13,3,training,hard,hard,45,885,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,14,3,training,hard,hard,38,1436,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,15,3,training,hard,hard,39,1536,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,16,3,training,hard,hard,35,1503,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,17,3,training,hard,hard,43,1486,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,18,3,training,hard,hard,45,919,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,19,3,training,hard,hard,39,2287,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,20,3,training,hard,hard,44,1135,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,21,3,training,hard,hard,37,1537,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,22,3,training,hard,hard,37,1987,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,23,3,training,hard,hard,36,851,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,0,4,training,hard,hard,36,2019,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,1,4,training,hard,hard,44,1703,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,2,4,training,hard,hard,45,1753,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,3,4,training,hard,hard,43,1169,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,4,4,training,hard,hard,41,1369,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,5,4,training,hard,hard,44,902,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,6,4,training,hard,hard,39,1053,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,7,4,training,hard,hard,36,852,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,8,4,training,hard,hard,44,785,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,9,4,training,hard,hard,37,1202,['c'],0,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,10,4,training,hard,hard,42,1202,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,11,4,training,hard,hard,44,1219,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,12,4,training,hard,hard,37,985,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,13,4,training,hard,hard,44,918,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,14,4,training,hard,hard,41,1252,['n'],0,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,15,4,training,hard,hard,42,1119,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,16,4,training,hard,hard,37,802,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,17,4,training,hard,hard,45,851,['c'],1,left,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,18,4,training,hard,hard,39,752,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,19,4,training,hard,hard,36,768,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,20,4,training,hard,hard,36,1369,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,21,4,training,hard,hard,37,820,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,22,4,training,hard,hard,37,1269,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,23,4,training,hard,hard,39,869,['n'],1,right,none,-99,-99,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,0,5,main,hard,average,32,2186,['n'],1,right,['9'],5,6506,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,1,5,main,hard,easy,62,2020,['c'],1,left,['0'],6,1064,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,2,5,main,hard,average,48,3304,['c'],1,left,['3'],3,3393,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,3,5,main,hard,average,30,3488,['n'],1,right,['3'],3,1875,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,4,5,main,hard,hard,44,3070,['c'],1,left,['9'],5,1411,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,5,5,main,hard,hard,36,1018,['n'],1,right,['9'],5,764,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,6,5,main,hard,easy,17,1920,['n'],1,right,['0'],6,585,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,7,5,main,hard,easy,17,2320,['c'],0,right,['1'],1,781,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,8,5,main,hard,easy,17,985,['n'],1,right,['0'],6,720,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,9,5,main,hard,hard,41,2253,['c'],1,left,['2'],2,722,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,10,5,main,hard,average,49,1519,['c'],1,left,['8'],4,4226,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,11,5,main,hard,average,49,1369,['c'],1,left,['8'],4,472,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,12,5,main,hard,average,46,1453,['c'],1,left,['9'],5,421,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,13,5,main,hard,hard,45,2553,['c'],1,left,['8'],4,406,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,14,5,main,hard,hard,45,1070,['c'],1,left,['9'],5,374,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,15,5,main,hard,hard,39,952,['n'],1,right,['9'],5,475,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,16,5,main,hard,hard,41,1453,['n'],0,left,['8'],4,504,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,17,5,main,hard,easy,19,852,['n'],1,right,['0'],6,444,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,18,5,main,hard,easy,18,1003,['n'],1,right,['0'],6,732,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,19,5,main,hard,hard,38,919,['n'],1,right,['9'],5,724,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,20,5,main,hard,hard,38,936,['n'],1,right,['9'],5,635,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,21,5,main,hard,average,34,869,['n'],1,right,['8'],4,393,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,22,5,main,hard,average,50,869,['c'],1,left,['2'],2,353,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,23,5,main,hard,hard,35,1218,['n'],1,right,['8'],4,1372,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,24,5,main,hard,easy,19,769,['n'],1,right,['0'],6,352,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,25,5,main,hard,average,30,935,['n'],1,right,['0'],6,471,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,26,5,main,hard,hard,38,1803,['n'],1,right,['9'],5,293,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,27,5,main,hard,hard,35,1252,['c'],0,right,['3'],3,370,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,28,5,main,hard,average,32,1369,['c'],0,right,['3'],3,374,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,29,5,main,hard,easy,61,935,['c'],1,left,['1'],1,604,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,30,5,main,hard,average,49,835,['c'],1,left,['2'],2,604,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,31,5,main,hard,average,46,2353,['c'],1,left,['9'],5,559,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,32,5,main,hard,easy,63,1035,['c'],1,left,['0'],6,361,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,33,5,main,hard,hard,36,1854,['n'],1,right,['9'],5,907,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,34,5,main,hard,average,31,786,['n'],1,right,['8'],4,368,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,35,5,main,hard,average,48,903,['c'],1,left,['9'],5,888,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,36,5,main,hard,hard,36,1102,['n'],1,right,['8'],4,386,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,37,5,main,hard,easy,61,1353,['c'],1,left,['0'],6,326,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,38,5,main,hard,average,33,786,['n'],1,right,['9'],5,340,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,39,5,main,hard,easy,62,1002,['c'],1,left,['0'],6,617,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,40,5,main,hard,hard,42,1837,['c'],1,left,['8'],4,688,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,41,5,main,hard,average,46,1036,['c'],1,left,['9'],5,309,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,42,5,main,hard,easy,16,1285,['n'],1,right,['0'],6,1631,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,43,5,main,hard,hard,43,1803,['c'],1,left,['8'],4,350,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,44,5,main,hard,average,31,1035,['n'],1,right,['9'],5,1424,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,45,5,main,hard,hard,43,1102,['c'],1,left,['9'],5,516,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,46,5,main,hard,average,47,1102,['c'],1,left,['9'],5,173,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,47,5,main,hard,easy,63,868,['c'],1,left,['0'],6,494,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,48,5,main,hard,easy,61,2036,['c'],1,left,['0'],6,434,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,49,5,main,hard,average,47,1069,['c'],1,left,['9'],5,401,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,50,5,main,hard,hard,45,1836,['n'],0,left,['8'],4,448,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,51,5,main,hard,easy,62,1169,['c'],1,left,['9'],5,458,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,52,5,main,hard,average,34,935,['n'],1,right,['9'],5,428,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,53,5,main,hard,easy,19,1053,['n'],1,right,['0'],6,331,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,54,5,main,hard,hard,42,1085,['n'],0,left,['9'],5,236,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,55,5,main,hard,hard,45,1019,['c'],1,left,['9'],5,292,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,56,5,main,hard,hard,39,2136,['n'],1,right,['3'],3,508,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,57,5,main,hard,easy,64,1286,['c'],1,left,['0'],6,607,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,58,5,main,hard,easy,62,953,['c'],1,left,['0'],6,458,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,59,5,main,hard,easy,16,851,['n'],1,right,['0'],6,640,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,60,5,main,hard,easy,18,918,['n'],1,right,['9'],5,444,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,61,5,main,hard,easy,63,1185,['c'],1,left,['9'],5,1365,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,62,5,main,hard,hard,39,2487,['n'],1,right,['9'],5,1075,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,63,5,main,hard,easy,64,1120,['c'],1,left,['0'],6,308,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,64,5,main,hard,average,30,853,['n'],1,right,['9'],5,272,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,65,5,main,hard,easy,16,668,['n'],1,right,['0'],6,373,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,66,5,main,hard,hard,38,802,['n'],1,right,['9'],5,241,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,67,5,main,hard,average,31,685,['n'],1,right,['9'],5,343,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,68,5,main,hard,easy,15,1052,['n'],1,right,['0'],6,921,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,69,5,main,hard,average,34,786,['n'],1,right,['0'],6,431,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,70,5,main,hard,hard,44,819,['c'],1,left,['9'],5,391,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,71,5,main,hard,average,49,1053,['c'],1,left,['0'],6,503,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,0,6,main,hard,easy,18,1202,['n'],1,right,['9'],5,444,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,1,6,main,hard,easy,65,885,['c'],1,left,['2'],2,417,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,2,6,main,hard,average,49,1352,['c'],1,left,['9'],5,228,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,3,6,main,hard,average,50,752,['c'],1,left,['9'],5,359,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,4,6,main,hard,hard,42,802,['c'],1,left,['9'],5,275,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,5,6,main,hard,average,49,434,['c'],1,left,['9'],5,322,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,6,6,main,hard,average,34,668,['n'],1,right,['9'],5,309,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,7,6,main,hard,easy,16,819,['n'],1,right,['9'],5,307,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,8,6,main,hard,hard,44,785,['c'],1,left,['9'],5,322,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,9,6,main,hard,average,46,1837,['c'],1,left,['9'],5,3269,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,10,6,main,hard,average,49,902,['n'],0,left,['8'],4,245,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,11,6,main,hard,average,31,735,['c'],0,right,['8'],4,953,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,12,6,main,hard,easy,63,1169,['c'],1,left,['0'],6,301,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,13,6,main,hard,hard,43,1003,['c'],1,left,['8'],4,500,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,14,6,main,hard,average,48,652,['c'],1,left,['9'],5,656,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,15,6,main,hard,hard,39,1352,['c'],0,right,['9'],5,377,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,16,6,main,hard,hard,37,851,['n'],1,right,['9'],5,450,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,17,6,main,hard,average,32,785,['n'],1,right,['9'],5,299,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,18,6,main,hard,easy,62,769,['c'],1,left,['0'],6,299,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,19,6,main,hard,hard,36,652,['n'],1,right,['8'],4,287,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,20,6,main,hard,easy,65,586,['c'],1,left,['0'],6,439,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,21,6,main,hard,easy,19,635,['n'],1,right,['0'],6,326,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,22,6,main,hard,easy,19,1986,['n'],1,right,['0'],6,339,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,23,6,main,hard,average,49,785,['c'],1,left,['8'],4,673,,,,,,,,,7,18,Vrouw,Rechts,
,dotcolour,24,6,main,hard,hard,37,935,['n'],1,right,['0'],6,363,,,,,,,,,7,18,Vrouw,Rechts,
