starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotcolour,2,3,training,easy,easy,61,669,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,3,3,training,easy,easy,64,535,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,4,3,training,easy,easy,62,535,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,5,3,training,easy,easy,15,552,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,6,3,training,easy,easy,64,602,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,7,3,training,easy,easy,65,602,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,8,3,training,easy,easy,64,435,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,9,3,training,easy,easy,17,518,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,10,3,training,easy,easy,63,402,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,11,3,training,easy,easy,19,434,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,12,3,training,easy,easy,62,634,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,13,3,training,easy,easy,18,518,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,14,3,training,easy,easy,18,452,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,15,3,training,easy,easy,62,568,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,16,3,training,easy,easy,18,603,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,17,3,training,easy,easy,18,585,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,18,3,training,easy,easy,15,552,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,19,3,training,easy,easy,62,485,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,20,3,training,easy,easy,19,485,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,21,3,training,easy,easy,19,718,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,22,3,training,easy,easy,62,985,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,23,3,training,easy,easy,15,601,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,0,4,training,easy,easy,18,2085,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,1,4,training,easy,easy,64,618,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,2,4,training,easy,easy,65,401,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,3,4,training,easy,easy,64,618,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,4,4,training,easy,easy,64,1002,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,5,4,training,easy,easy,61,502,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,6,4,training,easy,easy,17,502,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,7,4,training,easy,easy,16,484,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,8,4,training,easy,easy,64,635,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,9,4,training,easy,easy,17,652,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,10,4,training,easy,easy,18,552,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,11,4,training,easy,easy,61,618,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,12,4,training,easy,easy,17,617,['c'],0,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,13,4,training,easy,easy,65,551,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,14,4,training,easy,easy,61,584,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,15,4,training,easy,easy,63,567,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,16,4,training,easy,easy,64,517,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,17,4,training,easy,easy,17,468,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,18,4,training,easy,easy,15,618,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,19,4,training,easy,easy,63,535,['c'],1,left,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,20,4,training,easy,easy,17,618,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,21,4,training,easy,easy,16,486,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,22,4,training,easy,easy,19,451,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,23,4,training,easy,easy,15,384,['n'],1,right,none,-99,-99,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,0,5,main,easy,average,48,1803,['c'],1,left,['9'],5,1941,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,1,5,main,easy,average,34,685,['n'],1,right,['8'],4,549,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,2,5,main,easy,easy,62,819,['c'],1,left,['0'],6,488,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,3,5,main,easy,easy,17,769,['n'],1,right,['0'],6,416,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,4,5,main,easy,average,34,1402,['n'],1,right,['9'],5,257,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,5,5,main,easy,easy,65,1303,['c'],1,left,['9'],5,285,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,6,5,main,easy,average,50,1586,['c'],1,left,['8'],4,795,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,7,5,main,easy,hard,42,1386,['n'],0,left,['3'],3,558,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,8,5,main,easy,hard,39,1353,['c'],0,right,['8'],4,1339,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,9,5,main,easy,easy,16,769,['n'],1,right,['0'],6,481,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,10,5,main,easy,hard,44,1937,['n'],0,left,['8'],4,665,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,11,5,main,easy,easy,63,1236,['c'],1,left,['0'],6,262,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,12,5,main,easy,easy,18,1119,['n'],1,right,['9'],5,953,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,13,5,main,easy,easy,62,935,['c'],1,left,['9'],5,423,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,14,5,main,easy,average,30,701,['n'],1,right,['9'],5,309,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,15,5,main,easy,easy,64,1102,['n'],0,left,['3'],3,295,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,16,5,main,easy,hard,44,1036,['c'],1,left,['2'],2,636,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,17,5,main,easy,hard,45,1553,['n'],0,left,['8'],4,702,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,18,5,main,easy,hard,42,652,['n'],0,left,['9'],5,354,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,19,5,main,easy,hard,39,1003,['n'],1,right,['8'],4,486,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,20,5,main,easy,easy,65,1236,['c'],1,left,['9'],5,379,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,21,5,main,easy,average,46,1018,['c'],1,left,['8'],4,445,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,22,5,main,easy,easy,19,868,['n'],1,right,['0'],6,339,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,23,5,main,easy,easy,18,819,['n'],1,right,['0'],6,367,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,24,5,main,easy,hard,44,886,['c'],1,left,['8'],4,600,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,25,5,main,easy,average,34,1253,['c'],0,right,['2'],2,247,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,26,5,main,easy,average,47,1219,['n'],0,left,['8'],4,183,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,27,5,main,easy,hard,45,968,['c'],1,left,['8'],4,723,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,28,5,main,easy,average,50,768,['n'],0,left,['1'],1,577,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,29,5,main,easy,average,31,1302,['n'],1,right,['8'],4,272,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,30,5,main,easy,hard,38,752,['n'],1,right,['9'],5,258,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,31,5,main,easy,hard,45,1719,['n'],0,left,['8'],4,284,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,32,5,main,easy,hard,39,767,['n'],1,right,['8'],4,476,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,33,5,main,easy,average,33,1186,['c'],0,right,['8'],4,324,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,34,5,main,easy,hard,42,1002,['c'],1,left,['8'],4,249,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,35,5,main,easy,average,33,851,['n'],1,right,['8'],4,472,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,36,5,main,easy,average,34,1235,['n'],1,right,['9'],5,285,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,37,5,main,easy,hard,38,1035,['n'],1,right,['8'],4,307,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,38,5,main,easy,average,46,735,['c'],1,left,['3'],3,355,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,39,5,main,easy,hard,37,1319,['n'],1,right,['8'],4,1194,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,40,5,main,easy,hard,35,752,['n'],1,right,['8'],4,1223,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,41,5,main,easy,average,46,769,['c'],1,left,['9'],5,416,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,42,5,main,easy,easy,16,835,['n'],1,right,['9'],5,489,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,43,5,main,easy,average,50,785,['c'],1,left,['8'],4,480,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,44,5,main,easy,hard,38,868,['n'],1,right,['8'],4,549,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,45,5,main,easy,hard,41,734,['n'],0,left,['8'],4,779,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,46,5,main,easy,hard,45,701,['n'],0,left,['8'],4,410,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,47,5,main,easy,average,31,651,['n'],1,right,['8'],4,715,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,48,5,main,easy,average,30,702,['n'],1,right,['9'],5,204,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,49,5,main,easy,average,32,851,['n'],1,right,['9'],5,428,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,50,5,main,easy,easy,18,551,['n'],1,right,['0'],6,240,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,51,5,main,easy,hard,38,1319,['n'],1,right,['8'],4,907,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,52,5,main,easy,hard,44,752,['n'],0,left,['8'],4,883,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,53,5,main,easy,hard,36,736,['n'],1,right,['8'],4,524,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,54,5,main,easy,average,30,752,['n'],1,right,['9'],5,228,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,55,5,main,easy,average,50,884,['c'],1,left,['8'],4,802,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,56,5,main,easy,easy,19,569,['n'],1,right,['0'],6,389,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,57,5,main,easy,easy,19,668,['n'],1,right,['0'],6,469,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,58,5,main,easy,hard,38,1085,['n'],1,right,['9'],5,433,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,59,5,main,easy,easy,19,1186,['n'],1,right,['0'],6,218,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,60,5,main,easy,easy,63,1068,['c'],1,left,['0'],6,273,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,61,5,main,easy,average,50,1303,['c'],1,left,['8'],4,716,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,62,5,main,easy,easy,61,951,['c'],1,left,['9'],5,323,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,63,5,main,easy,hard,37,751,['n'],1,right,['9'],5,450,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,64,5,main,easy,easy,17,935,['n'],1,right,['9'],5,229,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,65,5,main,easy,average,50,1002,['c'],1,left,['9'],5,206,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,66,5,main,easy,easy,17,1185,['n'],1,right,['0'],6,177,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,67,5,main,easy,easy,63,868,['c'],1,left,['9'],5,210,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,68,5,main,easy,easy,64,702,['c'],1,left,['0'],6,216,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,69,5,main,easy,easy,64,551,['c'],1,left,['0'],6,228,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,70,5,main,easy,average,48,1219,['c'],1,left,['9'],5,212,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,71,5,main,easy,easy,65,736,['c'],1,left,['0'],6,217,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,0,6,main,easy,hard,38,3038,['n'],1,right,['3'],3,1765,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,1,6,main,easy,easy,64,819,['c'],1,left,['0'],6,294,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,2,6,main,easy,hard,44,968,['c'],1,left,['9'],5,190,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,3,6,main,easy,hard,39,1051,['c'],0,right,['8'],4,823,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,4,6,main,easy,easy,15,735,['n'],1,right,['0'],6,131,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,5,6,main,easy,hard,36,3956,['n'],1,right,['2'],2,343,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,6,6,main,easy,easy,17,835,['n'],1,right,['9'],5,386,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,7,6,main,easy,easy,17,718,['n'],1,right,['0'],6,304,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,8,6,main,easy,average,46,1053,['c'],1,left,['3'],3,1012,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,9,6,main,easy,average,47,1202,['n'],0,left,['9'],5,421,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,10,6,main,easy,hard,44,1419,['c'],1,left,['3'],3,470,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,11,6,main,easy,easy,16,636,['n'],1,right,['9'],5,436,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,12,6,main,easy,hard,45,1019,['c'],1,left,['1'],1,276,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,13,6,main,easy,easy,65,986,['c'],1,left,['0'],6,491,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,14,6,main,easy,easy,16,1219,['n'],1,right,['0'],6,289,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,15,6,main,easy,easy,62,835,['n'],0,left,['1'],1,303,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,16,6,main,easy,average,33,1451,['n'],1,right,['9'],5,210,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,17,6,main,easy,average,33,1419,['n'],1,right,['8'],4,347,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,18,6,main,easy,hard,37,701,['n'],1,right,['8'],4,844,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,19,6,main,easy,easy,61,1053,['c'],1,left,['9'],5,1914,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,20,6,main,easy,easy,64,803,['c'],1,left,['0'],6,182,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,21,6,main,easy,average,46,1103,['c'],1,left,['8'],4,861,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,22,6,main,easy,hard,39,919,['n'],1,right,['2'],2,304,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,23,6,main,easy,easy,19,2537,['n'],1,right,['9'],5,711,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,24,6,main,easy,average,33,735,['n'],1,right,['8'],4,552,,,,,,,,,49,18,Vrouw,Rechts,
,dotcolour,25,6,main,easy,average,31,1553,['n'],1,right,['9'],5,349,,,,,,,,,49,18,Vrouw,Rechts,
