starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
1613572929,dotcolour,0,0,training,easy,easy,65,2489,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,1,0,training,easy,easy,17,736,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,2,0,training,easy,easy,17,1052,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,3,0,training,easy,easy,62,702,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,4,0,training,easy,easy,17,737,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,5,0,training,easy,easy,62,586,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,6,0,training,easy,easy,64,535,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,7,0,training,easy,easy,16,468,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,8,0,training,easy,easy,15,701,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,9,0,training,easy,easy,65,635,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,10,0,training,easy,easy,63,585,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,11,0,training,easy,easy,64,518,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,12,0,training,easy,easy,16,501,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,13,0,training,easy,easy,61,552,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,14,0,training,easy,easy,63,601,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,15,0,training,easy,easy,17,667,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,16,0,training,easy,easy,65,602,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,17,0,training,easy,easy,64,752,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,18,0,training,easy,easy,15,835,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,19,0,training,easy,easy,16,1069,['c'],0,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,20,0,training,easy,easy,63,502,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,21,0,training,easy,easy,15,618,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,22,0,training,easy,easy,15,1086,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,23,0,training,easy,easy,15,551,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,0,1,training,easy,easy,63,919,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,1,1,training,easy,easy,16,585,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,2,1,training,easy,easy,61,502,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,3,1,training,easy,easy,15,735,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,4,1,training,easy,easy,15,601,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,5,1,training,easy,easy,15,451,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,6,1,training,easy,easy,62,552,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,7,1,training,easy,easy,15,518,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,8,1,training,easy,easy,65,718,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,9,1,training,easy,easy,64,385,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,10,1,training,easy,easy,19,485,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,11,1,training,easy,easy,17,535,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,12,1,training,easy,easy,64,501,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,13,1,training,easy,easy,15,568,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,14,1,training,easy,easy,61,535,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,15,1,training,easy,easy,61,434,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,16,1,training,easy,easy,61,401,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,17,1,training,easy,easy,65,385,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,18,1,training,easy,easy,18,468,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,19,1,training,easy,easy,19,385,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,20,1,training,easy,easy,65,418,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,21,1,training,easy,easy,18,534,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,22,1,training,easy,easy,18,386,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,23,1,training,easy,easy,61,567,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,0,2,training,easy,easy,64,719,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,1,2,training,easy,easy,15,486,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,2,2,training,easy,easy,64,418,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,3,2,training,easy,easy,19,435,['c'],0,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,4,2,training,easy,easy,17,635,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,5,2,training,easy,easy,18,417,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,6,2,training,easy,easy,65,535,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,7,2,training,easy,easy,64,885,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,8,2,training,easy,easy,62,502,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,9,2,training,easy,easy,64,485,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,10,2,training,easy,easy,62,452,['n'],0,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,11,2,training,easy,easy,16,769,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,12,2,training,easy,easy,65,786,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,13,2,training,easy,easy,15,735,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,14,2,training,easy,easy,61,968,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,15,2,training,easy,easy,17,518,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,16,2,training,easy,easy,63,502,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,17,2,training,easy,easy,15,602,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,18,2,training,easy,easy,16,885,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,19,2,training,easy,easy,15,435,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,20,2,training,easy,easy,18,518,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,21,2,training,easy,easy,16,551,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,22,2,training,easy,easy,63,568,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,23,2,training,easy,easy,64,1620,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,0,3,training,easy,easy,65,686,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,1,3,training,easy,easy,63,467,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,2,3,training,easy,easy,18,451,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,3,3,training,easy,easy,65,568,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,4,3,training,easy,easy,65,651,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,5,3,training,easy,easy,15,602,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,6,3,training,easy,easy,64,869,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,7,3,training,easy,easy,64,485,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,8,3,training,easy,easy,64,485,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,9,3,training,easy,easy,19,418,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,10,3,training,easy,easy,15,419,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,11,3,training,easy,easy,18,518,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,12,3,training,easy,easy,19,400,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,13,3,training,easy,easy,19,435,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,14,3,training,easy,easy,15,484,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,15,3,training,easy,easy,16,469,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,16,3,training,easy,easy,63,569,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,17,3,training,easy,easy,19,469,['c'],0,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,18,3,training,easy,easy,63,618,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,19,3,training,easy,easy,16,469,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,20,3,training,easy,easy,62,601,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,21,3,training,easy,easy,16,668,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,22,3,training,easy,easy,63,585,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,23,3,training,easy,easy,63,551,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,0,4,training,easy,easy,15,935,['n'],1,right,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
,dotcolour,1,4,training,easy,easy,63,485,['c'],1,left,none,-99,-99,,,,,,,,,22,18,Vrouw,Rechts,
