starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotnumber,3,1,training,easy,easy,50,75,551,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,4,1,training,easy,easy,50,72,734,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,5,1,training,easy,easy,25,50,552,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,6,1,training,easy,easy,25,50,668,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,7,1,training,easy,easy,50,25,552,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,8,1,training,easy,easy,50,29,535,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,9,1,training,easy,easy,71,50,986,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,10,1,training,easy,easy,71,50,568,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,11,1,training,easy,easy,50,75,534,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,12,1,training,easy,easy,25,50,401,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,13,1,training,easy,easy,50,27,817,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,14,1,training,easy,easy,71,50,485,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,15,1,training,easy,easy,73,50,484,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,16,1,training,easy,easy,71,50,468,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,17,1,training,easy,easy,50,28,518,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,18,1,training,easy,easy,50,75,384,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,19,1,training,easy,easy,26,50,301,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,20,1,training,easy,easy,29,50,785,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,21,1,training,easy,easy,50,25,418,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,22,1,training,easy,easy,50,27,368,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,23,1,training,easy,easy,74,50,401,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,0,2,training,easy,easy,74,50,668,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,1,2,training,easy,easy,50,28,501,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,2,2,training,easy,easy,25,50,385,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,3,2,training,easy,easy,75,50,352,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,4,2,training,easy,easy,50,74,302,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,5,2,training,easy,easy,50,72,318,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,6,2,training,easy,easy,75,50,602,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,7,2,training,easy,easy,50,25,385,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,8,2,training,easy,easy,50,75,518,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,9,2,training,easy,easy,50,25,568,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,10,2,training,easy,easy,75,50,402,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,11,2,training,easy,easy,27,50,402,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,12,2,training,easy,easy,50,28,385,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,13,2,training,easy,easy,72,50,385,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,14,2,training,easy,easy,28,50,368,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,15,2,training,easy,easy,50,25,402,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,16,2,training,easy,easy,25,50,451,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,17,2,training,easy,easy,25,50,434,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,18,2,training,easy,easy,50,26,369,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,19,2,training,easy,easy,50,71,518,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,20,2,training,easy,easy,50,73,318,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,21,2,training,easy,easy,25,50,401,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,22,2,training,easy,easy,72,50,486,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,23,2,training,easy,easy,50,71,385,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,0,3,training,easy,easy,50,75,619,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,1,3,training,easy,easy,73,50,518,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,2,3,training,easy,easy,27,50,368,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,3,3,training,easy,easy,29,50,435,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,4,3,training,easy,easy,73,50,300,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,5,3,training,easy,easy,50,74,418,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,6,3,training,easy,easy,50,29,418,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,7,3,training,easy,easy,50,27,385,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,8,3,training,easy,easy,71,50,351,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,9,3,training,easy,easy,50,27,468,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,10,3,training,easy,easy,26,50,452,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,11,3,training,easy,easy,73,50,335,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,12,3,training,easy,easy,50,73,417,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,13,3,training,easy,easy,50,75,435,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,14,3,training,easy,easy,71,50,418,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,15,3,training,easy,easy,50,71,636,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,16,3,training,easy,easy,50,29,368,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,17,3,training,easy,easy,50,73,385,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,18,3,training,easy,easy,25,50,535,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,19,3,training,easy,easy,50,27,384,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,20,3,training,easy,easy,26,50,419,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,21,3,training,easy,easy,28,50,685,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,22,3,training,easy,easy,50,25,535,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,23,3,training,easy,easy,72,50,452,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,0,4,training,easy,easy,74,50,569,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,1,4,training,easy,easy,27,50,452,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,2,4,training,easy,easy,73,50,551,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,3,4,training,easy,easy,50,75,535,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,4,4,training,easy,easy,50,26,352,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,5,4,training,easy,easy,50,73,419,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,6,4,training,easy,easy,50,74,418,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,7,4,training,easy,easy,74,50,318,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,8,4,training,easy,easy,73,50,369,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,9,4,training,easy,easy,50,26,452,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,10,4,training,easy,easy,29,50,619,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,11,4,training,easy,easy,74,50,284,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,12,4,training,easy,easy,50,28,300,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,13,4,training,easy,easy,29,50,335,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,14,4,training,easy,easy,27,50,352,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,15,4,training,easy,easy,50,27,352,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,16,4,training,easy,easy,50,75,385,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,17,4,training,easy,easy,50,25,335,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,18,4,training,easy,easy,29,50,369,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,19,4,training,easy,easy,50,71,335,['n'],1,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,20,4,training,easy,easy,26,50,251,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,21,4,training,easy,easy,71,50,335,['n'],0,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,22,4,training,easy,easy,50,25,302,['c'],1,left,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,23,4,training,easy,easy,50,72,318,['c'],0,right,none,-99,-99,,,,,,,,17,18,Vrouw,Links,
,dotnumber,0,5,main,easy,easy,27,50,1202,['n'],1,right,['0'],6,3185,,,,,,,,17,18,Vrouw,Links,
,dotnumber,1,5,main,easy,average,50,38,518,['c'],1,left,['0'],6,693,,,,,,,,17,18,Vrouw,Links,
,dotnumber,2,5,main,easy,average,50,35,568,['c'],1,left,['0'],6,365,,,,,,,,17,18,Vrouw,Links,
,dotnumber,3,5,main,easy,easy,71,50,534,['c'],1,left,['0'],6,740,,,,,,,,17,18,Vrouw,Links,
,dotnumber,4,5,main,easy,easy,50,26,436,['c'],1,left,['0'],6,256,,,,,,,,17,18,Vrouw,Links,
,dotnumber,5,5,main,easy,hard,50,49,534,['c'],1,left,['3'],3,460,,,,,,,,17,18,Vrouw,Links,
,dotnumber,6,5,main,easy,hard,49,50,435,['c'],0,right,['9'],5,148,,,,,,,,17,18,Vrouw,Links,
,dotnumber,7,5,main,easy,average,50,39,452,['c'],1,left,['2'],2,231,,,,,,,,17,18,Vrouw,Links,
,dotnumber,8,5,main,easy,average,65,50,335,['c'],1,left,['3'],3,317,,,,,,,,17,18,Vrouw,Links,
,dotnumber,9,5,main,easy,average,35,50,718,['n'],1,right,['2'],2,846,,,,,,,,17,18,Vrouw,Links,
,dotnumber,10,5,main,easy,hard,50,53,686,['c'],0,right,['2'],2,299,,,,,,,,17,18,Vrouw,Links,
,dotnumber,11,5,main,easy,hard,50,47,852,['c'],1,left,['0'],6,296,,,,,,,,17,18,Vrouw,Links,
,dotnumber,12,5,main,easy,hard,50,52,468,['c'],0,right,['9'],5,613,,,,,,,,17,18,Vrouw,Links,
,dotnumber,13,5,main,easy,easy,50,71,768,['n'],1,right,['8'],4,265,,,,,,,,17,18,Vrouw,Links,
,dotnumber,14,5,main,easy,hard,53,50,669,['c'],1,left,['8'],4,287,,,,,,,,17,18,Vrouw,Links,
,dotnumber,15,5,main,easy,average,50,37,653,['c'],1,left,['3'],3,484,,,,,,,,17,18,Vrouw,Links,
,dotnumber,16,5,main,easy,easy,29,50,618,['n'],1,right,['9'],5,339,,,,,,,,17,18,Vrouw,Links,
,dotnumber,17,5,main,easy,hard,50,46,469,['c'],1,left,['8'],4,478,,,,,,,,17,18,Vrouw,Links,
,dotnumber,18,5,main,easy,average,62,50,585,['c'],1,left,['8'],4,335,,,,,,,,17,18,Vrouw,Links,
,dotnumber,19,5,main,easy,easy,50,28,701,['c'],1,left,['9'],5,384,,,,,,,,17,18,Vrouw,Links,
,dotnumber,20,5,main,easy,average,65,50,868,['c'],1,left,['8'],4,329,,,,,,,,17,18,Vrouw,Links,
,dotnumber,21,5,main,easy,average,65,50,486,['c'],1,left,['8'],4,276,,,,,,,,17,18,Vrouw,Links,
,dotnumber,22,5,main,easy,easy,74,50,467,['c'],1,left,['2'],2,466,,,,,,,,17,18,Vrouw,Links,
,dotnumber,23,5,main,easy,easy,75,50,902,['c'],1,left,['9'],5,214,,,,,,,,17,18,Vrouw,Links,
,dotnumber,24,5,main,easy,hard,50,53,386,['c'],0,right,['2'],2,186,,,,,,,,17,18,Vrouw,Links,
,dotnumber,25,5,main,easy,average,50,64,552,['n'],1,right,['9'],5,840,,,,,,,,17,18,Vrouw,Links,
,dotnumber,26,5,main,easy,average,50,64,535,['n'],1,right,['3'],3,139,,,,,,,,17,18,Vrouw,Links,
,dotnumber,27,5,main,easy,easy,72,50,435,['c'],1,left,['0'],6,320,,,,,,,,17,18,Vrouw,Links,
,dotnumber,28,5,main,easy,easy,50,27,637,['c'],1,left,['0'],6,261,,,,,,,,17,18,Vrouw,Links,
,dotnumber,29,5,main,easy,average,65,50,468,['c'],1,left,['0'],6,291,,,,,,,,17,18,Vrouw,Links,
,dotnumber,30,5,main,easy,hard,46,50,569,['n'],1,right,['9'],5,364,,,,,,,,17,18,Vrouw,Links,
,dotnumber,31,5,main,easy,easy,75,50,1052,['c'],1,left,['0'],6,382,,,,,,,,17,18,Vrouw,Links,
,dotnumber,32,5,main,easy,average,50,64,618,['n'],1,right,['0'],6,529,,,,,,,,17,18,Vrouw,Links,
,dotnumber,33,5,main,easy,average,50,37,1770,['c'],1,left,['2'],2,479,,,,,,,,17,18,Vrouw,Links,
,dotnumber,34,5,main,easy,hard,50,54,852,['n'],1,right,['9'],5,534,,,,,,,,17,18,Vrouw,Links,
,dotnumber,35,5,main,easy,easy,50,28,1253,['c'],1,left,['0'],6,328,,,,,,,,17,18,Vrouw,Links,
,dotnumber,36,5,main,easy,average,50,36,585,['c'],1,left,['9'],5,319,,,,,,,,17,18,Vrouw,Links,
,dotnumber,37,5,main,easy,easy,50,25,485,['c'],1,left,['8'],4,283,,,,,,,,17,18,Vrouw,Links,
,dotnumber,38,5,main,easy,easy,71,50,752,['c'],1,left,['0'],6,348,,,,,,,,17,18,Vrouw,Links,
,dotnumber,39,5,main,easy,hard,50,53,601,['c'],0,right,['0'],6,417,,,,,,,,17,18,Vrouw,Links,
,dotnumber,40,5,main,easy,average,36,50,1953,['n'],1,right,['8'],4,412,,,,,,,,17,18,Vrouw,Links,
,dotnumber,41,5,main,easy,average,37,50,1453,['c'],0,right,['1'],1,316,,,,,,,,17,18,Vrouw,Links,
,dotnumber,42,5,main,easy,hard,50,47,1602,['c'],1,left,['9'],5,361,,,,,,,,17,18,Vrouw,Links,
,dotnumber,43,5,main,easy,hard,51,50,884,['c'],1,left,['8'],4,339,,,,,,,,17,18,Vrouw,Links,
,dotnumber,44,5,main,easy,hard,50,49,635,['c'],1,left,['8'],4,1207,,,,,,,,17,18,Vrouw,Links,
,dotnumber,45,5,main,easy,average,64,50,802,['c'],1,left,['3'],3,353,,,,,,,,17,18,Vrouw,Links,
,dotnumber,46,5,main,easy,hard,53,50,769,['c'],1,left,['8'],4,223,,,,,,,,17,18,Vrouw,Links,
,dotnumber,47,5,main,easy,easy,28,50,619,['n'],1,right,['3'],3,233,,,,,,,,17,18,Vrouw,Links,
,dotnumber,48,5,main,easy,hard,46,50,902,['c'],0,right,['3'],3,230,,,,,,,,17,18,Vrouw,Links,
,dotnumber,49,5,main,easy,average,50,63,653,['n'],1,right,['3'],3,270,,,,,,,,17,18,Vrouw,Links,
,dotnumber,50,5,main,easy,hard,50,48,384,['c'],1,left,['3'],3,367,,,,,,,,17,18,Vrouw,Links,
,dotnumber,51,5,main,easy,easy,50,28,535,['c'],1,left,['0'],6,279,,,,,,,,17,18,Vrouw,Links,
,dotnumber,52,5,main,easy,hard,53,50,335,['c'],1,left,['0'],6,250,,,,,,,,17,18,Vrouw,Links,
,dotnumber,53,5,main,easy,easy,50,73,686,['n'],1,right,['0'],6,287,,,,,,,,17,18,Vrouw,Links,
,dotnumber,54,5,main,easy,easy,50,75,885,['n'],1,right,['0'],6,316,,,,,,,,17,18,Vrouw,Links,
,dotnumber,55,5,main,easy,easy,29,50,469,['n'],1,right,['8'],4,327,,,,,,,,17,18,Vrouw,Links,
,dotnumber,56,5,main,easy,easy,50,72,786,['n'],1,right,['3'],3,278,,,,,,,,17,18,Vrouw,Links,
,dotnumber,57,5,main,easy,average,35,50,552,['n'],1,right,['9'],5,256,,,,,,,,17,18,Vrouw,Links,
,dotnumber,58,5,main,easy,hard,50,53,585,['c'],0,right,['9'],5,298,,,,,,,,17,18,Vrouw,Links,
,dotnumber,59,5,main,easy,hard,53,50,786,['c'],1,left,['3'],3,90,,,,,,,,17,18,Vrouw,Links,
,dotnumber,60,5,main,easy,easy,25,50,502,['n'],1,right,['9'],5,669,,,,,,,,17,18,Vrouw,Links,
,dotnumber,61,5,main,easy,easy,50,73,602,['n'],1,right,['9'],5,261,,,,,,,,17,18,Vrouw,Links,
,dotnumber,62,5,main,easy,average,38,50,918,['c'],0,right,['8'],4,257,,,,,,,,17,18,Vrouw,Links,
,dotnumber,63,5,main,easy,hard,47,50,669,['n'],1,right,['8'],4,264,,,,,,,,17,18,Vrouw,Links,
,dotnumber,64,5,main,easy,hard,55,50,1403,['c'],1,left,['9'],5,304,,,,,,,,17,18,Vrouw,Links,
,dotnumber,65,5,main,easy,hard,46,50,1117,['c'],0,right,['9'],5,1682,,,,,,,,17,18,Vrouw,Links,
,dotnumber,66,5,main,easy,easy,50,73,669,['n'],1,right,['8'],4,526,,,,,,,,17,18,Vrouw,Links,
,dotnumber,67,5,main,easy,hard,48,50,669,['c'],0,right,['9'],5,313,,,,,,,,17,18,Vrouw,Links,
,dotnumber,68,5,main,easy,easy,26,50,1219,['n'],1,right,['9'],5,247,,,,,,,,17,18,Vrouw,Links,
,dotnumber,69,5,main,easy,average,35,50,568,['n'],1,right,['9'],5,210,,,,,,,,17,18,Vrouw,Links,
,dotnumber,70,5,main,easy,average,50,61,786,['c'],0,right,['8'],4,278,,,,,,,,17,18,Vrouw,Links,
,dotnumber,71,5,main,easy,average,50,61,551,['n'],1,right,['9'],5,256,,,,,,,,17,18,Vrouw,Links,
,dotnumber,0,6,main,easy,average,36,50,1569,['n'],1,right,['9'],5,261,,,,,,,,17,18,Vrouw,Links,
,dotnumber,1,6,main,easy,average,62,50,735,['c'],1,left,['0'],6,392,,,,,,,,17,18,Vrouw,Links,
,dotnumber,2,6,main,easy,easy,26,50,619,['n'],1,right,['9'],5,331,,,,,,,,17,18,Vrouw,Links,
,dotnumber,3,6,main,easy,hard,50,55,1436,['n'],1,right,['8'],4,670,,,,,,,,17,18,Vrouw,Links,
,dotnumber,4,6,main,easy,average,50,38,1269,['c'],1,left,['0'],6,283,,,,,,,,17,18,Vrouw,Links,
,dotnumber,5,6,main,easy,hard,47,50,535,['c'],0,right,['0'],6,293,,,,,,,,17,18,Vrouw,Links,
,dotnumber,6,6,main,easy,hard,50,47,868,['c'],1,left,['9'],5,370,,,,,,,,17,18,Vrouw,Links,
,dotnumber,7,6,main,easy,easy,28,50,785,['n'],1,right,['9'],5,239,,,,,,,,17,18,Vrouw,Links,
,dotnumber,8,6,main,easy,hard,45,50,418,['c'],0,right,['9'],5,496,,,,,,,,17,18,Vrouw,Links,
,dotnumber,9,6,main,easy,average,50,64,686,['n'],1,right,['9'],5,588,,,,,,,,17,18,Vrouw,Links,
,dotnumber,10,6,main,easy,hard,50,49,1519,['c'],1,left,['9'],5,354,,,,,,,,17,18,Vrouw,Links,
,dotnumber,11,6,main,easy,easy,50,25,1001,['c'],1,left,['0'],6,247,,,,,,,,17,18,Vrouw,Links,
,dotnumber,12,6,main,easy,average,62,50,769,['c'],1,left,['0'],6,649,,,,,,,,17,18,Vrouw,Links,
,dotnumber,13,6,main,easy,hard,50,46,1102,['c'],1,left,['9'],5,318,,,,,,,,17,18,Vrouw,Links,
,dotnumber,14,6,main,easy,hard,50,47,702,['n'],0,left,['9'],5,336,,,,,,,,17,18,Vrouw,Links,
,dotnumber,15,6,main,easy,average,50,39,818,['c'],1,left,['9'],5,349,,,,,,,,17,18,Vrouw,Links,
,dotnumber,16,6,main,easy,hard,52,50,685,['c'],1,left,['9'],5,366,,,,,,,,17,18,Vrouw,Links,
,dotnumber,17,6,main,easy,easy,73,50,501,['c'],1,left,['9'],5,262,,,,,,,,17,18,Vrouw,Links,
,dotnumber,18,6,main,easy,easy,74,50,602,['c'],1,left,['9'],5,288,,,,,,,,17,18,Vrouw,Links,
,dotnumber,19,6,main,easy,hard,50,52,734,['n'],1,right,['9'],5,274,,,,,,,,17,18,Vrouw,Links,
,dotnumber,20,6,main,easy,average,50,38,468,['c'],1,left,['8'],4,224,,,,,,,,17,18,Vrouw,Links,
,dotnumber,21,6,main,easy,average,50,36,1537,['c'],1,left,['9'],5,243,,,,,,,,17,18,Vrouw,Links,
,dotnumber,22,6,main,easy,easy,50,75,435,['n'],1,right,['9'],5,1652,,,,,,,,17,18,Vrouw,Links,
,dotnumber,23,6,main,easy,hard,50,51,1051,['n'],1,right,['8'],4,353,,,,,,,,17,18,Vrouw,Links,
,dotnumber,24,6,main,easy,hard,45,50,1019,['c'],0,right,['3'],3,341,,,,,,,,17,18,Vrouw,Links,
,dotnumber,25,6,main,easy,easy,50,26,1353,['c'],1,left,['8'],4,236,,,,,,,,17,18,Vrouw,Links,
,dotnumber,26,6,main,easy,easy,50,75,587,['n'],1,right,['3'],3,294,,,,,,,,17,18,Vrouw,Links,
,dotnumber,27,6,main,easy,average,65,50,935,['c'],1,left,['9'],5,320,,,,,,,,17,18,Vrouw,Links,
,dotnumber,28,6,main,easy,average,36,50,1469,['n'],1,right,['9'],5,611,,,,,,,,17,18,Vrouw,Links,
,dotnumber,29,6,main,easy,average,64,50,1652,['n'],0,left,['2'],2,835,,,,,,,,17,18,Vrouw,Links,
