starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
1613576201,dotcolour,0,0,training,hard,hard,38,1736,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,1,0,training,hard,hard,39,968,['c'],0,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,2,0,training,hard,hard,45,735,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,3,0,training,hard,hard,36,1403,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,4,0,training,hard,hard,37,602,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,5,0,training,hard,hard,45,585,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,6,0,training,hard,hard,45,535,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,7,0,training,hard,hard,43,553,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,8,0,training,hard,hard,42,668,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,9,0,training,hard,hard,44,485,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,10,0,training,hard,hard,36,518,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,11,0,training,hard,hard,35,820,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,12,0,training,hard,hard,44,435,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,13,0,training,hard,hard,36,501,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,14,0,training,hard,hard,41,718,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,15,0,training,hard,hard,38,568,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,16,0,training,hard,hard,44,601,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,17,0,training,hard,hard,36,501,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,18,0,training,hard,hard,35,668,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,19,0,training,hard,hard,44,502,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,20,0,training,hard,hard,39,852,['c'],0,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,21,0,training,hard,hard,44,768,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,22,0,training,hard,hard,36,535,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,23,0,training,hard,hard,45,801,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,0,1,training,hard,hard,44,1103,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,1,1,training,hard,hard,44,1036,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,2,1,training,hard,hard,38,902,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,3,1,training,hard,hard,42,701,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,4,1,training,hard,hard,38,668,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,5,1,training,hard,hard,43,701,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,6,1,training,hard,hard,39,701,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,7,1,training,hard,hard,36,634,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,8,1,training,hard,hard,44,536,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,9,1,training,hard,hard,45,836,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,10,1,training,hard,hard,38,451,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,11,1,training,hard,hard,44,668,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,12,1,training,hard,hard,38,1302,['c'],0,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,13,1,training,hard,hard,43,736,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,14,1,training,hard,hard,45,601,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,15,1,training,hard,hard,38,802,['c'],0,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,16,1,training,hard,hard,44,518,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,17,1,training,hard,hard,39,702,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,18,1,training,hard,hard,37,618,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,19,1,training,hard,hard,45,619,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,20,1,training,hard,hard,36,551,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,21,1,training,hard,hard,42,935,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,22,1,training,hard,hard,37,635,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,23,1,training,hard,hard,35,567,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,0,2,training,hard,hard,36,852,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,1,2,training,hard,hard,38,603,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,2,2,training,hard,hard,36,669,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,3,2,training,hard,hard,37,735,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,4,2,training,hard,hard,42,703,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,5,2,training,hard,hard,39,1036,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,6,2,training,hard,hard,44,585,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,7,2,training,hard,hard,41,652,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,8,2,training,hard,hard,38,602,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,9,2,training,hard,hard,41,552,['n'],0,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,10,2,training,hard,hard,42,935,['c'],1,left,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
,dotcolour,11,2,training,hard,hard,38,885,['n'],1,right,none,-99,-99,,,,,,,,,25,0,Vrouw,Rechts,
