starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,xotask,7,1,training,easy,easy,72,1001,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,8,1,training,easy,easy,6,769,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,9,1,training,easy,easy,6,820,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,10,1,training,easy,easy,74,853,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,11,1,training,easy,easy,72,969,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,12,1,training,easy,easy,73,852,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,13,1,training,easy,easy,74,769,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,14,1,training,easy,easy,8,1236,['c'],0,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,15,1,training,easy,easy,6,719,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,16,1,training,easy,easy,9,1236,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,17,1,training,easy,easy,8,970,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,18,1,training,easy,easy,72,852,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,19,1,training,easy,easy,6,918,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,20,1,training,easy,easy,9,952,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,21,1,training,easy,easy,74,852,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,22,1,training,easy,easy,7,736,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,23,1,training,easy,easy,8,902,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,0,2,training,easy,easy,71,801,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,1,2,training,easy,easy,71,919,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,2,2,training,easy,easy,73,852,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,3,2,training,easy,easy,71,1320,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,4,2,training,easy,easy,72,1286,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,5,2,training,easy,easy,74,1152,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,6,2,training,easy,easy,7,735,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,7,2,training,easy,easy,9,869,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,8,2,training,easy,easy,8,968,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,9,2,training,easy,easy,70,953,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,10,2,training,easy,easy,70,801,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,11,2,training,easy,easy,8,769,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,12,2,training,easy,easy,8,919,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,13,2,training,easy,easy,9,1319,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,14,2,training,easy,easy,74,669,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,15,2,training,easy,easy,72,718,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,16,2,training,easy,easy,5,785,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,17,2,training,easy,easy,6,852,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,18,2,training,easy,easy,6,685,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,19,2,training,easy,easy,71,1269,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,20,2,training,easy,easy,6,635,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,21,2,training,easy,easy,5,667,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,22,2,training,easy,easy,72,1219,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,23,2,training,easy,easy,9,1620,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,0,3,training,easy,easy,6,869,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,1,3,training,easy,easy,73,902,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,2,3,training,easy,easy,70,784,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,3,3,training,easy,easy,8,551,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,4,3,training,easy,easy,73,719,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,5,3,training,easy,easy,70,702,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,6,3,training,easy,easy,74,752,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,7,3,training,easy,easy,7,719,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,8,3,training,easy,easy,8,819,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,9,3,training,easy,easy,8,801,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,10,3,training,easy,easy,9,701,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,11,3,training,easy,easy,7,735,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,12,3,training,easy,easy,71,886,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,13,3,training,easy,easy,70,635,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,14,3,training,easy,easy,71,736,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,15,3,training,easy,easy,6,1352,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,16,3,training,easy,easy,8,652,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,17,3,training,easy,easy,5,635,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,18,3,training,easy,easy,5,586,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,19,3,training,easy,easy,74,685,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,20,3,training,easy,easy,8,618,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,21,3,training,easy,easy,74,634,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,22,3,training,easy,easy,70,635,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,23,3,training,easy,easy,74,518,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,0,4,training,easy,easy,72,736,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,1,4,training,easy,easy,8,602,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,2,4,training,easy,easy,9,669,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,3,4,training,easy,easy,70,668,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,4,4,training,easy,easy,6,585,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,5,4,training,easy,easy,5,718,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,6,4,training,easy,easy,73,585,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,7,4,training,easy,easy,73,552,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,8,4,training,easy,easy,72,484,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,9,4,training,easy,easy,71,769,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,10,4,training,easy,easy,70,534,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,11,4,training,easy,easy,8,653,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,12,4,training,easy,easy,73,986,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,13,4,training,easy,easy,72,802,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,14,4,training,easy,easy,71,585,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,15,4,training,easy,easy,71,551,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,16,4,training,easy,easy,6,519,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,17,4,training,easy,easy,5,501,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,18,4,training,easy,easy,8,485,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,19,4,training,easy,easy,7,553,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,20,4,training,easy,easy,6,452,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,21,4,training,easy,easy,6,502,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,22,4,training,easy,easy,70,752,['c'],1,left,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,23,4,training,easy,easy,6,518,['n'],1,right,none,-99,-99,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,0,5,main,easy,average,53,1002,['c'],1,left,['3'],4,3504,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,1,5,main,easy,easy,73,852,['c'],1,left,['2'],5,1433,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,2,5,main,easy,easy,9,1334,['n'],1,right,['2'],5,2706,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,3,5,main,easy,average,54,2087,['c'],1,left,['3'],4,1242,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,4,5,main,easy,average,53,3071,['c'],1,left,['3'],4,1365,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,5,5,main,easy,average,22,2103,['n'],1,right,['3'],4,2274,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,6,5,main,easy,easy,70,5591,['c'],1,left,['8'],3,3675,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,7,5,main,easy,easy,6,2186,['n'],1,right,['3'],4,1751,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,8,5,main,easy,hard,37,6857,['c'],0,right,['8'],3,1009,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,9,5,main,easy,average,54,2370,['c'],1,left,['8'],3,1843,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,10,5,main,easy,hard,44,2187,['n'],0,left,['3'],4,793,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,11,5,main,easy,average,57,4622,['c'],1,left,['8'],3,2679,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,12,5,main,easy,average,25,953,['c'],0,right,['1'],6,2014,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,13,5,main,easy,hard,37,4639,['c'],0,right,['8'],3,873,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,14,5,main,easy,easy,72,1019,['c'],1,left,['2'],5,2071,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,15,5,main,easy,hard,42,4006,['n'],0,left,['8'],3,826,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,16,5,main,easy,average,55,1086,['c'],1,left,['2'],5,1575,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,17,5,main,easy,average,23,3722,['c'],0,right,['3'],4,1178,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,18,5,main,easy,easy,74,1035,['c'],1,left,['1'],6,411,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,19,5,main,easy,average,22,3472,['n'],1,right,['8'],3,408,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,20,5,main,easy,easy,71,919,['c'],1,left,['1'],6,1133,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,21,5,main,easy,hard,35,1937,['c'],0,right,['3'],4,1739,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,22,5,main,easy,average,53,1519,['c'],1,left,['2'],5,480,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,23,5,main,easy,average,56,1486,['c'],1,left,['2'],5,459,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,24,5,main,easy,hard,33,2337,['n'],1,right,['8'],3,1461,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,25,5,main,easy,hard,37,2254,['c'],0,right,['3'],4,1912,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,26,5,main,easy,easy,9,1268,['n'],1,right,['2'],5,2385,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,27,5,main,easy,average,23,1586,['n'],1,right,['2'],5,682,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,28,5,main,easy,hard,45,3337,['n'],0,left,['8'],3,1345,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,29,5,main,easy,hard,42,3338,['c'],1,left,['3'],4,1517,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,30,5,main,easy,easy,9,2053,['n'],1,right,['3'],4,1350,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,31,5,main,easy,hard,42,2638,['c'],1,left,['3'],4,510,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,32,5,main,easy,easy,6,1218,['n'],1,right,['2'],5,1203,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,33,5,main,easy,average,25,4672,['c'],0,right,['8'],3,1373,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,34,5,main,easy,hard,34,1602,['n'],1,right,['3'],4,623,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,35,5,main,easy,easy,70,1152,['c'],1,left,['1'],6,1202,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,36,5,main,easy,easy,70,1703,['c'],1,left,['2'],5,1862,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,37,5,main,easy,hard,34,1952,['n'],1,right,['3'],4,1046,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,38,5,main,easy,easy,6,1002,['n'],1,right,['2'],5,1133,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,39,5,main,easy,easy,9,3755,['c'],0,right,['9'],2,4688,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,40,5,main,easy,easy,73,1586,['c'],1,left,['1'],6,827,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,41,5,main,easy,easy,9,1837,['n'],1,right,['2'],5,1273,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,42,5,main,easy,hard,35,2037,['n'],1,right,['3'],4,1565,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,43,5,main,easy,hard,46,1168,['c'],1,left,['3'],4,921,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,44,5,main,easy,easy,74,1452,['c'],1,left,['1'],6,1091,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,45,5,main,easy,hard,45,1236,['c'],1,left,['2'],5,1135,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,46,5,main,easy,easy,8,2154,['n'],1,right,['3'],4,612,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,47,5,main,easy,average,25,2238,['n'],1,right,['3'],4,475,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,48,5,main,easy,hard,45,2104,['c'],1,left,['8'],3,3053,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,49,5,main,easy,average,24,1103,['n'],1,right,['2'],5,622,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,50,5,main,easy,hard,42,4522,['n'],0,left,['0'],1,2023,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,51,5,main,easy,hard,35,2103,['c'],0,right,['8'],3,2217,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,52,5,main,easy,hard,46,1953,['c'],1,left,['3'],4,1482,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,53,5,main,easy,easy,73,1270,['c'],1,left,['1'],6,1493,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,54,5,main,easy,average,23,1336,['n'],1,right,['3'],4,732,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,55,5,main,easy,average,57,985,['c'],1,left,['1'],6,833,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,56,5,main,easy,hard,36,1369,['c'],0,right,['3'],4,706,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,57,5,main,easy,hard,34,2337,['n'],1,right,['3'],4,914,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,58,5,main,easy,average,24,3286,['c'],0,right,['3'],4,944,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,59,5,main,easy,easy,7,1220,['n'],1,right,['2'],5,2371,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,60,5,main,easy,average,23,1136,['n'],1,right,['2'],5,687,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,61,5,main,easy,average,54,1403,['c'],1,left,['3'],4,565,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,62,5,main,easy,easy,5,1119,['n'],1,right,['1'],6,491,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,63,5,main,easy,easy,5,969,['n'],1,right,['1'],6,923,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,64,5,main,easy,easy,71,1286,['c'],1,left,['2'],5,524,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,65,5,main,easy,hard,45,2605,['c'],1,left,['3'],4,696,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,66,5,main,easy,hard,37,1453,['c'],0,right,['3'],4,587,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,67,5,main,easy,average,55,1670,['c'],1,left,['3'],4,490,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,68,5,main,easy,easy,74,1085,['c'],1,left,['2'],5,693,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,69,5,main,easy,hard,46,1235,['c'],1,left,['2'],5,610,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,70,5,main,easy,average,25,4490,['c'],0,right,['8'],3,1501,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,71,5,main,easy,average,53,1169,['c'],1,left,['2'],5,523,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,0,6,main,easy,easy,7,1068,['n'],1,right,['1'],6,865,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,1,6,main,easy,hard,34,2304,['c'],0,right,['3'],4,506,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,2,6,main,easy,easy,6,1118,['n'],1,right,['1'],6,643,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,3,6,main,easy,average,24,3171,['c'],0,right,['8'],3,659,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,4,6,main,easy,easy,74,1252,['c'],1,left,['2'],5,736,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,5,6,main,easy,easy,74,1219,['c'],1,left,['2'],5,604,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,6,6,main,easy,average,22,1435,['n'],1,right,['2'],5,2531,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,7,6,main,easy,hard,46,3472,['c'],1,left,['3'],4,761,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,8,6,main,easy,easy,72,1386,['c'],1,left,['1'],6,605,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,9,6,main,easy,hard,37,2053,['c'],0,right,['3'],4,763,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,10,6,main,easy,hard,45,2737,['c'],1,left,['3'],4,1799,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,11,6,main,easy,hard,44,3139,['c'],1,left,['3'],4,1304,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,12,6,main,easy,hard,46,4089,['c'],1,left,['3'],4,2327,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,13,6,main,easy,hard,37,2871,['c'],0,right,['3'],4,1246,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,14,6,main,easy,easy,6,1086,['n'],1,right,['2'],5,730,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,15,6,main,easy,average,55,1452,['c'],1,left,['2'],5,636,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,16,6,main,easy,easy,70,1352,['c'],1,left,['1'],6,1110,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,17,6,main,easy,hard,34,2638,['c'],0,right,['3'],4,1576,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,18,6,main,easy,average,56,1436,['c'],1,left,['2'],5,440,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,19,6,main,easy,easy,74,1270,['c'],1,left,['1'],6,510,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,20,6,main,easy,average,56,1668,['c'],1,left,['2'],5,736,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,21,6,main,easy,easy,70,2120,['c'],1,left,['1'],6,647,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,22,6,main,easy,hard,36,1403,['c'],0,right,['2'],5,1006,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,23,6,main,easy,easy,72,1135,['c'],1,left,['1'],6,882,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,24,6,main,easy,easy,8,1202,['n'],1,right,['1'],6,872,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,25,6,main,easy,hard,45,3771,['n'],0,left,['8'],3,1733,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,26,6,main,easy,average,23,2304,['n'],1,right,['8'],3,4331,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,27,6,main,easy,hard,36,2887,['n'],1,right,['3'],4,591,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,28,6,main,easy,average,54,1470,['c'],1,left,['3'],4,966,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,29,6,main,easy,hard,45,2920,['c'],1,left,['3'],4,594,,,,,,,,,18,20,Vrouw,Rechts,
,xotask,30,6,main,easy,easy,5,1120,['n'],1,right,['2'],5,664,,,,,,,,,18,20,Vrouw,Rechts,
