starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
1613568967,dotcolour,0,0,training,easy,easy,62,1719,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,1,0,training,easy,easy,18,769,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,2,0,training,easy,easy,61,669,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,3,0,training,easy,easy,18,601,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,4,0,training,easy,easy,16,718,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,5,0,training,easy,easy,17,668,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,6,0,training,easy,easy,62,1319,['n'],0,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,7,0,training,easy,easy,17,585,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,8,0,training,easy,easy,61,636,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,9,0,training,easy,easy,18,619,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,10,0,training,easy,easy,65,686,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,11,0,training,easy,easy,19,819,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,12,0,training,easy,easy,65,1202,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,13,0,training,easy,easy,16,852,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,14,0,training,easy,easy,61,818,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,15,0,training,easy,easy,61,802,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,16,0,training,easy,easy,63,869,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,17,0,training,easy,easy,17,686,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,18,0,training,easy,easy,62,752,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,19,0,training,easy,easy,15,585,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,20,0,training,easy,easy,16,619,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,21,0,training,easy,easy,15,552,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,22,0,training,easy,easy,61,802,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,23,0,training,easy,easy,65,719,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,0,1,training,easy,easy,17,1069,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,1,1,training,easy,easy,18,735,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,2,1,training,easy,easy,17,501,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,3,1,training,easy,easy,64,535,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,4,1,training,easy,easy,64,552,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,5,1,training,easy,easy,65,686,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,6,1,training,easy,easy,63,585,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,7,1,training,easy,easy,63,635,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,8,1,training,easy,easy,62,518,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,9,1,training,easy,easy,65,519,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,10,1,training,easy,easy,64,635,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,11,1,training,easy,easy,15,736,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,12,1,training,easy,easy,18,786,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,13,1,training,easy,easy,19,968,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,14,1,training,easy,easy,65,551,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,15,1,training,easy,easy,64,552,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,16,1,training,easy,easy,64,686,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,17,1,training,easy,easy,19,769,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,18,1,training,easy,easy,19,1019,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,19,1,training,easy,easy,17,535,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,20,1,training,easy,easy,64,869,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,21,1,training,easy,easy,17,869,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,22,1,training,easy,easy,17,685,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,23,1,training,easy,easy,17,818,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,0,2,training,easy,easy,64,785,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,1,2,training,easy,easy,16,518,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,2,2,training,easy,easy,63,569,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,3,2,training,easy,easy,64,652,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,4,2,training,easy,easy,18,651,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,5,2,training,easy,easy,64,702,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,6,2,training,easy,easy,19,619,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,7,2,training,easy,easy,63,719,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,8,2,training,easy,easy,61,702,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,9,2,training,easy,easy,62,652,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,10,2,training,easy,easy,64,518,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,11,2,training,easy,easy,18,785,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,12,2,training,easy,easy,17,668,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,13,2,training,easy,easy,16,718,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,14,2,training,easy,easy,16,651,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,15,2,training,easy,easy,18,502,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,16,2,training,easy,easy,19,502,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,17,2,training,easy,easy,18,486,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,18,2,training,easy,easy,64,568,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,19,2,training,easy,easy,62,552,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,20,2,training,easy,easy,61,652,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,21,2,training,easy,easy,15,618,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,22,2,training,easy,easy,19,534,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,23,2,training,easy,easy,63,819,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,0,3,training,easy,easy,65,1620,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,1,3,training,easy,easy,18,1085,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,2,3,training,easy,easy,65,551,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,3,3,training,easy,easy,61,518,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,4,3,training,easy,easy,64,601,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,5,3,training,easy,easy,62,501,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,6,3,training,easy,easy,64,685,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,7,3,training,easy,easy,61,718,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,8,3,training,easy,easy,19,1019,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,9,3,training,easy,easy,62,536,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,10,3,training,easy,easy,17,634,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,11,3,training,easy,easy,19,652,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,12,3,training,easy,easy,65,502,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,13,3,training,easy,easy,64,552,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,14,3,training,easy,easy,15,535,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,15,3,training,easy,easy,16,602,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,16,3,training,easy,easy,16,585,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,17,3,training,easy,easy,15,485,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,18,3,training,easy,easy,63,601,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,19,3,training,easy,easy,16,768,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,20,3,training,easy,easy,18,651,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,21,3,training,easy,easy,15,551,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,22,3,training,easy,easy,16,552,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,23,3,training,easy,easy,63,585,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,0,4,training,easy,easy,63,985,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,1,4,training,easy,easy,16,803,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,2,4,training,easy,easy,18,602,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,3,4,training,easy,easy,19,535,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,4,4,training,easy,easy,64,518,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,5,4,training,easy,easy,15,535,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,6,4,training,easy,easy,65,485,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,7,4,training,easy,easy,61,652,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,8,4,training,easy,easy,65,602,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,9,4,training,easy,easy,62,619,['c'],1,left,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,10,4,training,easy,easy,17,819,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,11,4,training,easy,easy,17,718,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
,dotcolour,12,4,training,easy,easy,18,669,['n'],1,right,none,-99,-99,,,,,,,,,4,18,Vrouw,Rechts,
