starttime,task,withinblocktrial,block,running,traindiffcond,trialdifflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,stoptime,sub,age,gender,handedness,
,dotnumber,17,2,training,easy,easy,71,50,419,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,18,2,training,easy,easy,26,50,401,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,19,2,training,easy,easy,50,25,401,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,20,2,training,easy,easy,29,50,301,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,21,2,training,easy,easy,50,25,435,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,22,2,training,easy,easy,27,50,368,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,23,2,training,easy,easy,50,71,385,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,0,3,training,easy,easy,50,73,518,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,1,3,training,easy,easy,50,73,302,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,2,3,training,easy,easy,50,29,452,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,3,3,training,easy,easy,73,50,502,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,4,3,training,easy,easy,74,50,652,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,5,3,training,easy,easy,75,50,568,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,6,3,training,easy,easy,50,73,551,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,7,3,training,easy,easy,26,50,486,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,8,3,training,easy,easy,50,26,468,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,9,3,training,easy,easy,50,75,501,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,10,3,training,easy,easy,50,29,435,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,11,3,training,easy,easy,50,28,434,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,12,3,training,easy,easy,73,50,569,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,13,3,training,easy,easy,25,50,552,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,14,3,training,easy,easy,50,74,551,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,15,3,training,easy,easy,28,50,468,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,16,3,training,easy,easy,50,75,435,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,17,3,training,easy,easy,50,29,401,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,18,3,training,easy,easy,28,50,435,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,19,3,training,easy,easy,74,50,368,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,20,3,training,easy,easy,74,50,568,['n'],0,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,21,3,training,easy,easy,26,50,468,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,22,3,training,easy,easy,50,29,485,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,23,3,training,easy,easy,25,50,467,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,0,4,training,easy,easy,25,50,419,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,1,4,training,easy,easy,25,50,368,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,2,4,training,easy,easy,50,75,469,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,3,4,training,easy,easy,26,50,534,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,4,4,training,easy,easy,74,50,568,['n'],0,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,5,4,training,easy,easy,71,50,535,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,6,4,training,easy,easy,26,50,401,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,7,4,training,easy,easy,50,26,417,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,8,4,training,easy,easy,50,28,485,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,9,4,training,easy,easy,73,50,552,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,10,4,training,easy,easy,26,50,418,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,11,4,training,easy,easy,50,29,452,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,12,4,training,easy,easy,50,73,469,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,13,4,training,easy,easy,73,50,417,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,14,4,training,easy,easy,75,50,501,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,15,4,training,easy,easy,73,50,434,['n'],0,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,16,4,training,easy,easy,50,72,435,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,17,4,training,easy,easy,50,28,268,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,18,4,training,easy,easy,50,75,519,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,19,4,training,easy,easy,50,25,367,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,20,4,training,easy,easy,50,73,435,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,21,4,training,easy,easy,50,25,368,['c'],1,left,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,22,4,training,easy,easy,50,73,451,['n'],1,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,23,4,training,easy,easy,29,50,418,['c'],0,right,none,-99,-99,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,0,5,main,easy,hard,50,53,1269,['n'],1,right,['1'],6,2096,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,1,5,main,easy,easy,73,50,668,['c'],1,left,['1'],6,667,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,2,5,main,easy,average,50,62,719,['n'],1,right,['1'],6,302,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,3,5,main,easy,hard,49,50,568,['n'],1,right,['2'],5,534,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,4,5,main,easy,average,65,50,919,['c'],1,left,['1'],6,583,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,5,5,main,easy,easy,50,73,535,['n'],1,right,['1'],6,357,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,6,5,main,easy,easy,27,50,502,['n'],1,right,['1'],6,334,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,7,5,main,easy,hard,50,51,535,['n'],1,right,['2'],5,310,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,8,5,main,easy,hard,54,50,851,['n'],0,left,['2'],5,579,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,9,5,main,easy,hard,50,45,1419,['n'],0,left,['3'],4,1598,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,10,5,main,easy,easy,50,27,985,['c'],1,left,['1'],6,800,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,11,5,main,easy,hard,50,49,1303,['n'],0,left,['2'],5,438,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,12,5,main,easy,hard,48,50,1303,['n'],1,right,['3'],4,491,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,13,5,main,easy,easy,29,50,1686,['n'],1,right,['1'],6,398,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,14,5,main,easy,average,62,50,852,['c'],1,left,['1'],6,423,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,15,5,main,easy,average,50,38,818,['c'],1,left,['1'],6,512,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,16,5,main,easy,average,38,50,652,['n'],1,right,['1'],6,397,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,17,5,main,easy,easy,50,28,669,['c'],1,left,['1'],6,350,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,18,5,main,easy,hard,51,50,1086,['c'],1,left,['1'],6,287,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,19,5,main,easy,hard,54,50,718,['c'],1,left,['1'],6,290,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,20,5,main,easy,easy,50,28,686,['c'],1,left,['1'],6,326,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,21,5,main,easy,average,39,50,635,['n'],1,right,['1'],6,475,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,22,5,main,easy,hard,50,49,718,['c'],1,left,['2'],5,327,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,23,5,main,easy,average,35,50,518,['n'],1,right,['1'],6,304,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,24,5,main,easy,easy,29,50,485,['n'],1,right,['1'],6,364,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,25,5,main,easy,average,50,62,534,['n'],1,right,['1'],6,708,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,26,5,main,easy,hard,48,50,768,['c'],0,right,['1'],6,419,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,27,5,main,easy,easy,71,50,652,['c'],1,left,['1'],6,340,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,28,5,main,easy,easy,26,50,585,['n'],1,right,['1'],6,298,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,29,5,main,easy,easy,50,26,551,['c'],1,left,['1'],6,403,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,30,5,main,easy,average,37,50,1068,['n'],1,right,['3'],4,307,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,31,5,main,easy,easy,28,50,769,['n'],1,right,['1'],6,403,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,32,5,main,easy,average,50,37,852,['c'],1,left,['1'],6,332,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,33,5,main,easy,average,65,50,752,['c'],1,left,['1'],6,267,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,34,5,main,easy,easy,28,50,635,['n'],1,right,['1'],6,371,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,35,5,main,easy,easy,50,27,651,['c'],1,left,['1'],6,325,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,36,5,main,easy,hard,50,54,752,['c'],0,right,['9'],2,2085,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,37,5,main,easy,average,50,62,1135,['n'],1,right,['1'],6,605,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,38,5,main,easy,hard,45,50,952,['c'],0,right,['1'],6,361,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,39,5,main,easy,average,62,50,1404,['c'],1,left,['2'],5,445,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,40,5,main,easy,hard,54,50,618,['c'],1,left,['2'],5,718,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,41,5,main,easy,easy,50,73,569,['n'],1,right,['2'],5,309,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,42,5,main,easy,easy,50,26,669,['c'],1,left,['1'],6,378,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,43,5,main,easy,average,50,63,737,['n'],1,right,['1'],6,424,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,44,5,main,easy,average,50,63,618,['n'],1,right,['1'],6,394,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,45,5,main,easy,hard,50,55,685,['c'],0,right,['1'],6,298,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,46,5,main,easy,average,50,36,518,['c'],1,left,['1'],6,373,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,47,5,main,easy,easy,50,73,619,['n'],1,right,['1'],6,360,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,48,5,main,easy,hard,50,48,519,['n'],0,left,['1'],6,353,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,49,5,main,easy,hard,47,50,736,['n'],1,right,['1'],6,368,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,50,5,main,easy,hard,50,45,601,['c'],1,left,['1'],6,276,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,51,5,main,easy,easy,75,50,568,['c'],1,left,['1'],6,318,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,52,5,main,easy,easy,50,73,569,['n'],1,right,['1'],6,294,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,53,5,main,easy,easy,75,50,568,['c'],1,left,['1'],6,271,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,54,5,main,easy,average,36,50,586,['n'],1,right,['1'],6,280,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,55,5,main,easy,hard,50,52,601,['n'],1,right,['1'],6,352,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,56,5,main,easy,easy,73,50,618,['c'],1,left,['1'],6,373,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,57,5,main,easy,average,50,39,652,['c'],1,left,['1'],6,375,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,58,5,main,easy,hard,51,50,702,['n'],0,left,['1'],6,375,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,59,5,main,easy,average,65,50,569,['c'],1,left,['1'],6,461,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,60,5,main,easy,easy,74,50,802,['c'],1,left,['1'],6,293,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,61,5,main,easy,easy,50,72,535,['n'],1,right,['1'],6,576,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,62,5,main,easy,hard,50,45,835,['c'],1,left,['1'],6,258,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,63,5,main,easy,easy,50,71,586,['n'],1,right,['1'],6,332,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,64,5,main,easy,average,37,50,869,['c'],0,right,['1'],6,279,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,65,5,main,easy,hard,52,50,569,['n'],0,left,['1'],6,368,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,66,5,main,easy,hard,50,54,836,['c'],0,right,['2'],5,907,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,67,5,main,easy,average,50,37,1268,['n'],0,left,['3'],4,398,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,68,5,main,easy,hard,46,50,1052,['c'],0,right,['3'],4,463,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,69,5,main,easy,average,50,38,736,['n'],0,left,['2'],5,282,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,70,5,main,easy,average,61,50,1019,['c'],1,left,['2'],5,289,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,71,5,main,easy,average,50,65,1168,['n'],1,right,['2'],5,433,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,0,6,main,easy,average,50,61,569,['n'],1,right,['1'],6,746,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,1,6,main,easy,easy,50,27,702,['c'],1,left,['1'],6,283,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,2,6,main,easy,easy,29,50,585,['n'],1,right,['1'],6,372,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,3,6,main,easy,easy,27,50,517,['n'],1,right,['1'],6,347,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,4,6,main,easy,easy,50,26,669,['c'],1,left,['1'],6,478,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,5,6,main,easy,easy,50,74,501,['n'],1,right,['1'],6,451,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,6,6,main,easy,easy,50,71,502,['n'],1,right,['3'],4,312,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,7,6,main,easy,hard,52,50,552,['c'],1,left,['1'],6,304,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,8,6,main,easy,hard,50,54,519,['n'],1,right,['1'],6,283,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,9,6,main,easy,hard,55,50,736,['n'],0,left,['1'],6,333,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,10,6,main,easy,hard,53,50,919,['n'],0,left,['1'],6,262,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,11,6,main,easy,average,50,64,685,['n'],1,right,['1'],6,316,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,12,6,main,easy,average,36,50,618,['n'],1,right,['1'],6,257,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,13,6,main,easy,easy,71,50,818,['c'],1,left,['2'],5,257,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,14,6,main,easy,average,50,62,651,['n'],1,right,['1'],6,297,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,15,6,main,easy,easy,27,50,534,['n'],1,right,['1'],6,403,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,16,6,main,easy,hard,50,49,634,['c'],1,left,['1'],6,340,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,17,6,main,easy,hard,50,54,1035,['c'],0,right,['2'],5,376,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,18,6,main,easy,average,61,50,719,['n'],0,left,['1'],6,456,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,19,6,main,easy,average,63,50,768,['c'],1,left,['1'],6,562,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,20,6,main,easy,easy,25,50,502,['n'],1,right,['1'],6,403,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,21,6,main,easy,easy,73,50,701,['c'],1,left,['1'],6,610,,,,,,,,44,20,Vrouw,Rechts,
,dotnumber,22,6,main,easy,hard,48,50,919,['n'],1,right,['1'],6,1279,,,,,,,,44,20,Vrouw,Rechts,
